number,contents
75625,오토바이 운전자 중앙선 침범 하 ㅁ 으로써 반대 차선 버스 충격 되 어 역사 하 ㄴ 버스 운전자 아무런 과실 없다 고 판시 하 ㄴ . < br / > 
156932,아 . 해안 초소 복무 군인 선박 정선 검문 키 하 여 총기 발사 하 여 인명 피해 끼치 ㄴ 과실 하 ㄴ . < br / > 나 아 . 선박 운항 하 자가 정지 신호 인식 하 지 못하 여 운항 계속 하 였 다면 과실 있 다고 하 ㄹ 없 다 . < br / > 
200614,타인 불법 행위 인하 여 부당 하 ㄴ 중 과세 처분 받 아 이에 따르 ㄴ 세금 납부 하 ㄴ 손해 발생 ( ) 납세자 중 과세 처분 ㄴ 쟁송 하 여 취소 구하 ㄹ 있 었 는데 게을리 하 ㄴ 채 과세 처분 확정 시키 ㄴ 과실 참작 하 여 배상 책임 감경 면제 하 ㄹ 있 는지 ( ) < br / > 
229091,"주차장 이용 시간 제한 되 ㄴ 주차 계약 체결 하 면서 주차 관리 상의 편의 위하 여 예비 열쇠 보관 시키 었 는데 이용 시간 아니 ㄴ 야간 자물쇠 절단 하 고 사무실 침입 하 ㄴ 도둑 책상 서랍 넣 어 두 ㄴ 열쇠 열쇠 보관함 열 고 예비 열쇠 훔치 어 승용차 타 고 갈 ㄴ , 주차 계약 부수 하 여 예비 열쇠 관하 ㄴ 보관 계약 체결 되 었 다고 보 면서 주차장 관리인 예비 열쇠 보관 ㄴ 선관 주의 의무 해태 하 였 다고 보 ㄹ 없다 고 하 ㄴ < br / > "
75824,1 . 사용자 피 용 협의 없이 저 3 손해 배상 하 ㄴ 피 용 ㄴ 구상권 행사 가부 < br / > 2 . 구상권 행사시 신의칙 등 의하 여 피 용 자의 배상액 감액 하 ㄴ < br / > 
114927,[ 1 ] 125 표현 대리 주장 하 기 위하 ㄴ < br / > [ 2 ] 상대방 대리권 없 음 알 ㄹ지 못하 ㄴ 데 과실 있 다고 하여 표현 대리 성립 부정 하 ㄴ < br / > [ 3 ] 매매 계약 체결 하 ㄹ 권한 수여 받 대리인 계약 관계 해제 하 ㄹ 대리권 당연히 있 는지 ( ) < br / > [ 4 ] 채권 자가 기존 채무 이행 관하 여 수표 교부 받 법률 관계 < br / > 
70855,[ 1 ] 구 중소기업 구조 개선 재래시장 활성화 위하 ㄴ 특별 조치법 16 저 1 항 시장 재개발 · 재 건축 동의 관하 ㄴ 규정 시장 시설 현대화 유추 적용 하 ㄹ 있 는지 < br / > [ 2 ] 시장 시설 현대화 사업 일환 설치 되 ㄴ 차양 시설 인하 여 인접 건물 소유자 일조권 조망 권 다소 침해 되 불이익 입 었 다고 하 더라도 제반 사정 불법 행위 성립 하 지 않 는다고 보 ㄴ < br / > 
201202,"사고 당시 피해자 원동기 장치 자전거 운전면허 받 지 아니하 고 , 혈 중 알콜 농도 0.11 % 주취상태 차선 위반 하 여 오토바이 운전 하 ㄴ 잘못 있 었 다면 손해 발생 확대 상당 인과 관계 없다 고 단정 하 기 어렵 다고 하 ㄴ < br / > "
193840,"[ 1 ] 건설 산업 기본법 의하 여 건설 공제 조합 조합원 계약 보증금 지급 채무 보증 하 보증 계약 법적 성질 보증 채권자 주 계약 이행기 보증 기간 이후 연기 하 여 주 ㄴ , 조합원 변경 되 ㄴ 주 계약 이행기 일 이행 하 지 않 것 보증금 지급 사유 하 는지 ( ) < br / > [ 2 ] 공사 수급 인의 연대 보증인 부담 하 지체 상금 지급 의무 주 채무 자인 공사 수급인 지급 하 여야 하 ㄹ 지체 상금 범위 부종 하 것 므로 , 이른바 손해 배상액 예정 으로서 지체 금액 과다 한지 주 채무 자인 공사 수급인 기준 하 여야 하 ㄹ 것 지 연대 보증인 중심 하 ㄹ 것 아니 라고 하 ㄴ < br / > [ 3 ] 건설 공사 도급 계약 있 어서 지체 상금 약정 적용 범위 결정 하 기준 < br / > [ 4 ] 도급인 수급인 손해 배상 채무 연대 보증 하 ㄴ 사람 관계 손해 배상 채무 발생 이나 확대 방지 하 도급 계약상 각종 장치 적절히 가동 하 여 예상 밖 손해 배상 범위 확대 되 것 방지 하 ㄹ 신의칙 상의 의무 있 는지 ( ) 도급인 고의 과실 그러하 ㄴ 장치 가동 불가능 하 게 하여 손해 배상 채무 확대 되 ㄴ , 연대 보증인 책임 감면 되 는지 ( ) < br / > "
70426,"［ 1 ］ 사해 행위 당시 아직 성립 되 지 않 채권 예외적 채권자 취소권 피 보전 채권 되 기 위하 ㄴ < br / > ［ 2 ］ 채무 초과 상태 채무자 유일한 재산 저 3 매도 하 것 사해 행위 하 는지 < br / > ［ 3 ］ 채권자 취소권 주관적 사해 의사 채무자 사해 의사 되 , 수익자 악의 추정 되 는지 ( ) < br / > ［ 4 ］ 근저당 권 설정 되 ㄴ 부동산 관하 여 사해 행위 이루어지 ㄴ 근저당 권 설정 등기 말소 되 ㄴ , 사해 행위 취소 범위 ( = 근저당 권 피 담보 채무액 공제 하 ㄴ 잔액 ) 오 아 원상 회복 ( = 가액 배상 ) 가액 산정 시기 ( = 사실심 변론 종 결시 ) < br / > ［ 5 ］ 사해 행위 취소 원상 회복 가액 배상 명하 , 대항력 있 으나 우선 변제 권 없 임차인 임차 보증금 수익자 배상 하 ㄹ 부동산 가액 공제 하 여야 하 는지 ( ) < br / > "
201096,부대 고의 기간 부대 상고 이유서 제출 기간 ( = 상고 이유서 제출 기간 내 ) < br / > 
106131,"아 . 가해 행위 손해 발생 사이 시간적 간격 있 불법 행위 소멸 시효 기산점 ㄴ “ 불법 행위 하 ㄴ 날 "" < br / > 나 아 . 766 저 1 항 소 정의 “ 손해 알 ㄴ 날 "" < br / > "
192557,"[ 1 ] 과실 상계 책임 제한 관하 ㄴ 사실 이나 비율 정하 기준 이때 가해자 손해 배상 책임 면제 하 ㄹ 있 는지 ( 원칙적 ) < br / > [ 2 ] 甲 은행 지점 장이 덜 ㄴ 乙 내규 위반 하 여 사업 부지 관하 ㄴ 수익권 증서 담보 丙 주식회사 대출 하 였 는데 , 丙 회사 거래 정지 처분 받 甲 은행 대출 채권 ㄴ 책정 가액 정하 여 수익권 증서 등 함께 매각 하 였 고 , 사업부 지가 대출 채권 초과 하 금액 매각 되 甲 은행 乙 상대 손해 배상 구하 ㄴ , 乙 손해 배상 책임 면제 하 ㄴ 법리 오해 잘못 있 다고 하 ㄴ < br / > "
98671,학원 사태 ㄴ 이견 때문 같 대학교수 구타 하 ㄴ 사립 대학 서무 과장 대한 파면 처분 당부 < br / > 
157331,"[ 1 ] 대학 수학 능력 시험 각 대학 별 입학 전형 출제 배점 , 정답 결정 , 채점 이나 면접 방식 , 점수 구체적 ㄴ 산정 기준 , 합격 자의 선정 등 시험 시행자 전형 절차 주관자 재량 사항 ㄴ지 ( ) 위법성 기준 < br / > [ 2 ] 대학 수시 일반 전형 실시 하 면서 학생 생활 기록 부 중 교과 영역 반영 석차 등급 2 등급 이상 지원자 석차 등급 2 등급 미만 지원자 구별 하 여 각기 다른 산식 적용 하 고 일부 산식 이용 되 상수 값 공개 하 지 않 등 지원자 원 석차 등급 보정 하 였 고 , 비 교과 영역 반영 평가 항목 , 평가 , 배 점 등 사전 공고 하 지 않 , 전형 이나 기준 입학 전형 관하 ㄴ 대학 재량권 일탈 하 거나 남용 하 ㄴ 하 지 않 는다고 하 ㄴ < br / > "
81934,"[ 1 ] 도로 설치 3 행위 의하 여 도로 통행 상의 안전 결함 생기 ㄴ , 도로 관리 · 보존 상의 하자 유무 관하 ㄴ 기준 < br / > [ 2 ] 편 1 차선 도로 교통 법상 주차 금지 구역 ㄴ 도로 75 % 정도 차지 하 ㄴ 채 불법 주차 되 어 있 더 ㄴ 차량 5 일간 이나 방치 하 ㄴ 도로 관리 상의 하자 있 다고 하 ㄴ < br / > [ 3 ] 공동 불법 행위자 중의 1 전체 채무 변제 하 ㄴ , 나머지 공동 불법 행위자 부담 하 구상 채무 성질 ( = 분 하 ㄹ 채무 ) < br / > "
206628,수표 차용금 변제 손해 배상 책임 아우르 어 담보 하 고 있 어 비록 차용금 변제 되 었 다고 하 더라도 수표 채권 소멸 되 ㄴ 것 보 ㄹ 없다 고 하 ㄴ 예 < br / > 
116992,은행 정 당하 ㄴ 감정 평가액 보다 높 감정 평가액 위조 되 ㄴ 감정 평가서 믿 고 대출 실행 하 였 으나 회수 불능 되 ㄴ 은행 입 손해액 산정 < br / > 
195225,"[ 1 ] 수분 양자 한국 토지 공사 사이 체결 되 ㄴ 토지 분양 계약 있 어서 계약 보증금 귀속 관하 ㄴ 위약금 약정 손해 배상액 예정 아니 라 위약벌 라고 보 ㄴ < br / > [ 2 ] 계약 해제 인하 ㄴ 고객 원상회복 청구권 부당 하 게 포기 하 도록 하 약관 조항 ( 무효 ) < br / > [ 3 ] 수분 양자 한국 토지 공사 사이 체결 되 ㄴ 토지 분양 계약 상의 위약금 조항 고객 ㄴ 수분 양자 여 일방적 부당 하 게 불리 하 ㄴ 것 으로서 공정 잃 것 추정 되 어 신의 성실 원칙 반하 거나 , 계약 해제 시 고객 원상회복 청구권 부당 하 게 포기 하 도록 하 약관 어서 무효 라고 하 ㄴ < br / > "
71963,위임 계약 위반 인하 ㄴ 채무 불이행 확정 집행 인하 ㄴ 손해 사이 인과 관계 없 다 . < br / > 
72320,구체적 ㄴ 불법 행위자 특정 되 어 있 지 아니하 ㄴ 국가 배상 책임 < br / > 
70836,"[ 1 ] 재 건축 조합 설립 재 건축 추진 위원회 설계 회사 사이 체결 되 ㄴ 재 건축 아파트 설계 용역 관하 ㄴ 가계약 상의 비용 정산 약정 체 결 당사자 법적 구속력 갖 는다고 하 ㄴ < br / > [ 2 ] 재 건축 조합 조합 규약 조합 규약 등 의하 여 이루어지 ㄴ 조합원 총회 결의 등 비추 어 보 ㄹ , 재 건축 조합 조합 설립 재 건축 추진 위원회 설계 회사 사이 체결 되 ㄴ 재 건축 아파트 설계 용역 ㄴ 가계약 당사자 지위 승계 하 ㄴ다고 보 ㄴ < br / > [ 3 ] 가계약 법적 성질 기준 본계약 체결 의무 하 기 위하 ㄴ < br / > [ 4 ] 재 건축 조합 설립 재 건축 추진 위원회 설계 회사 사이 재 건축 아파트 설계 용역 관하 ㄴ 가계약 체결 되 었 으나 설립 되 ㄴ 재 건축 조합 본계약 체결 되 지 아니하 ㄴ , 설계 회사 재 건축 조합 사이 설계 용역 주요 부분 확정 되 거나 확정 되 ㄹ 있 정해지 어 있 지 않 아 재 건축 조합 합리적 ㄴ 노력 하 고 합의 이루어지 지 않 았 으므로 재 건축 조합 본계약 체결 의무 있 다고 단정 하 기 어렵 다고 하 ㄴ < br / > "
209693,"[ 1 ] 불법 행위 사망 하 ㄴ 피해 자가 임기 정해지 ㄴ 직업 종사 하 고 있 었 더 ㄴ , 임기 만료 장차 종사 가능 하 다고 보이 직업 소득 조사 · 심리 하 여 일실 수입 산정 기초 삼 아야 하 는지 ( ) 여러 직종 묶 어 직군 별 분류 하 ㄴ 통계 소득 자료 피해자 종사 하 직종 포함 하 직군 서로 유사 하 지 않 직종 구성 되 ㄴ , 직군 통계 소득 피해자 예상 소득 산정 하 것 허용 되 는지 ( ) < br / > [ 2 ] 정형외과 전문의 자격 취득 하 ㄴ 군의관 복무 하 던 甲 피해 차량 운전 하 다가 乙 운전 하 더 ㄴ 가해 차량 충격 당하 여 치료 중 사망 하 , 甲 부모 乙 가하 어 차량 보험자 ㄴ 丙 보험 회사 상대 손해 배상 구하 ㄴ , 甲 전역 이후 일실 수입 고용 형태 별 근로 실태 조사 보고서 ‘ 보건 · 사회 복지 종교 관련 직 ’ 통계 소득 기준 산정 하 ㄴ 일실 수입 산정 관하 ㄴ 법리 오해 잘못 있 다고 하 ㄴ < br / > "
206139,"[ 1 ] 채무자 회생 파산 관하 ㄴ 법률 619 저 1 항 정하 ㄴ 개인 회생 절차 ‘ ㄴ가 후의 변제 계획 변경 ’ 변제 계획 인가 채무자 소득 이나 재산 변동 등 ㄴ가 되 ㄴ 변제 계획 변경 필요 하 ㄴ 사유 발생 하 ㄴ 한하 여 가능 하 ㄴ 지 ( ) < br / > [ 2 ] 2017 . 12 . 12 . 법률 15158 호 개정 되 ㄴ 채무자 회생 파산 관하 ㄴ 법률 611 저 5 항 개정 규정 시행 신청 하 ㄴ 개인 회생 사건 채무 자가 변제 계획 인가 변제 기간 단축 하 변제 계획 변경 안 제출 하 ㄴ , 개정 있 었 다는 이유 만 ㄴ가 되 ㄴ 변제 계획 서 어 정한 변제 기간 변경 하 ㄹ 사유 발생 하 였 다고 보 ㄹ 있 는지 ( ) 이때 심리 · 하 여야 하 ㄹ 사항 < br / > "
196187,"[ 1 ] 대항력 우선 변제 권 겸유 하 고 있 임차인 배당 요구 하 였 으나 보증금 전액 배당 받 지 못하 ㄴ , 잔액 여 경락인 동시 이행 항변 하 ㄹ 있 는지 ( ) < br / > [ 2 ] 임대차 종료 임차 보증금 반환 받 지 못하 ㄴ 임차인 동시 이행 항변권 기하 여 임차 목적물 계속 점유 하 , 손해 배상 의무 존부 ( ) 부당 이득 반환 의무 존부 ( 한정 ) < br / > [ 3 ] 대항력 우선 변제 권 겸유 하 고 있 임차인 배당 요구 하 였 으나 보증금 중 일부 만 배당 받 임차 목적물 전부 계속 하 여 사용 · 수익 하 , 배당 받 보증금 하 부분 ㄴ 부당 이득 반환 의무 존부 ( ) < br / > "
95591,설치 당시 법정 안전 기준 맞 게 시설 되 었 으나 후의 사정 변화 의하 여 안전 기준 미달 하 게 되 한전 측이 정전 상태 하에 서 만 공사 하 게 하 ㄴ 불법 행위 책임 < br / > 
200943,아 . 임차인 건물 소유자 ㄴ 임대인 부터 수리 비용 지급 받 아 건물 직접 수리 하 ㄴ 수리 업무 있 어 임대인 피 용 자가 되 거나 임대인 부터 지휘 · 감독 받 지위 있 게 되 는지 ( ) < br / > 나 아 . “ 아 ” 항 임대인 ㄴ 건물 소유자 숙박업 허가 명의자 대리 하 여 임차인 숙박업 허가 명의 사용 허락 하 였 다면 임대인 곧바로 허가 명의자 대리 하 여 임차인 지휘 · 감독 하 지위 갖 게 되 는지 ( ) < br / > 다 . 공작물 설치 보존 상의 하자 인하 ㄴ 손해 ㄴ 점유자 배상 책임 < br / > 라 . 상고 졸업 하 고 군 입대 까지 직업 없 다가 군복무 중 사망 하 ㄴ 피해자 일실 수입 도시 일용 동 수입 기초 계산 하 ㄴ 조치 정당 하 다고 하 ㄴ < br / > 마 . 여인숙 투숙객 건물 벽 구들장 갈라지 어 있 것 미리 발견 하 여 방 교체 나 보수 요구 하 거나 문 조금 열고 주의 의무 있 는지 ( ) < br / > 바 . 명의 대여자 여 756 소 정의 사용자 책임 하 ㄹ 있 공중 위생법 숙박업 허가 명의 대여자 여 명의 사용자 ㄴ 지휘 · 감독 의무 하 ㄹ 있 는지 ( ) < br / > 
133478,"직원 회사 대표 이사 업무 지시 따르 아 중국 현지 공장 임대인 밀리 ㄴ 차임 지급 하 지 않 고 공장 정리 하 고 철수 하 려 덜 ㄴ 중 임대인 등 의하 어 3 일 동안 감금 되 었 더 ㄴ , 대표 이사 직원 가족 입 정신적 고통 여 배상 하 ㄹ 책임 질 ㄴ다고 하 ㄴ < br / > "
163733,"[ 1 ] 영업 양도 이루어지 ㄴ , 근로 자가 근로 관계 승계 반대 하 의사 표시 하 여 양도 기업 잔류 하 거나 양도 기업 양수 기업 모두 퇴직 하 ㄹ 있 는지 ( ) 근로 자가 근로 관계 승계 반대 하 의사 상당 하 ㄴ 기간 내 표시 하 였 지에 관 하 ㄴ 기준 < br / > [ 2 ] 甲 병원 운영 하 던 乙 학교 법인 丙 의료 법인 새로 설립 하 여 甲 병원 영업 양도 하면서 甲 병원 근로자 사실 고지 하 지 않 았 는데 , 나중 영업 양도 사실 알 게 되 ㄴ 丁 등 甲 병원 근로자 일부 乙 법인 상대 퇴직금 지급 구하 ㄴ , 乙 법인 丁 등 퇴직금 지급 의무 있 다고 보 ㄴ 결론 정당 하 다고 하 ㄴ < br / > "
165173,"[ 1 ] 산모 의료진 아니 ㄴ 저 3 자신 분만 과정 공개 하 ㄹ 것 ㄴ 지에 관 하 ㄴ 선택권 갖 는지 ( ) 산모 분만 과정 의료진 아니 ㄴ 저 3 참관 하 기 위하 ㄴ ( = 산모 나 가족 동의 ) 전제 로서 의료진 부담 하 설명 의무 내용 < br / > [ 2 ] 대학 병원 아니 ㄴ 일반 병원 , 학생 산모 분만 과정 참관 하 려면 산모 명시 적 동의 있 어야 하 는지 ( ) 동의 얻 < br / > [ 3 ] 대학 병원 아니 ㄴ 일반 산부인과 병원 아이 출산 하 ㄴ 산모 甲 그녀 남편 乙 분만 담당 의사 丙 상대 자신 동의 없이 병원 실습 하 더 ㄴ 학생 분만 과정 참관 시키 ㅁ 으로써 자기 결정권 침해 되 어 정신적 고통 받 았 다는 이유 위자료 지급 구하 ㄴ , 丙 甲 여 자기 결정권 침해 따르 ㄴ 위자료 지급 의무 있 고 , 乙 여 지급 의무 없다 고 하 ㄴ . < br / > "
194412,증권 거래법 188 5 소 정의 ' 손해 배상 청구권 소멸 시효 ' 기산점 < br / > 
182939,"甲 주식회사 乙 주식회사 상대 甲 회사 특허권 관하 ㄴ 통상 실시권 설정 계약 계약 기간 만료 계약 위반 따르 ㄴ 해지 인하 ㄴ 통상 실시권 말소 등록 계약 위반 따르 ㄴ 손해 배상 구하 었 는데 , 저 1 심 乙 회사 여 통상 실시권 실효 원인 하 ㄴ 말소 등록 절차 이행 명하 고 甲 회사 나머지 기각 하 , 甲 회사 乙 회사 패소 부분 불복 하 여 서울 고등 항소 하 ㄴ , 소 조직법 28 4 저 2 호 , 민사 소송법 24 저 2 항 따르 아 특허 전속 관할 속하 ㄴ다고 하 ㄴ < br / > "
114278,[ 1 ] 도로 교통법 17 저 1 항 소정 안전 거리 확보 의무 < br / > [ 2 ] 중앙 선 침범 차량 충돌 인하 어 갑자기 정지 하 게 되 ㄴ 앞차 추돌 하 ㄴ 뒤차 운전자 안전 거리 미 확보 과실 하 ㄴ 수긍 하 ㄴ < br / > 
234209,수로 변경 따르 ㄴ 토지 포락 여 하천 관리 청의 손해 배상 책임 하 ㄴ < br / > 
185359,"[ 1 ] 권리금 법적 성질 / 임차권 양도 계약 이에 수반 하 여 체결 되 권리금 계약 별개 계약 ㄴ지 ( ) 계약 전부 하나 계약 ㄴ 것 같 불가분 관계 있 다고 보 아야 하 < br / > [ 2 ] 공인 중개 사가 중개 대상물 확인 · 설명서 기재 하 여야 하 ㄹ ‘ 실제 권리 관계 공시 되 지 아니하 ㄴ 물건 권리 사항 ’ 상가 건물 임대차 보호법 따르 ㄴ 임대차 포함 되 는지 ( ) / 부동산 중개 업자 상가 건물 ㄴ 임차권 양도 계약 중개 하 , 상가 건물 임대차 보호법 대항력 , 우선 변제 권 등 보호 받 있 임대차 하 지 하 데 필요 하 ㄴ 상가 건물 권리 관계 등 관하 ㄴ 자료 확인 · 설명 하 ㄹ 의무 있 는지 ( ) 중개 업자 고의 나 과실 의무 위반 하 여 의뢰인 손해 입히 ㄴ , 손해 배상 하 ㄹ 책임 있 는지 ( ) < br / > "
183073,"[ 1 ] 저 당 부동산 ㄴ 압류 이후 저당권 설정자 저당 부동산 관하 ㄴ 차임 채권 등에 저당권 미치 는지 ( ) 저당권 미치 차임 채권 등 ㄴ 저당권 실행 < br / > [ 2 ] 부동산 임대차 보증금 법적 성질 피 담보 채무 상당액 임대차 관계 종료 목적 물이 반환 되 ㄹ 별도 의사 표시 없이 보증금 당연히 공제 되 는지 ( 원칙적 ) < br / > [ 3 ] 보증금 수수 되 ㄴ 저당 부동산 관하 ㄴ 임대차 계약 저당 부동산 ㄴ 경매 종료 되 었 는데 , 저당권 자가 차임 채권 등 여 별개 저당권 실행 하 지 아니하 ㄴ , 연체 차임 등 보증금 당연히 공제 되 는지 ( ) 저당권 자가 차임 채권 등 여 별개 저당권 실행 하 ㄴ , 채권 집행 절차 임차인 지급 하 거나 공탁 하 지 아니하 여 잔존 하 차임 채권 등 보증금 당연히 공제 되 는지 ( ) < br / > "
155694,기본 채권 존속 가리 지 않 고 위조 되 ㄴ 어음 소지인 제때 아서 어음 금의 지급 받 지 못하 ㄴ 만큼 손해 입 었 다고 보 아야 하 ㄴ다 . < br / > 
158500,"[ 1 ] 과자 류 제조 업체 甲 운영 하 乙 ‘ 외피 도포 되 ㄴ 떡 제조 ’ 관하 ㄴ 특허 발명 등록 마치 고 제품 개발 · 출시 하 ㄴ 당하 ㄴ 시간 비용 투입 하 여 제품 품질 개선 하 ㄴ 기술 연구 · 개발 하 였 는데 , 甲 업체 직원 었 던 丙 퇴사 丁 주식회사 입사 하 여 기술 정보 동일 하 ㄴ 내용 보고서 제출 하 여 丁 회사 유사 제품 출시 · 판매 하 ㄴ , 기술 정보 부정 경쟁 방지 영업 비밀 보호 관하 ㄴ 법률 2 저 2 호 정하 ㄴ 영업 비밀 하 고 , 丁 회사 丙 통하 여 취득 하 ㄴ 영업 비밀 이용 하 여 제품 개발 성공 하 거나 개발 성공 필요 하 ㄴ 시간적 · 인적 · 물적 비용 상당 부분 단축 · 절 감하 었 다고 보이 므로 , 丁 회사 영업 비밀 침해 행위 인하 여 乙 입 손해 배상 하 ㄹ 책임 있 다고 하 ㄴ < br / > [ 2 ] 부정 경쟁 방지 영업 비밀 보호 관하 ㄴ 법률 14 2 저 2 항 정하 ㄴ ‘ 영업 이익 침해 하 ㄴ 자가 침해 행위 의하 여 받 이익 ’ 산정 < br / > "
198276,"[ 1 ] 구 농지 개혁 사업 정리 관하 ㄴ 특별 조치법 시행 당시 분배 되 지 않 토지 귀속 관계 < br / > [ 2 ] 구 농지 개혁 사업 정리 관하 ㄴ 특별 조치법 시행 당시 분배 되 지 않 토지 원 소유 자인 일본인 영리 법인 휴면 법인 유령 법인 ㄴ , 토지 국가 귀속 되 는지 ( ) < br / > "
124979,증권 거래법 14 따르 ㄴ 손해 배상 하 ㄹ 있 사람 모집 매출 의하 여 ‘ 발행 시장 ’ 유가 증권 취득 하 ㄴ 사람 뿐 만 아니 라 ‘ 유통 시장 ’ 유가 증권 취득 하 ㄴ 사람 포함 되 는지 ( ) < br / > 
118603,건물 임차인 부속물 매수 청구권 대상인 부속물 < br / > 
183572,"블루 베리 신 품종 품종 보호 권 ㄴ 미국 소재 甲 재단 법인 , 자신 재배 하 ㄴ 블루 베리 묘목 품종 라고 광고 하면서 판매 하 고 있 乙 상대 품종 보호 권 침해 금지 등 구하 었 는데 , 乙 품종 알 려 지 ㄴ 품종 으로서 신규 성 갖추 지 못하 여 구 종자 산업 13 2 따르 아 신규 성 예외 로서 품종 보호 권 되 하 므로 乙 통상 실시권 가지 ㄴ다고 주장 하 ㄴ , 품종 신규 성 되 므로 乙 통상 실시권 하 ㄹ 없다 고 하 ㄴ < br / > "
