number,contents
196187,주택 임대차 보호법 대항력 우선 변제 권 을 겸유 하 고 있 임차인 우선 변제 권 을 선택 하 여 임차 주택   경매 절차 배당 요구 하 였 으나 배당 받 지 못하   금액 어 부당 이득 을 얻 고 있 하   것 어서 이르   반환 하 어야 하  다   
95591,휴전 개폐기 만 을 설치 하 여 정전 상태 만 건축 공사 하 게 하 었 다면 한국 전력 소유물 보존 관리 하자 있 보 아야 하  다   
200943,건물 수리 사무가 건물 소유자 임차인 사이 합의 의하 어 행해지 었 다면 수리 사무 건물 소유자 임차인 사이 문제 지나 지 않 다   
133478,중국 현지 공장 임대인 밀리   차임 을 지급 하 지 않 고 철수 하 려 덜   중 감금 되 었 더   대표 이사 밀리   차임 을 지급 하 지 말 고 공장 을 정리 하라 고 지시 하 여 직원 감금 당하 결과 초래 하 었 다   
163733,영업 양도 인적   물적 조직 을 동일성 유지 하 면서 일체 로서 이전 하 것 어서 영업 일부 만 양도 가능 하 다   
165173,산모 자기 결정권 따르 아 실습 중인 학생 을 비롯 하   저   자신 분만 과정 을 공개 하   것   지에 대 하   선택권 을 가지 며 의료진 타인 참관   동의 얻 어야 하  다   
194412,트 어 잡 손해 배상 청구권     년 소멸 시효 청구권 자가 위반 행위 있 었 더   사실 을 알   부터 기산 되 어야 하  다   
182939,  주식회사   회사 특허권   통상 실시권 설정 계약 계약 기간 만료 계약 위반 따르   손해 배상 을 구하 었 으나 저   심   회사 나머지 기각 하 었 다   
114278,도로 교통법   저   항 앞차 제동기 제동력 의하 어 정지 하   뿐 만 아니 라 제동기 이외 작용 의하 어 정지 하   포함 하 것 다   
234209,급속 하   침식 작용 토지 포락 되 었 다면 하천 관리청 토지 소유자 인하   손해 배상 하   책임 있 다   
185359,임차권 양도 계약 수반 되 어 체결 되 권리금 계약 임차권 양도 계약 별개 계약 지만 임차권 양도 계약 결합 하 여 전체 경제적   사 실적 일체 행해지 었 다   
183073,  전문 저당권 효력 저당권 설정자 부동산 부터 수취 하   과실 또 수취 하   있 과실 미치  다고 규정 하 고 있 다   
155694,본 변경 기존 채권 존속 가리 지 않 고 위조 되   어음 소지인 제때 아서 어음 금의 지급 을 받 지 못하   만큼 손해 입 었 보 아야 하  다   
158500,과자 류 제조 업체   을 운영 하   초 코 찰떡 파이 라는 제품 을 개발   출시 하   원재료 배합 비   기술 을 연구   개발 하 었 다   
198276,구 농지 개혁 법의 시행 따르 아 국가 매수 되   농지 중 구 농지 개혁 사업 정리   특별 조치법 의하 어 분배 되 지 않 토지 원 소유자 소유 환원 되  다   
124979,구 증권 거래법 증권 거래 공정성 을 확보 하 고 투자자 보호 하 기 위하 어 유가 증권 발행인 하여금 투자자 투자 필요 하   기업 내용 을 신속   정확 하 게 공시 하 게 하 제도 두 고 있 다   
118603,건물 차인 부속물 매수 청구권 대상 되 부속물 임대인 동의 얻 어 건물 부속 되   임차인 소유 물건 다   
183572,블루 베리 신 품종 품종 보호 권   미국 소재   재단 법인   을 상대 품종 보호 권 침해 금지 등 을 구하 었 다   
157423,본법 손해 배상 있 어 공동 피해자 따로 본조 소 정의 절차 밟 아야 하  다   
207830,기업자 나 중앙 토지 수용 위원회 수용 토지 소유자 알   있 음에도 과실 소유자 아니   소유자 다루 고 진실 하   소유자 참여 없이 수용 절차 이루어지   수용 절차 위법 이나 사유 만 수용 재결 당연 무효 되   없 다   
93360,아스피린 아세 릴 살 리 씨   산 동일 하   약품 해열 진통제 약품 을 가리키 보통 명칭 쓰이 고 있 어 원고 등록 상표       상표권 효력 상표 미치 지 못하  다   
108677,화주 국내 운송 업자   손해 배상 책임 을 하   화주 국내 운송 업자   손해 배상 책임 을 하   다   
76962,수상 불의 사고 발견 하 거나 사고 신고 있 을 신속   적절 하   구조 조치 취하 도록 하 어야 하   의무 있 다   
124915,지 입 차 주 개별 화물 자동차 운송 사업 을 하 기 위하 어 화물 운송 사업자 차량   수탁 관리 계약 을 해지 하 운송 사업자 로서 지 입 차주 자동차 인도 하 여야 하   의무 있 다   
190338,부동산 임대차 있 어서 수수 되   보증금 임대차 관계 따르   임차인 모든 채무 담보 하 것 피 담보 채무 상당액 별도 의사 표시 없이 보증금 당연히 공제 되  다   
120159,자동차 종합 보험 면책 약관 적용 을 배제 하   자동차 종합 보험 면책 약관 적용 을 배제 하   다   
190342,국제 법규 국내 법과 같 효력 을 가지 며 국제 법규 국내 법과 같 효력 을 가지  다   
227195,근로자 퇴직 급여 보장법 입법 확정 기여 형 퇴직 연금 제도 관련 규정 내용 등 을 종합 하 면 확정 기여 형 퇴직 연금 제도 퇴직금 제도 관계 등 을 종합 하 면 퇴직금 제도 따르 아 추가 퇴직금 지급 을 하   없 다   
216213,위탁 회사 기준 신용 등급 이하 신용 평가 하락 하   유가 증권 등   가격 조정 이나 신속 처분 조치 취하 지 않 것 위반 행위 하 지 않 는다고 하   다   
112632,상대방 자동차 비정상 적   운행 을 예견 하   있 특별 하   사정 없 다면 상대방 자동차 중앙선 을 침범 하 어 들어오   까지 예상 하 여 운전 하 어야 하   주의 의무 없 다   
102008,대출금 회수 위하 어 은행 지출 하 법적 절차 비용 을 은행 정하 바 따르 아 채무자 변상 하 기로 하 약정 을 하   약정 사법 손해 배상 예약 라 봄 상당 하 다   
104523,신뢰 원칙 교통사고 관여 되 었 더   피해자 나 저   정상적   행동 을 신뢰 하   있 을 상당 성 있 어야 하  다   
119895,자동차 보험 회사 보험 약관 정하   보험금 지급 기준 확립 되   판례 나 재판 실무 관행 동떨어지 어 있 어 불공정하 다면 약관 규제   법률   규정 따르 아 보험 회사 초과 부분 보험금 지급 을 거절 하   있 다   
114275,누나 유족 보험 회사 상대 하   손해 배상 피해자 남동생 운전 상의 과실 을 피해자 측 과실 보 아 손해 배상액 을 산정 하   있 어 참작 하   다   
232867,신원 보증 보험 계약 중 피 보험자 법률 손해 배상 책임 을 부담 하   으로써 입 손해 어 보험자 보상 하 기로 약정 하   부분 피 보험자 저   어 법률 손해 배상 책임 을 부담 하   으로써 입 손해 보상 하 것 을 내용 하 고 있 다   
194956,보험자 보험 약관 명시   설명 의무 위반 하 여 보험 계약 을 체결 하   약관 내용 을 보험 계약 내용 주장 하   있 보험 계약자 통지 의무 규정 하   상법   저   항 소 정의 통지 의무 대상 되 다   
154696,당사자 의사 소유권 이전 등기 근저당 권 설정 등기 행위 추인 하 보 것 상당 하 다   
169199,채무자 선순위 근저당 권 설정 계약 을 해지 하 고 근저당 권 설정 등기 말소 하   사해 행위 하 지 따르 아 당해 부동산 잔존 가치 피 담보 채무액 을 초과 하 달라지  다   
95336,근로 기준법   사용자 근로자 사이 근로 계약 불이행   위약금 손해 배상액 을 예정 하 계약 체결 을 금지 하 데 그치 므로 근로자   신원 보증 계약 되 지 않 다   
102675,호프만 식 계산법 의하 여 중간 이자 공제 하 여 장래 과실 이익 현가 산정 하 것 위법 라 하   없 고 단리 연금 현 가율 을 적용 하 여 현가 산정 하 공 제한 결과 수치   을 넘 지 않 으면 무방 하 다   
168093,경과 관찰 을 선택 하   의사 합리적   범위 있 다면 의료 행위 시행 하 지 않 고 경과 관찰 을 선택 하   의사 합리적   범위 있 다면 환자 상태 갑자기 악화 되   있 다   
234573,채권자 채무자 모두 기한 이익 을 갖 이자부 금전 소비 대차 계약 등 있 어서 채무자 변 변제 하 채권자 손해 배상 하 어야 하  다   
219837,상법 유질 약정 체결 되   질권 실행 이나 절차 원칙적 질권 설정 계약 정하   바 따르 아야 하  다   
184378,환경 정책 기본법   저   항 환경오염 환경 훼손 인하   책임 되 사업장 등 발생 하 것 한정 되 지 않 고 모든 환경 오염 확대 되 었 다   
72093,신원 보증 관계 상속 성 없 고 신원 보증인 사망 확정적 발생 하   채무 어서 말   상속 되  다고 보   있 다   
72648,지 입 계약 기해 점유 운행 하 자동차   직접 점유자 차주 고 피고 회사 간접 점유자 지나 지 않 아 점유 회수 소 현실 자동차 직접 점유 하 어 하 어야 하  다   
120175,조약 이나 일반적 승인 되   명확 하   국제법 원칙 확립 되 어 있 지 않 현실 있 어 민사 소송법 토지 관할   규정 역시 당사자 간 공평   재판 적정   신속 을 도모 하  다는 민사 이념 따르 아 결정 하 것 상당 하 다   
184746,사용자 업무 수행 관련 하 여 행하 여 지   불법 행위 인하 어 손해 입 었 거나 사용자 로서 손해 배상 책임 을 부담 하   결과 손해 입 게 되   손해 공평 하   분담 라는 견지 손해 배상 을 하 거나 구상권 을 행사 하   있 다   
95392,불법 행위 피해자 평소 지병 경합 되 어 사망 하 였 다면 사고 인하   부상 사망 결과 발생 기여 하 였 되 한도 즉 상당 인과 관계 존재 하 범위 안 상응 하   배상액 을 가해자 부담 시키 어야 하  다   
81790,마취과 의사 협의 진료 통하 어 혈압 조절 되 것 을 확인 하 고 전신 마 취하 의사 척추관 협착증 등 을 치료 하 기 위하   수술 을 시행 하 었 으나 뇌경색 증세 보이   의사 과실 뇌경색 발생 하 었 추정 하 기 어렵 다   
201041,교장 이나 교사 학생   보호 감독 의무 법정 감독 무자 대신 하 여 감독 을 하 여야 하 의무 로서 학교 교육 활동 밀접 불가분 관계 있 생활 관계 한하  다   
76923,계쟁 부분   소유권 이전 등기 청구권 을 보전 하 기 위하 어 분할 등기 되   있 다는 등 특별 하   사정 없 대지 전부 어 가처분 하   밖에 없 다   
212159,사해 행위 따르   원상 회복 가액 배상 을 명하   있 어 취소 범위 채권자 피 보전 채권 액 을 표준 하 여야 하  다   
83155,변제 충당 지정 상대방   의사 표시 로서 하 여야 하 것 기 하나 변제 충당   약정 있 채무자   의사 표시 관계없이 효력 있 다   
72833,타인 불법 행위 손해 입 사람 가해자 손해 배상 하   것 을 요구 하 였 음에도 불구하 고 가해자 불응 하   뿐 만 아니 라 피해자 무식 하 여 스스로 을 수행 하   없 기 때문 변호사 선임 하 여 손해 배상 을 하 었 다   
94722,피고 소유 부동산 을 소외 갑 매도 하 고 갑 원고 전매 하   당사자 사이 합의 의하 어 원   피고 사이 형식 매매 계약서 작성 하   원   피고 사이 매매 계약 체결 되 었 보   없 다   
93750,서울시 불실 아파트 철거 관리 하 어 오 고 있 토지 인접 되   위험 하   벼랑 지에 방책 을 허술히 하여 사고 발생 하 였 다면 조림지 설치 보존 상의 하자 등 따르   손해 배상 책임 있 다   
160236,채무 불이행 인하   손해 배상 범위 정하   이념 적 법률적 인과 관계 있 어야 하  다   
116542,도로 교통법   저   항 저   항 을 종합 하 면 차가 교차로 들어가 려면 스 어 행하 면서 폭 넓 교차로 들어가 려고 하 차 있 살피 어야 하  다   
69891,통상 적   매매 계약 계약금 상당액 손해 배상 예 정액 되   것 지나치 게 과다 하 므로 감액 되 어야 하  다   
198996,대물 변제 효력 을 발생 하 려면 채무자 본래 이행 갈음 하 여 행하 급여 현실적 어야 하 고 등기 나 등록 까지 경 료 하 어야 하  다   
200942,건물 신축 공사 진행 중 공사 도급 계약 해제 되   원상 회복 중대 하   사회적   경제적 손실 을 초래 하   것 므로 도급 인은 수급인 기성 부분   보수 지급 하   의무 있 다   
177617,가집행 선고 부   심 선고 의하 어 금원 수령자 부담 하 게 되 원상 회복 의무 공평 관념 민사 소송법 하   법정 채무 다   
75976,부동산 인도 집행 동 부동산   피 신청인 점유 풀 고 이르   신청인 명도 하   으로써 종료 하 것 며 집달관 이나 신청인 지우 어 지   의무 라고 하   없 다   
114933,공유 수면 매립   저   항 의하   보상 을 하   없이 공유 수면 매립 사업 을 시행 하 여 보상 을 받 을 권리 가지   손해 입히 었 다면 민 사상 손해 배상 채무 지 게 되  다   
155337,일정 하   고용주 계속 하 여 고용 되 어 있 지 아니하 고   원 이상 을 받   근로 소득세 세액   분   다   
212003,사건 신원 보증 계약 계속적 보증 계약 으로서 보증 기간 이나 한도 정해지 어 있 지 않 점   피고 원고 회사 상무 이사 만 나 신원 보증인 되 었 다는 말 있 는데 사실 되  다면 원고   해지 의사 표시 하   것 보 아야 하  다   
203431,회사 명의 등록 되   차량 을 지 입 차주 부터 일시 임차 하 여 화물 운송 사용 하   회사 소속 운전수   사용자 지위 일시 대여 상태 유지 되  다   
101924,연별 호프 만식 계산법 의하 여 중간 이자 공제 하 여 장래 일실 이익 현가 산정 하 것 위법 하   것 아니 다   
76869,금융 기관 은행 신용 카드 보증인 여 보증 채무 이행 을 구하 손해 배상 책임 유무 범위 정하   있 어 과실 상계 법리 적용 되   여지 없 다   
120131,에어백 미 작동 인하   에어백 제조 회사   승용차 운전자 손해액 을 산정 하 면서 피해자 과속 운전 에어백 정상 작동 되 었 더라도 손해 발생 을     막 을 없 었 다는 이유 과실 상계 하   다   
138568,골프장 운영 회사 홀인원 이벤트 행사 참여 하 여 홀인원 을 기록 하   회원 대회 종료 아무런 이의 없이 홀인원 을 시상 하 였 다가 위반 을 이유 실격 처리 하   것 허용 되   없 다   
70591,음악 저작물   저작권 침해 성립 하 기 위하 어서 저작자 저작물 침해자 저작물 사이 실질적 유사성 있 을 것 등 충족 되 어야 하  다   
71523,보험 계약자 계좌 잔고 분할 보험료 이상 유지 하   으로써 분할 보험료 이행 제공 을 하   있 고 납입 을 직접 납부 방식 바꾸   보험자 보험 계약자 보험료 미 지급 을 이유 보험 계약 을 해지 하   없 다   
175629,불필요 하   연쇄적 부당 이득 반환 법률 관계 형성 되 것 을 피하 기 위하 어 변제 받 을 권한 없 대한 변제 채권자 이익 을 받 한도 효력 있 규정 하 고 있 다   
93273,배합 사료 기초 사료 불순물 함유 되 었 고 그것 어떤 화학적 영양학 적 내지 생리적 작용 을 하여 닭 난소 협착증 을 일으키 고 산란율 을 현저 하 게 저하 하 게 하   것  지 구체적 밝혀지 지 않 았 다   
200648,상법   소 정의 최고 해지 절차 거치 지 않 고 막 바로 보험 계약 해지 되 거나 실효 되   을 규정 하 고 보험자 보험금 지급 책임 을 면하 도록 규정 하   보험 약관 상법   규정 위배 되 어 무효 다   
197329,동업 계약 따르 아 공동 매수 하   부동산 조합 재산 고 조합 재산 을 담보 제공 하 였 다가 경매 인하 어 소유권 을 상실 하 게 되 었 다 하 더라도 손해 입 것 조합 재산 을 상실 하   조합체 다   
139006,피고 지급 하   치료비 액수 중 피해자 과실 상당 하 부분 피해자 부담 하 여야 하   것  데 피고 부담 하   것 부당 하 므로 사건 소극적 손해 배상 어 상계 주장 을 하   있 다   
194342,집행관 채무자 아니   저   재산 을 압류 하   채무자 아니   저   재산 을 압류 하   으로써 받으   저   손해 어 불법 행위자 로서 배상 책임 을 질  다   
111494,사고 이전 치사량 넘 농약 을 마시   사실 되  다면 피해자 여명 노동 가동 기한 을 하 기 위하 어 여명 가동 연한 사고 상실 되   노동 능력 등 을 하 어야 하  다   
112076,학내 분규 관련 사건 재판 위증 을 하   교수 징계 파면 하   것 징계권 남용 라고 보   을 파기 하   다   
149507,부동산 매매 있 어서 매도인 목적물 을 저   양도 하여 소유권 이전 등기 경유 하 여 주 고 매수인   소유권 이전 등기 의무 이행 불능 상태 있 매수인 이행 불능 인하   손해 하   있 다   
81409,전기 사업법 일반 전기 사업자 일반 수요자 사이 공급 계약 조건 을 당사자 개별적 협정 하 것 을 금지 하 고 공급 규정 정 하   따르   것 을 규정 하 고 있 다   
124917,채무자 채무자 상속 포기 하   소극적 총 재산 증가 방해 하   것 불과 하 고 신분법 법률 행위 타인 의사 의하 여 강요 하   없 다   
146596,구 약사법 사람 신체 분리 되   세포 인체 조직 아니   세포 단위 사용 되 구 약사법 규제 대상 다   
194041,부동산 명도 강제 집행 집행 비용   집행 집행 비용 액 확정 결정 없 집행 비용 을 강제 경매 절차 추심 하   없 다   
75572,조광권 자가 직접 고용 하   근로자   관계 임금 등 지급 채무 질 것 덕대 행위 법률 무효 기 때문 질 것 다   
207844,보증인 보증서 발급 하   있 어 고의 과실 있 고 보증서 등기 원인 서류 하나 되 어 등기 진실 하   것 믿 고 거래 하   사람 손해 입 었 으면 보증인 배상 책임 있 다   
103048,사립학교법   적용 배제 되 것 라고 하   없 고 같 학교 법인 정 관이 감독 청의 허가 받 아야 하   의무 부담 행위 하  다   
190304,행정 소송법   원고 고의 중대 하   과실 없이 행정 심급 을 달리하 잘못 되   관할 이송 하 도록 규정 하 고 있 다   
72479,장애 완치 불능 하   것   을 전제 상실 수익 을 구하 치료비 손해 이르   제외 하   옳 다   
203266,공탁 자가 공탁 원인 고 있 사유 법률 효력 없 것 어서 공탁 부 적법 고 하 더라도 특별 하   사정 없 공탁 원인 을 수락 하   것 보 아 법률 효과 발생 하  다고 보   있 다   
120825,채권 매매 유사 하   유상 행위 라 기보 다 느   카드 회원 카드 발행 회사 가맹점   채무 인수 하 어 주   것 을 포괄적 의뢰 하 고 대신 가맹점 카드 발행 회사 거래 대금 을 하 기로 하 계약 해석 되  다   
83108,  소 정의 부득이 하   사유 고용 계약 을 존속 시키 어 이행 을 강제 하 것 사회 통념 불가능 하   말하  다   
175457,협의 회의 의결 자체 채권 금융 기관 다르   채권 금융 기관 어 신용 공여 계획 이행 을 하   권리 갖 게 되  다고 하   없 다   
70990,타인 명예 훼손 하 여 불법 행위 되 지의 기사 객관적 내용 등 을 종합적 고려 하 여 하 어야 하 며 사회적 흐름 속 당하 어 표현 가지 고려 하 어야 하  다   
191219,피해자 입 손해 가해자 과실 행위 경합 되 어 발생 하   가해자 배상 범위 손해 발생 기여 하 였 되 부분 을 공제 하   나머지 부분 제한 하 어야 하  다   
208123,의하 여 연금 이나 제수 당금 을 지급 받 게 되 었 다 하 더라도 실지 지급 하 지 아니하   이상 이것을 손해 배상 금액 공제 하 거나 참조 하   없 다   
207281,사인 토지 어 위법 하 게 시행 하   불법 행위 인하   손해액 청산금 을 지급 하 기로 하 었 다면 청산금 범위 넘어서   없 다   
167474,주택 임대차 보호법 임대 주택 양도 양수인 임대차 보증금 반환 채무 면책 적 인수 하 이유 임차인 같 규정 하 대항 을 구비 하 면 임대차 보증금 을 우선 변제 받 을 있 기 때문 다   
76864,소 외인 버스 충돌 하   버스 회사   관계 소외 인의 과실 을 피하 어 자의 과실 보   것 이나 보험 회사   관계 피해자 자신 고유 하   과실 만 을 참작 하 어야 하  다   
110075,의사 환자   수술 물론 치료 위하   의약품 투여 신체   침습 을 포함 하 것 므로 의사 치료 상의 과실 없 환자 승낙 권 을 침해 하 행위 다   
114639,재단 이사장 직 사임 하  다는 의사 표시 성립 과정 국가 공무원 불법적   강박 행위 개재 되 어 있 었 다 하 더라도 국민 재산권 을 수용 하 수용 유사 하   행정 처분 라고 보   없 다   
109946,면허 관청 인가 받 을 것 을 전제 하 건설업 면허 양도 계약 유효 하 며 계약 당사자 일방 귀책 사유 있 채무 불이행 있 을 계약 을 해제 하   있 다   
177604,공작물 설치 보존 상의 하자 사고 공동 원인 하나 되 이상 사고 인하   손해 공작물 설치 보존 상의 하자 의하 여 발생 하   것 라고 보 아야 하  다   
231311,불법 행위 차량 손괴 되 었 을 수리 가능 하   라도 원상 을 회복 시키 데 소요 되 수리비 교환 가치 초과 하 형평 원칙상 손해액 차량 교환 가치 범위 내 제한 되  다   
156920,승무 여비 출장 시 마다 소비 되 것 므로 일실 이익금 산정 있 어서 급료 포함 되   없 다   
222733,의료법   저   항 의료인 이나 의료 법인 등 아니   자가 의료 기관 을 개설 하 여 운영 하 초래 되   국민 건강 상의 위험 을 방지 하 기 위하 어 제정 되   강행 법규 속하 것 다   
152686,신원 보증 계약 피 보증인 자신 민 사상 손해 배상 채무 부담 하 게 되   채무 지 겠 다는 협의 신원 보증 계약 신원 인수 계약 라고 보   없 다   
76223,임차인 세 듣 어 살 방 부엌 사이 문짝 벽 사이 틈 있 정도 차자 임차인 통상 수선 관리 의무 속하  다고 봄 상당 하 다   
212405,공사 계약서 첨부 되   건설 공사 하도급 계약 조건 의하 면 공사 도급 인의 공사 대금 채무 수급인 하자 보수 보증금 채무 동시 이행 관계 있 것 보이  다   
227641,렌터카 임차인 렌터카 업자   관계 자동차 손해 배상 보장법   소정 타인 임 을 주장 하   있 다   
76580,개호 노동력 전부 상실 인하   손해 배상 을 따로 하 고 있 어 일반 근로자 같이 활동 하 어야 하   사정 없 으므로 약간 적응력 만 기르  다면 배변 착 탈의 하   있 다   
187491,카지노 사업자 영업 제한 규정 중   회 베팅 한도 제한 하 규정 재산 손실 을 방지 하 기 위하   규정 라고 보   있 카지노 이용자 이익 을 위하   카지노 사업자 보호 의무 나 배려 의무 되 다   
93489,거래 상대방 별개 업체 임 을 알 면서 거래 하 었 다는 자료 없 회사 명의 대여자 로서 책임 을 면하 기 어렵 다   
204845,상법   보험 목적 양도 되   양수인 양도인   관계 보험 계약상 권리 함께 양도 되   것 당사자 통상 의사 추정 하 고 이르   사회 경제적 관점 긍정 하   것 다   
76756,버스 안내원 버스 운전사 운전 보조자 하 므로 자신 안내 하 더   버스 사고 의하 여 피해 입 었 하 어도 타인 하  다고 보   없 어 같 의하   손해 배상 책임 을 요구 하   있 다   
140317,지방 자치 단체 소속 소속 공무원 아동 복지 법상 조사   지도   감독 의무 게을리 하   과실 아동 복지 시설 장 아동   보호   양육 의무 게을리 하   과실 경합 하 여 사고 발생 하   것 다   
201604,폭우 끝 부분 유실 되   임시 교량 을 지나 더   자동차 하천 떨어지   사고 교량 건설 회사 손해 배상 책임 을 하   다   
