number,contents
76414,잔대금을 지급함에 있어 주택임대차보호법상의 대항력을 갖춘 임차인과 매도인간의 임대차계약 관계를 인수하고 확인하는 의미에서 동일자로 임대차계약서 및 전세보증금의 영수증을 작성 교부해 준 것은 종전 임대차계약을 동일성을 해함이 없이 그대로 승계한 것으로 봄이 상당하다.
234331,범죄피해자 보호법은 범죄피해자 보호·지원의 기본 정책 등을 정하고 범죄피해자의 복지 증진에 기여하는 것을 입법 목적으로 한다.
184529,구 공익사업을 위한 토지 등의 취득 및 보상에 관한 법률 제91조 제5항은 환매권은 공익사업에 필요한 토지의 협의취득 또는 수용의 등기가 된 때에는 제3자에게 대항할 수 있다고 정하고 있다.
192461,매수인이 매도인으로부터 물품을 공급받은 다음 물품대금 지급방법에 관한 약정에 따라 대금의 지급을 위해 지급기일이 물품 공급일자 이후로 된 약속어음을 발행·교부한 경우 이행기는 약속어음의 지급기일이다.
105424,상법 제335조 제2항 단서의 규정이 시행되기 전에 이미 주권이 발행되어 주권발행전의 주식양수인 이외의 자들에게 주권이 교부된 경우 주권발행전의 주식양도를 유효하다고 볼 여지가 있다.
192654,민사소송법 제451조 제1항은 재심의 소가 적법한지 여부와 재심사유가 있는지 여부에 관한 심리 및 재판을 본안에 관한 심리 및 재판과 분리하여 시행할 수 있다고 규정하고 있다.
191218,상품의 용기나 포장은 상품에 독특한 개성을 부여하는 수단으로 사용되는데 장기간 계속적·독점적·배타적으로 사용되거나 형상과 구조 또는 색상 등이 상품에 독특한 개성을 부여하는 수단으로 사용된다.
110835,사립대학의 교원인사관리규정이 교원의 재임용시기는 3.1.과 9.1.로 하되 퇴직 등으로 인한 결원시 긴급을 요하는 경우 예외로 한다고 규정하고 있는 경우 학기 도중에 임용기간이 만료되는 교원의 임용기간은 만료된다는 뜻을 포함하고 있다.
127759,상법 제401조의2 제1항 제3호는 회사의 공적인 경비 이외의 용도에 임의로 소비하게 하고 회계처리하여 회사에 손해를 입힌 경우 책임을 묻지 않는다.
144229,예금거래기본약관에 따라 송금의뢰인과 수취인 사이에 자금이체의 원인인 법률관계가 존재하는지 여부에 관계없이 수취인과 수취은행 사이에는 예금계약이 성립되고 수취인이 수취은행에 대해 예금채권을 취득한다.
101917,바르샤바협약 제24조 제1항의 규정에 따라 국제항공운송인에 대하여 항공운송중에 생긴 화물훼손으로 인한 손해배상을 소구함에 있어서는 계약불이행을 청구원인으로 하는 것이든 모두 바르샤바협약에 정하여진 조건 및 제한내에서만 가능하다.
147840,점유자가 소유의 의사 있는 자주점유인지 아니면 소유의 의사 없는 타주점유인지의 여부는 점유 취득의 원인이 되는 모든 사정에 의하여 외형적·객관적으로 결정되어야 한다.
75773,당사자가 문서제출명령에 따르지 아니하여 그 문서에 관한 상대방의 주장을 진실한 것으로 인정한 사례에서 문서에 관한 상대방의 주장을 진실한 것으로 인정한 사례도 나왔다.
105379,판결의 주문은 그 내용이 특정되어야 하고 판결의 주문은 그 내용이 특정되어야 하며 그 주문자체에서 특정할 수 있어야 한다.
140506,공정증서에 의한 유언은 유언의 취지를 구수하고 공증인이 필기 낭독하여 유언자와 증인이 그 정확함을 승인한 후 서명 또는 기명날인하여야 한다.
196943,지배인의 대리권에 대한 제한은 선의의 제3자에게 대항하지 못하며 영업주의 영업에 관한 것인가의 여부는 주관적인 의사와 관계없이 객관적 성질에 따라 추상적으로 판단되어야 한다.
195170,구 상호신용금고법은 동일인에 대한 대출액 한도를 제한한 구 상호신용금고법 제12조의 적용을 회피하기 위해 실질적인 주채무자가 채무액에 대해 제3자를 주채무자로 내세웠다.
196060,피해자측 공동운행자인 갑의 보험자가 피해자들의 치료비를 지출함으로써 공동면책이 된 경우 가해자들이 배상하여야 할 치료비 손해 부분의 금액에 관하여는 을에 대한 관계에서 갑의 부담 부분은 없다고 봄이 손해의 공평 분담을 지도원리로 하는 손해배상제도의 취지에 부합한다.
204049,보험회사 대리점은 보험약관에 따라 보험기간이 24:00 이미 시작된 것으로 기재된 보험료영수증을 교부한 경우 약정일에 보험계약이 체결되어 보험회사가 보험료를 영수한 것으로 보아야 한다.
158498,乙이 반려견의 방광염 및 방광결석을 적기에 치료하지 못해 방광염 및 방광결석을 적기에 치료하지 못해 방광염이 만성화된 것으로 볼 수 있다.
201427,민사소송법 제422조 제1항 단서는 상소를 한 당사자가 재심사유에 해당하는 사유를 주장하지 아니한 때에는 재심의 소를 제기하지 못하도록 제한하는 규정이다.
196232,민법 제125조의 표현대리는 본인과 대리행위를 한 자 사이의 법률관계의 성질이나 효력의 유무와는 직접적인 관계가 없이 대리권을 수여하였다는 표시를 제3자에게 한 경우 성립될 수 있다.
182493,원수급인을 사업주로 의제하도록 정한 것은 보험료 납부 능력이 양호한 원수급인에게서 보험료를 징수할 수 있는 근거를 마련하고자 하는 데에 취지가 있다.
69707,건설공제조합과 그 조합원 사이의 하도급대금 지급보증계약은 건설공제조합이 조합원으로부터 보증수수료를 받고 타조합원 또는 제3자와 하도급계약을 체결하는 경우 부담하는 하도급 공사대금채무를 보증하는 것이다.
71370,증권투자신탁업법상의 투자신탁의 경우에는 위탁회사가 수익증권저축통장을 교부하고 위탁회사의 승인 없이는 통장 자체를 양도하지 못하게 하여 수익증권의 양도를 제한하는 것이 일반적이다.
207239,상사회사 지점의 외무사원은 상법 16조 소정 물건 판매점포의 사용인이 아니므로 물건을 판매하거나 물품대금의 선금을 받을 권한이 없다.
185130,상표 또는 서비스표로 등록하여 귀금속 거래 및 이와 관련된 영업을 하는 甲 주식회사를 상대로 상표권 침해금지 등을 구한 사안에서 한국금거래소는 독자적인 식별력이 인정되지 않는다.
152834,당사자의 원용이 없어도 시효완성의 사실로서 채무는 소멸한다.
84783,이사가 임무를 수행함에 있어서 선량한 관리자의 주의의무를 위반하여 임무해태로 인한 손해배상책임이 문제되는 경우 고려될 수 있는 경영판단의 원칙은 적용될 여지가 없다.
71341,어촌계의 대표자가 어촌계의 예탁금을 인출하여 수익자에게 제공한 자금은 불법의 원인으로 제공된 급여에 해당하므로 수익자에게 반환을 청구할 수 없다.
193947,수급인의 보수채권에 대한 압류가 행하여지면 채권자에게 대항할 수 없고 제3채무자도 채권을 소멸 또는 감소시키는 행위는 할 수 없다.
215665,"경업금지약정의 유효성에 관한 판단은 보호할 가치 있는 사용자의 이익, 근로자에 대한 대가의 제공 유무, 근로자의 퇴직 경위, 공공의 이익 및 기타 사정 등을 종합적으로 고려해야 한다."
110896,근로자에 대한 임금을 월급으로 지급할 경우 월급 통상임금에는 근로기준법 제45조 소정의 유급휴일에 대한 임금도 포함된다.
72373,중첩적 채무인수인은 대여금 원금 외에 원채무자가 진 대여일부터의 이자채무 전체에 대해 책임을 지는 것이고 채무인수 익일부터의 지연이자만 책임지는 것이 아니다.
203068,갑이 위 종단을 상대로 직무집행정지가처분신청이나 임명무효확인소송을 제기한 것은 총무원법상의 자격요건을 갖추지 못했기 때문이다.
70939,종교단체의 권징재판은 일반 국민의 권리의무나 법률관계를 규율하는 것이 아니라 종교단체의 구성원에 대해 종교상의 방법에 따라 징계·제재하는 것이다.
106875,실화책임에관한법률에서 말하는 중대 과실이라 함은 주의를 한다면 유해한 결과를 예견할 수 있는 경우임에도 불구하고 고의에 가까운 현저히 주의를 결여한 상태를 말한다.
69600,사립대학교 교원에 대한 임명권은 학교법인의 이사장이 가지는 권한으로 사립대학교 교직원을 통해 교원임용예정자에게 위 대학교의 신규 임용교원으로 확정되었다.
183452,보험계약의 체결 또는 모집에 종사하는 사람은 보험계약의 중요한 내용에 대해 구체적이고 상세한 명시·설명의무를 지고 있다.
197615,甲 주식회사가 내국법인인 乙 주식회사와 태국에서 사우디아라비아까지 공사 설비 등을 운송하기로 하는 계약을 체결한 후 선창 내 적재조건의 선하증권을 발행했다.
206292,부실징후기업의 효율적인 구조조정을 위해 채권금융기관으로 구성된 채권금융기관협의회를 두도록 하는 것은 채권금융기관 전원의 동의가 아니라 다수결 원칙에 따르도록 정해져 있다.
120826,환경개선부담금은 환경개선을 위한 투자재원을 합리적으로 조달하기 위해 대기오염물질 또는 수질오염물질을 배출하는 시설물에 대해 부과되는 것으로 그 부과의 근거가 되는 환경개선비용부담법 제9조 제1항은 환경오염의 직접적인 원인이 되는 건물의 소유자 또는 점유자로부터 환경개선부담금을 부과·징수한다.
196466,지급보증서에서 보증금액을 정한 것은 보증인이 보증책임을 지게 될 주채무에 관한 한도액을 정한 것으로 그 한도액에는 주채무자의 채권자에 대한 대출금 채무의 원금과 이자 및 지연손해금이 포함된다.
227971,채무자 회생 및 파산에 관한 법률이 시행되기 전 외국도산절차의 효력이 국내에 있는 재산에 미치지 않는 것으로 보고 외국도산절차에서의 면책의 효력을 그대로 인정하는 것은 국내 사법질서에 반할 뿐 아니라 국내 채권자의 이익을 침해하는 것이다.
214331,구 민주화보상법 제18조 제2항의 일부 위헌결정은 구 민주화보상법 제18조 제2항의 일부가 폐지되는 것과 같은 결과를 가져온다.
153116,선원 직무상 재해는 선원으로서 직무 종사 중에 발생한 재해와 통상 수반하는 위험의 현실화라고 볼 수 있는 재해를 포함한다.
147609,채무자가 채권자에게 어음을 교부할 때의 당사자의 의사는 기존 원인채무를 소멸시키고 새로운 어음채무만을 존속시키려고 하는 경우와 기존 원인채무를 존속시키면서 그에 대한 지급방법인 담보를 위해 교부하는 경우로 나누어 볼 수 있다.
104843,보험회 영업소장의 어음배서 및 채무보증행위는 직무집행과 밀접하게 관련된 행위라고 보기 어려우므로 보험회사에 사용자책임을 물을 수도 없다.
226145,공동불법행위책임은 가해자들이 공동으로 가한 불법행위에 대해 책임을 추궁하는 것이므로 공동불법행위자 전원의 과실을 평가함에 있어 과실상계를 하거나 공평의 원칙에 기하여 책임을 제한할 수 있다.
115530,"구 근로기준법 제42조 제1항, 제42조 제1항, 제55조 제55조 그리고 제57조의 규정에 비추어 볼 때 18세 이상의 남자근로자의 경우 1주일에 12시간을 초과하지 않으면 특별한 사정이 없는 한 연장근로시간의 제한이 없다."
196794,민사소송법 제99조에 의해 무권대리인에게 소송비용의 부담을 명하는 재판을 함에 있어서 무권대리인의 참여가 보장되어 있으므로 별도로 방어의 기회를 줄 필요는 없다.
229295,"노사간의 신뢰 형성과 기업질서 유지를 위해서는 근로자의 지능과 경험, 정직성 및 직장에 대한 적응성 등 전인격적인 판단을 거쳐 고용 여부를 결정할 필요가 있다."
194955,구 사립학교법 제28조 제1항에서 학교법인이 의무의 부담이나 권리의 포기를 하고자 할 때에는 관할청의 허가를 받아야 한다고 규정하고 있는 것은 사립학교의 건전한 발달을 도모하자는 데 목적이 있다.
108584,국가유공자예우등에관한법률상의 전몰군경의 유자녀에 대한 유족연금은 그 사람의 수입에 생계를 의존해 온 가족에 대한 관계에 있어서도 같은 기능을 수행한다.
228645,조광권자가 광업소에 대한 채굴권 및 기타 동산에 관한 일체의 권리와 임금채무 등을 타인에게 양도하기로 합의한 합의는 조광권양도계약으로서 무효이다.
203076,민법상 화해계약에 있어서는 당사자는 착오를 이유로 취소하지 못하고 다만 화해의 목적인 분쟁 이외의 사항에 착오가 있는 때에 한하여 취소할 수 있다.
190301,공유수면매립사업 시행으로 인한 손해는 공유수면매립사업의 시행과 공유수면매립사업의 시행으로 인한 손해이다.
119699,타인의 권리매매시 매수인에게 이전할 수 없게 된 경우 매수인은 담보책임의 효과로서 매매계약을 해제할 수 있다.
83129,국가배상법 제5조 제1항에 정하여진 영조물의 설치 또는 관리의 하자는 공공의 목적에 공여된 영조물이 그 용도에 따라 갖추어야 할 안전성을 갖추지 못한 상태를 말한다.
107600,예비군 면대장으로 재직 중인 군무사무관이 자신의 소유인 오토바이의 뒷자석에 같은 사단소속의 예비군면대장을 태우고 운전하여 사고가 발생했다.
117916,"환경권은 명문의 법률규정이나 관계 법령의 규정 취지 및 조리에 따라 권리의 주체, 대상, 내용 등이 구체적으로 정립될 수 있어야만 인정되는 것이므로 직접 방해배제청구권을 인정할 수 없다."
227291,국가유공자예우등에관한법률에 의해 지급되는 연금은 국가를 위하여 희생한 국가유공자와 그 유족에 대해 국가가 응분의 예우를 행한다.
80052,대규모 집합건물의 경우 전유부분에 대한 소유권이전등기가 수분양자를 거쳐 양수인 앞으로 경료되고 대지지분에 대한 소유권이전등기는 상당기간 지체되는 경우가 종종 있다.
172744,채무자 甲 주식회사와 채무자가 아닌 乙 등이 甲 회사의 丙 은행에 대한 대출금 채무를 담보하기 위해 자신들이 소유한 부동산들을 신탁했다.
74514,"표현대리의 법리에 따라 원고는 소외 ""갑""의 부동산 처분행위에 대해 책임이 있고 표현대리의 법리에 따라 원고는 소외 ""갑""의 부동산 처분행위에 대해 책임이 있다."
206270,체육시설법 제27조 제1항은 상속과 합병 외에 영업양도의 경우에도 체육시설업의 등록 또는 신고에 따른 권리·의무를 승계한다고 규정하고 있다.
72952,농지개혁법 3조 2항의 규정은 방조제가 차지하는 부지에 대한 보상방법을 규정한 것이며 시설물로서의 방조제에 대한 규정이 아니다.
105913,형식적인 매수명의인에게 목적부동산에 관한 소유권이전등기절차를 이행할 의무가 없기 때문에 형식적인 매수명의인에게 소유권이전등기절차를 이행할 의무가 없다.
95491,오물청소법에 의한 관할시장의 허가 없이 오물처리업에 종사하여 왔다면 위법한 행위이므로 그로 인한 수익을 소극적 손해 산정의 기초로 삼을 수 있다.
216845,채무불이행책임과 불법행위책임은 별개의 법률관계에서 발생하는 것이므로 하나의 행위가 계약상 채무불이행의 요건을 충족하는 경우 두 개의 손해배상청구권 중 어느 것이든 선택하여 행사할 수 있다.
196885,원호대상자 정착직업재활조합 서울목공분조합은 합유재산에 관한 규정 및 조합에 관한 규정을 적용해야 한다.
218441,주택의 공동임차인 중 1인이 취득한 대항력이 임대차 전체에 미친다고 보더라도 임대차계약을 전제로 법률행위를 하고자 하는 제3자의 권리가 침해된다고 볼 수 없다.
77021,좌회전 커브길을 전방 반대방향에서 시속 60킬로미터로 질주해 오는 차량이 중앙선을 침범한 채 진행하여 왔다면 교행하는 차량의 운전자로서는 그와 같은 상황을 예견할 수 없었다.
191335,사법시험 객관식 문제의 출제에 있어서 법리상의 오류가 재량권의 남용 또는 일탈로서 위법한 것은 당연하며 법리상의 오류를 범하지 않았더라도 문항이나 답항의 표현용어 선택이 지나칠 정도로 잘못되었을 때에도 재량권의 남용이라고 할 수 있다.
152691,위조된 등기신청서류에 의해 경유된 소유권이전등기라 할지라도 등기가 실체적 권리관계에 부합되는 경우 유효하다.
75943,수입대행업자는 실수요자들의 운임지급의무와는 관계없이 해상운송계약에 따른 운임을 지급할 의무가 있다.
199316,심리미진 또는 채증법칙 위배로 원심판결을 파기한 사례로 심리미진 또는 채증법칙 위배로 원심판결을 파기한 사례 등이 있다.
184631,주식을 양수하거나 양수하려는 자가 타인의 명의를 빌려 회사의 주식을 인수하거나 타인의 명의로 주주명부 기재를 마친 경우 주주명부상 주주만이 의결권 등 주주권을 행사할 수 있는지 여부가 원칙적 적극이다.
125009,구 산업재해보상보험법 제54조 제1항 본문의 규정은 근로복지공단이 피재근로자에게 지급한 보험급여액의 한도 안에서 그 손해배상청구권을 취득한다는 취지이다.
160222,친일반민족행위자 재산의 국가귀속에 관한 특별법에 의해 甲의 상속인들이 소유권이전등기가 이루어지자 乙이 국가를 상대로 말소등기절차를 구했다.
194353,주식회사가 자기의 계산으로 자기의 주식을 취득하는 것은 회사의 자본적 기초를 위태롭게 하고 주주평등의 원칙을 해하며 불공정한 회사지배를 초래할 우려가 있으므로 원칙적으로 금지하는 것을 원칙으로 한다.
116503,복대리인 선임권이 없는 대리인에 의하여 선임된 복대리인의 권한도 기본대리권이 될 수 있으며 민법 제126조를 적용함에 있어서 기본대리권의 흠결 문제는 생기지 않는다.
232581,구 주식회사의 외부감사에 관한 법률에 따른 감사업무를 수행할 때 감사인의 주의의무 위반 여부를 판단할 때 주요한 기준이 되는지 여부를 묻는다.
118292,을이 다른 토지상에 동사무소청사를 준공하였다면 조건의 불성취가 확정되었다 할 것이어서 증여계약은 무효로 된다.
107690,등기명의인을 달리하여 중복된 소유권보존등기가 경료된 경우 소유권보존등기는 1부동산1용지주의를 채택하고 있는 부동산등기법 아래에서는 무효라고 해석할 것이다.
199702,회사의 운영권을 인수한 자도 이사회에서 대표이사로 선정된 바 없는 이상 회사의 적법한 대표자라고 볼 수 없다.
129755,전국버스운송사업조합연합회가 공제계약을 체결한 시내버스 운수회사를 대위하여 피해자들에게 손해배상금을 지급한 경우 연합회는 보험업법 제5조 소정의 보험업자에 준하는 지위에 있다.
76590,임야소유권이전등기에관한특별조치법 제4조에 규정된 등기명의인이란 법률행위에 의하여 등기명의인이 된 자만을 뜻하고 등기명의인이 된 자는 포함되지 않는다.
120854,공립 초등학교 6학년생이 몰래 과학실에 들어가 화산분출실험을 하던 중 폭발사고가 발생하여 사망한 사고는 교장의 중과실을 부인한 사례이다.
80272,상속재산의 분할협의는 상속재산의 귀속을 확정시키는 성질상 재산권을 목적으로 하는 법률행위이므로 사해행위취소권 행사의 대상이 될 수 있다.
187679,국세기본법 및 구 국세기본법 제51조 제1항은 과오납부액이 있는 때에는 국가가 납세자의 환급신청을 기다리지 않고 즉시 반환하는 것이 정의와 공평에 합당하다는 법리를 선언하고 있다.
104209,고혈압증은 당해 근로자의 업무가 고기압업무가 아닌 한 위 법령 소정의 사업주로 하여금 근로자의 취업을 금지하거나 제한하여야 하는 질병에 해당되지 않는다.
191402,광고용 카탈로그의 제작을 위해 제품 자체만을 충실하게 표현한 사진의 창작성을 부인한 식품 제조회사의 손해액을 산정함에 있어 구 저작권법 제93조 제2항의 규정에 의한 입증자료가 없다.
212679,보험자대위에 관한 상법 제682조의 규정은 피보험자가 보험금액을 지급받은 후에도 제3자에 대한 청구권을 보유하는 것은 손해보험제도의 원칙에 반한다.
70967,주택임대차보호법상 주택임차인은 가등기담보권자가 사적실행 절차를 거쳐 소유권을 취득하는 것은 경매절차에서 스스로 낙찰받는 것과 마찬가지라고 할 것이다.
72208,원고가 착오로 더 지급한 보상금은 피고가 법률상 원인없이 부당이득한 것으로 이를 반환할 의무가 있으며 반환책임이 없다고 다투는 증거가 없다.
205104,선하증권에 기재된 면책약관은 특별한 사정이 없는 한 운송계약상의 채무불이행책임 뿐만 아니라 고의 또는 중대한 과실로 인한 불법행위책임을 추궁하는 경우 적용되지 않는다.
203466,상법 제861조 제1항 제5호의 규정 취지는 선장이 선적항외에서 필요한 계약을 체결하지 아니하면 이해관계를 맺고 있는 관계인들의 공동의 이익에 반하는 결과가 초래되는 것을 방지하는 것이다.
158783,철도청이 민간기업인 甲 주식회사와 철도사업에 필요한 시설은 국가에 무상으로 귀속시키고 점용허가기간이 만료되면 국가에 귀속시키는 내용의 사업추진협약을 체결했다.
69533,선하증권이 발행된 경우 업무를 맡은 운송대리인은 운송화물을 선하증권 소지인에게 상환으로 인도해야 하고 인도시까지는 화물을 선량한 관리자로서의 주의를 다해야 한다.
207369,갑 명의 명의의 인감증명과 위임장 및 매도증서만을 제시할 뿐 등기필권리증과 등기필권리증을 제시하지 못했다.
178057,징병검사 당시 신체등위 5급의 판정을 받았어야 하는데도 징병전담의사 등의 과실로 신체등위 1급의 판정을 받아 군 복무를 하게 되었다.
228331,온라인 서비스 서비스 제공자가 명의도용자가 회원으로 가입하는 것을 허용하였을 때 피모용자들에 대해 불법행위로 인한 손해배상책임을 지게 하기 위해 부당하게 가입한 온라인 회원이 게임서비스를 이용하는 것을 방치한 경우여야 한다.
195295,투자신탁회사나 임직원이 유가증권의 투자에 관해 손실의 전부 또는 일부를 부담할 것을 약속하는 행위를 명문으로 금하고 있는 증권거래법의 취지와도 부합한다.
207764,본건 약속어음의 지급기일부터 3년이 지난 후에 본건 경매신청이 된 것으로 시효중단사유가 없는 한 소멸시효가 완성되었다고 볼 수 있음에도 피담보채권이 소멸되었다는 소명이 없다고 판단한 것은 심리를 다하지 않은 잘못이다.
199332,채무자와 인수인의 합의에 의한 병존적 채무인수는 제3자를 위한 계약이므로 채권자는 채무이행을 청구하거나 기타 채권자로서의 권리를 행사하는 방법으로 직접 청구할 권리를 갖게 된다.
117291,약관의규제에관한법률의 적용 대상이 되는 약관은 계약의 일방당사자가 일정한 형식에 의하여 미리 마련한 계약의 내용이 되는 것을 말한다.
203311,채권자와 채무자 사이에 계속적인 거래관계에서 발생하는 불확정한 채무를 보증하는 계속적 보증의 경우 보증인은 이행기에 있는 주채무의 전액을 이행할 의무가 있다.
129294,채무자가 항쟁할 수 있는 기간은 당해사건의 사실심 판결선고시까지로 보아야 하고 그 선고시 이후에는 어떤 이유로든지 그 기간의 범위를 정할 수 있다.
119265,법률의 규정상 소유라 함은 사실상의 소유가 아닌 법률상의 소유로 봐야 하며 타인 소유 주택의 명의수탁자는 주택공급에관한규칙 제2조 제7호 및 제11조 제1항 제2호 소정의 무주택자에 해당하지 않는다.
71630,채권양수인이 근저당권자로부터 양수받은 근저당권부 채권이 채무자의 의사표시로 전액 소멸되었다.
103756,신용보증기금이 은행의 착오로 연체채무가 없다고 잘못 기재하여 발급한 거래상황확인서의 기재를 그대로 믿고서 법률행위의 중요부분에 착오가 없다고 한 사례도 있다.
76340,민법 제734조 제1항은 사무의 성질에 좇아 가장 본인에게 이익되는 방법으로 관리할 의무가 있다고 할 것이므로 의무를 불완전하게 이행한 경우 채무불이행책임이 성립한다.
124249,변론조서의 기재는 문서의 성질상 내용이 진실하다고 추정해야 하며 본안소송에서 즉시항고가 취하되었다면 그 취하의 효력은 소송구조사건에도 미친다.
150093,구 임대주택법 시행규칙 제3조의3 제1항에서 정한 공공건설임대주택 분양전환가격의 산정 기준은 임대주택법 및 같은 법 시행령의 위임한계 내에서 정해진 것으로 대외적인 구속력이 있는 법규명령으로서의 효력을 갖는다.
103169,소개영업법 제4조 제2항은 서울특별시 또는 도의 조례 소정의 기준과 한도액을 초과하여 소개영업의 요금을 정하지 못하게 하였다.
146352,甲이 URL정보를 분석하여 링크파일을 만들고 일반인들도 쉽게 채용사이트에 접속해 甲 등의 입사지원정보를 열람하게 되는 사고가 발생하자 손해배상을 청구했다.
