number,contents
199562,노동부가 제근로조건에 관한 사항을 직종 및 산업별로 조사파악함으로써 제반 경제시책과 기업의 임금체계 개선을 위한 기초자료로 삼기 위해 임금구조기본통계조사보고서를 발간했다.
206647,건물의 환가당시의 시가를 감정함에 있어 환가 이후 수리된 상태에서의 시가를 감정하고 그 가액에서 근거 없는 증가가치율을 적용하여 공제한 위법이 있다는 원심을 파기했다.
216709,계약의 해석은 계약 내용을 명확하게 확정하는 것으로 당사자 사이에 계약의 해석을 둘러싸고 다툼이 있어 계약 내용에 관한 서면에 나타난 당사자의 의사해석이 문제 되는 경우 논리와 경험의 법칙에 따라 합리적으로 해석해야 한다.
202667,대지 소유권에 기한 방해배제청구로서 지상건물의 철거를 구하여 승소확정판결을 얻은 경우 그 지상건물에 관하여 위 확정판결의 변론종결 후에 소유권이전등기를 경료한 자가 있다면 그는 민사소송법 제204조 제1항의 변론종결 후의 승계인이라 할 것이어서 확정판결의 기판력이 미친다.
118712,청구취지의 변경으로 소송물가액이 감축된 경우라 하더라도 소장이나 청구취지 변경신청서 등에 첩부되었던 인지액은 그 전액이 소송비용으로 산입된다고 보아야 한다.
143565,운송계약에서 단순히 선적·양륙비용 화주 부담 조건만 둔 경우 운송물의 선적·양륙작업뿐만 아니라 위험 및 책임까지 화주가 부담하기로 약정한 것으로 볼 수 있는지 여부와 구 상법 제790조에 반하여 무효인지 여부다.
180252,1동 건물의 일부분이 구분소유권의 객체로서 적합한 구조상 독립성을 갖추지 못한 상태에서 등기되고 근저당권설정등기 등이 순차로 마쳐졌다.
208013,원고가 사자를 피고로 하는 소를 제기했을 때 재판장의 소장심사권으로 보정을 명할 수는 없고 법원은 그 소를 부적합한 것으로 인정하여 판결로서 각하하는 것이 타당하다.
197334,교육법시행령 제43조의 규정에 의한 산출 방법에 따르면 26명이 되는 실업학교의 법정 교원 수는 과원을 이유로 면직처분한 것은 정당하지 않다.
194429,상법 제337조 제1항에 규정된 주주명부상의 명의개서는 회사에 대한 관계에서 주주의 권리를 행사하기 위한 대항요건에 지나지 않는다.
106885,이 사건 본래의 표시는 경남 창원군 웅남면 창곡리 305이고 이 사건 토지는 최상로의 소유이다.
227275,수용자의 인간으로서의 존엄과 가치를 보장하기 위해 수용자의 기본권을 일정한 범위에서 제한할 수 있지만 수용자의 인권은 최대한 존중되어야 하고 수용자의 인간으로서의 존엄과 가치를 침해해서는 안 된다.
190399,피해자가 교통사고로 인한 손해배상에 관해 합의할 당시 후유장애의 발생을 예견할 수 있었다고 보아 일실수익 및 위자료 상당의 손해배상 청구를 부적법하다고 했다.
199777,좌측 하지의 근육 위축과 고관절 장해라는 기왕증으로 노동능력을 감손당한 경우 후행 노동능력 상실률을 산출하려면 기왕의 장해와 후행 장해를 합쳐 현재의 노동능력 상실률을 알아내야 한다.
73934,원고 1은 요도협착증을 일으켜 더 호전될 가망이 없지만 생존여명까지 생존하는 것으로 볼 수밖에 없다.
177906,제조물 책임은 제조물에 통상적으로 기대되는 안전성을 결여한 결함으로 인해 생명·신체 또는 재산에 손해가 발생한 경우에 제조업자 등에게 지우는 손해배상책임이다.
94138,임대차보증금이 담보하는 월세지급채무가 발생하고 있는 이상 보증금의 반환을 구하는 원고가 이를 주장·입증해야 한다.
154767,"피고시가 피해자 측이 만든 사고수습대책위원회의 대표자들과 절충 끝에 장례비 47만원 조의금 30만원, 위자료 200만원, 도합 277만원씩을 지급키로 했다면 수수명목은 사건을 마무리하고 완결 지운 전제 밑에 나온 조처라고 추리하는 것이 당연하다."
95326,고용계약상의 노무제공을 거부하고 기업체내의 질서를 문란케 하는 행동은 고용계약 위반행위이며 신문사내의 질서를 문란케 하는 행동은 고용계약 위반행위이다.
120829,1차 진료를 한 의사는 부모에게 아기의 병세가 악화되었다는 사정을 알게 되었고 아기의 연령에 비추어 단기간에 지속된 심한 설사와 구토 증세로 인해 발생할 수 있는 위험을 방지하여야 할 의무가 있다.
111746,사용자가 취업규칙으로 새로운 해고사유를 정할 수 없다는 취지는 아니지만 사용자가 취업규칙으로 새로운 해고사유를 정할 수 없다는 취지는 아니다.
70703,피보험자에 관한 사항은 보험자가 보험계약을 체결함에 있어서 사고발생의 위험률을 측정하여 보험료의 수준을 결정하는 데 영향을 미치는 사항으로 고지의무의 대상이 되는 중요한 사실이다.
116724,가해자가 처와 동생이 가해자가 피해자를 괴롭힐 때 연대하여 손해배상책임을 진다고 약속하였다면 피해자가 입은 손해도 배상할 책임이 있다.
