number,contents
198996,아 . 대물 변제 발생 < br / > 나 아 . 채무자 채권자 채무 변제 관련 하 여 다른 채권 양도 하 행위 법적 성질 효과 < br / > 
147838,"[ 1 ] 의료인 자격 없 일반인 유 자격 의료인 고용 하 여 명의 의료 기관 개설 신고 하 고 , 의료 기관 운영 손익 등 일반인 귀속 되 도록 하 내용 약정 ( = 무 효 ) 이때 새 롭 ㄴ 약정 형식 통하 어 무효 ㄴ 약정 기한 급부 내용 정리 하 거나 일부 아 감하 ㄴ다면 급부 이행 허용 되 는지 ( ) < br / > [ 2 ] 비 의료 ㄴ 甲 의료인 乙 고용 하 여 乙 명의 의료 기관 개설 신고 하 되 의료 기관 운영 손익 등 甲 귀속 되 도록 하 약정 체결 하 고 , 甲 처 丙 연대 하 여 乙 의료 기관 운영 관련 되 ㄴ 각종 채무 상당 금원 지급 하 겠 다는 취지 각서 작성 하 ㄴ , 각서 작성 인하 ㄴ 약정 새 롭 ㄴ 약정 형식 통하 어 무효 ㄴ 저 1 차 약정 이행 하 것 불과 하여 무효 라고 하 ㄴ < br / > "
120370,"[ 1 ] 보험 회사 보험 목적물 ㄴ 화물 손상 원인 , 정도 수량 조사 비용 보험금 포함 하 여 지급 하 ㄴ , 조사 비용 보험 사고 야 기자 구상 금 하 ㄹ 있 는지 ( ) < br / > [ 2 ] 해상 운송인 손해 배상 책임 제한 하 기로 하 ㄴ 선하 증권 이면 약관 조항 상법 789 2 저 1 항 저 2 항 따르 ㄴ 손해 배상 책임 제한 한도 위배 되 어 무효 라고 하 ㄴ < br / > "
183450,"공익 사업 시행자 이주 대책 대상자 체결 하 ㄴ 아파트 특별 공급 계약 구 공익 사업 위하 ㄴ 토지 등 취득 보상 관하 ㄴ 법률 78 저 4 항 위배 하 여 생활 기본 시설 설치 비용 분양 대금 포함 시키 ㄴ , 이주 대책 대상자 사업 시행자 이미 지급 하 였 더 ㄴ 분양 대금 중 부분 하 금액 반환 구하 부당 이득 반환 청구권 소멸 시효 기간 ( = 10 년 ) < br / > "
71975,구법 당시 대물 변제 예약 발생 저 3 소유권 이전 등기 취득 관계 < br / > 
159275,"아 . ‘ 보증도 ’ 상관습 ‘ 보증도 ’ 인하 여 선하 증권 정 당하 ㄴ 소지인 권리 침해 되 ㄹ 있 다는 점 여 운송인 등 고의 중과실 하 ㄹ 것 ㄴ지 ( ) < br / > 나 아 . 상법 820 , 저 129 규정 취지 < br / > 다 . ‘ 아도 ’ 인하 여 선하 증권 정 당하 ㄴ 소지인 권리 침해 되 위험 부담 < br / > 라 . ‘ 보증도 ’ 등 운송 물이 멸실 되 ㄴ 불법 행위 인하 ㄴ 손해 배상 청구권 선하 증권 화체 되 어 선하 증권 양도 되 ㅁ 따르 아 선하 증권 소지인 이전 되 것 ㄴ지 ( ) < br / > 마 . 과실 상계 있 어서 과실 < br / > 바 . 위조 되 ㄴ 보증장 의하 어 화물 인도 하 ㄴ 선박 대리점 손해 배상 책임 있 어 피해자 신용장 개설 화물 선취 보증 장 발행 은행 으로서 주의 의무 게을리 하 ㄴ 피해자 과실 30 퍼센트 보 ㄴ 조치 수긍 하 ㄴ < br / > "
95484,증권 회사 직원 부정 행위 인하 여 회사 채무 불이행 인하 ㄴ 손해 배상 하 ㄴ 손해액 < br / > 
80051,"[ 1 ] 주위 적 인용 하 ㄴ 저 1 심 여 피고 항소 하 ㄴ , 예비적 이심 되 는지 ( ) 항소심 저 1 심 인용 되 었 더 ㄴ 주위 적 배척 하 ㄹ 다음 순위 예비적 관하 여 심판 하 여야 하 는지 ( ) < br / > [ 2 ] 예비적 병합 있 어서 주위 적 먼저 하 지 않 고 예비적 만 인용 하 거나 주위 적 만 배척 하 고 예비적 여 하 지 않 등 일부 법률 허용 되 는지 ( ) 주위 적 배척 하 면서 예비적 여 하 지 아니하 하 ㄴ , ㄴ 상소 되 면 누락 되 ㄴ 예비적 부분도 상소심 이심 되 는지 ( ) < br / > [ 3 ] 원고 주위 적 중 일부 인용 하 고 예비적 모두 기각 하 ㄴ 저 1 심 여 피고 불복 항소 하 항소심 피고 항소 받아들이 어 저 1 심 취소 하 고 하 원고 주위 적 기각 하 , 항소심 기각 하 주위 적 부분 관련 되 ㄴ 예비적 심판 대상 삼 아 하 여야 하 ㄴ다고 하 ㄴ < br / > "
172535,"[ 1 ] 상품 허위 · 과장 광고 기망 행위 하 기 위하 ㄴ < br / > [ 2 ] 회생 채권 등 확정 구하 계속 중 회생 절차 종결 결정 있 , 회생 채권 등 확정 구하 취지 회생 채권 등 이행 구하 취지 변경 하 여야 하 는지 ( ) 취지 변경 따르 아 선고 하 ㄴ 회생 채권 등 이행 명하 < br / > "
95812,"의료인 치료비 청구권 보전 하 기 위하 여 하 , 환자 국가 ㄴ 국가 배상 청구권 대위 행사 국가 배상법 4 위반 ( ) < br / > "
122175,"아 . 석명권 행사 한계 < br / > 나 아 . 여 직접 부당 이득 반환 청구권 갖 는다는 것 병 대위 하 여 ㄴ 부당 이득 반환 청구권 행사 하 ㄴ다는 것 사실 다르 므로 , , 병 대위 하 여 부당 이득 반환 청구권 행사 하 였 는지 심리 하 지 않 데 석명권 불행사 나 심리 미진 위법 없다 고 하 ㄴ < br / > "
116712,[ 1 ] 예금 자기 앞수표 예입 받 은행 지위 < br / > [ 2 ] 수표 소지인 수표 권리 행사 하 기 위하 ㄴ < br / > 
192618,"甲 乙 장래 설립 · 운영 하 ㄹ 丙 주식회사 토지 현물 출자 하 거나 매도 하 기로 약정 하 고 丙 회사 설립 소유권 이전 등기 마치 어 주 ㄴ 다음 회장 등 직함 장기간 丙 회사 경영 관여 하 어 오 다가 , 丙 회사 설립 되 ㄴ 부터 약 15 년 지나 ㄴ 토지 양도 무효 주장 하 면서 소유권 전등 기의 말소 구하 ㄴ , 약정 상법 290 저 3 호 정하 ㄴ 재산 인수 로서 정관 기재 없 어 무효 나 , 甲 토지 양도 무효 주장 하 것 신의 성실 원칙 반하 여 허용 되 ㄹ 없다 고 하 ㄴ < br / > "
95946,전부 승소 받 자가 하 ㄴ 상소 적법 ( ) < br / > 
202673,아 . 회사 성립 신 주의 납입 기일 6 월 경과 하 도록 회사 주권 발행 하 지 아니하 ㄴ 주식 양수인 회사 여 명의 개서 하 ㄹ 있 는지 < br / > 나 아 . 주주 명의 신탁자 명의 신탁 계약 해지 하 ㄴ 법률 관계 < br / > 
95260,"1964.6 . 1 건설 부 고시 897 호 소 정의 매년 1 , 2 회 이상 당하 ㄴ 유 속 흐르 ㄴ 형적 나타내 ㄴ 토질 오 아 홍수 기타 이상 천연 현상 의하 여 나타나 ㄴ 수위 까 지 포함 하 ㄴ 수위 기초 하여 수위 발생 빈도 분석 하 ㄴ 감정 적법 < br / > "
75141,관습 정지 상권 취득 하 ㄹ 없 < br / > 
199311,"아 . 부당 이득 반환 범위 지출 비용 운용 이익 공제 되 어야 하 는지 < br / > 나 아 . 정 당하 ㄴ 권원 없이 타인 소유 임야 굴 취한 토석 제방 성토 작업장 운반 · 사용 하 고 재료비 , 노무비 , 경비 등 합하 여 토석 성토 대금 받으 ㄴ , 노무비 , 경비 명목 부분 반환 득의 범위 제외 하 ㄴ < br / > 다 . 물적 침해 인하 ㄴ 정신적 고통 ㄴ 위자료 가부 < br / > 라 . 적법 절차 거치 지 않 고 타인 조부모 묘 있 임야 중 장비 광범위 하 게 훼손 하 ㅁ 으로써 원상 복구 불가능 하 게 되 ㄴ , 위자료 배척 하 ㄴ 파기 하 ㄴ < br / > "
71869,1 . 채권자 대위권 있 어 서의 대위 객체 < br / > 2 . 민사 있 어서 행정 행위 < br / > 
227189,"[ 1 ] 채무 자가 금전 채무 확정 되 ㄴ 지연 손해금 여 지체 책임 부담 하 시기 ( = 채권자 이행 하 ㄴ 부터 ) 이행 확정 되 ㄴ 지연 손해금 채권자 이행 의하 어 지체 책임 생기 는지 ( ) < br / > [ 2 ] 지연 손해금 발생 원인 되 ㄴ 원본 관하 여 이행 선고 하 지 않 , 촉진 등 관하 ㄴ 특례법 3 따르 ㄴ 법정 이율 적용 하 ㄹ 있 는지 ( ) < br / > "
199759,"취득 시효 완성 인하 ㄴ 소유권 이전 등기 있 어서 , 전소 점유권 원 , 점유 개시 시점 달리 주장 하 소 전소 소송물 달리하 는지 < br / > "
110825,"아 . 원고 소 외인 통하 여 피고 직접 금원 대여 하 였 다고 주장 하 면서 증인 신청 소외 원 · 피고 사이 금전 거래 중개 하 였 음 입증 하 고 있 다면 , 소 외인 피고 대리 하 여 원고 부터 금원 차용 하 ㄴ 것 하 여도 변론 주의 반하 지 않 는지 < br / > 나 아 . 수표 대표 이사 자격 기재 없이 회사 이름 대표 이사 개인 이름 만 병기 하 고 대표 이사 직인 날인 하 여 배서 하 었 다면 대표 이사 회사 대표 하 ㄴ다는 뜻 표시 되 어 있 다고 보 ㄹ 것 ㄴ지 < br / > 다 . 대표 이사 이사 회의 승인 없이 하 ㄴ 자기 거래 행위 3 ㄴ 입증 책임 < br / > "
124867,"[ 1 ] 영업 양도 기준 < br / > [ 2 ] 상법 42 저 1 항 정하 ㄴ ‘ 상호 속 용 ’ < br / > [ 3 ] 상호 속 용하 영업 양수인 책임 문제 되 , 채무 승계 없 다는 점 ㄴ 채권자 악의 주장 · 증명 책임 소재 ( = 영업 양수인 ) < br / > "
160686,"채권 압류 명령 받 저 3 채무 자가 압류 채무자 반대 채권 가지 고 있 , 상계 로써 압류 채권자 대항 하 기 위하 ㄴ < br / > "
94224,채권자 대위권 행사 의하 ㄴ 채무자 저 3 채무자 간 있었 더 ㄴ 동일 내용 기존 확정 호 력 미치 < br / > 
164496,아 . 주식회사 경리 부장 자금 차용 행위 상법 15 소정 부분적 포괄 대리 하 는지 ( ) < br / > 나 아 . 은행 내부 규정 확인 절차 밟 지 않 고 주식 회사 경리 부장 대출 회사 표현 대리 책임 < br / > 다 . 경리부 장의 자금 차용 행위 여 회사 사용자 책임 하 ㄴ < br / > 
75925,아 등기 담보 있 어 목적 물의 가액 원리금 채무액 미달 하 가등기 기한 본 등 기가 경 료 되 ㄴ 법률 관계 < br / > 
120874,"주택 임대차 보호법 대항력 우선 변제 권 겸유 하 고 있 임차인 경매 절차 배당 요구 하여 보증금 전액 배당 받 , 임차인 ㄴ 배당표 확정 되 ㄴ 임차인 임차 주택 ㄴ 점유 법률 원인 없 점유 되 는지 ( ) < br / > "
226013,"[ 1 ] 국가 기관 소속 수사관 의하 여 영장 없이 체포 · 구금 되 ㄴ 구 ‘ 국가 안전 공공 질서 수호 위하 ㄴ 대통령 긴급 조치 ’ ( 긴급 조치 9 호 ) 위반 하 였 다는 공소 사실 기소 되 어 유죄 확정 받 甲 , ㄴ 재심 절차 긴급 조치 9 호 위헌 · 무효 어서 형사 소송법 325 전단 ‘ 피고 사건 범죄 되 지 아니하 ㄴ ’ 하 ㄴ다는 이유 무죄 선고 되 어 확정 되 , 민주화 운동 관련자 명예 회복 보상 등 관하 ㄴ 법률 의하 ㄴ 보상금 지급 동의 하 여 생활 지원금 수령 하 였 는데 , 다시 국가 상대 손해 배상 구하 ㄴ , 甲 민주화 운동 관련자 명예 회복 보상 등 관하 ㄴ 법률 의하 ㄴ 보상금 지급 동의 하 고 생활 지원금 수령 하 였 더라도 정신적 손해 자료 여서 까 지 재판 화해 성립 하 ㄴ 것 보 ㄹ 없 다는 이유 국가 본안 항변 배척 하 ㄴ 다음 , 수사관 甲 수사 하 과정 불법 구금 고문 등 위법 행위 하 ㄴ 사실 되 ㄴ다는 등 이유 국가 국가 배상법 2 저 1 항 따르 아 甲 부모 형제 입 정신적 손해 배상 하 ㄹ 책임 있 다고 하 ㄴ < br / > [ 2 ] 국가 기관 소속 수사관 의하 여 영장 없이 체포 · 구금 되 ㄴ 구 ‘ 국가 안전 공공 질서 수호 위하 ㄴ 대통령 긴급 조치 ’ ( 긴급 조치 9 호 ) 위반 하 였 다는 공소 사실 기소 되 어 유죄 확정 받 甲 ㄴ 재심 절차 무죄 선고 되 어 확정 되 , 국가 상대 손해 배상 하 면서 자신 함께 정신적 손해 입 형제 ㄴ 乙 등 부터 국가 배상 청구권 양도 받 , 수사관 불법 행위 손해 입 甲 乙 등 사이 가족 이익 위하 여 손해 배상 채권 양도 하 것 국가 배상법 4 규정 불구 하 고 허용 되 ㄴ다고 하 ㄴ < br / > "
85001,회사 정리 절차 종결 정리 회사 었 더 ㄴ 주채 무자 정리 채권자 었 더 ㄴ 채권자 사이 성립 하 ㄴ 채무 감액 합의 보증 채무 미치 범위 < br / > 
73789,적법 하 ㄴ 절차 의하 지 아니하 고 타인 토지 도로 사용 하 부당 이득금 산정 < br / > 
144692,"[ 1 ] 도로 예정지 지정 고시 되 ㄴ 토지 사실상 도로 사용 되 고 있 , 토지 소유자 무상 통행권 부여 사용 수익 권의 포기 관하 ㄴ 기준 < br / > [ 2 ] 주민 사업 형태 시공 하 ㄴ 도로 여 국가 지방 자치 단체 사실상 지배 주체 보 ㄹ 있 는지 기준 < br / > "
104341,아 . 사법 계약 의하 ㄴ 납세 보증 < br / > 나 아 . 수출 용 원재료 ㄴ 관세 등 환 급 관하 ㄴ 특별법 시행 세칙 3 4 < br / > 
75978,1 . 채권자 담보권 실행 위하 여 목적 부동산 저 3 매도 하 ㄴ 채무자 채무 변제 인하 여 저 3 이행 불능 이르 러 손해 배상 하 ㄴ 배상액 채무자 부담 하 여야 하 ㄹ 피 담보 채무 포함 되 는지 . < br / > 2 . 채무자 피 담보 채무 변제 하 고 담보 목적 경 료 되 ㄴ 소유권 전등 기의 말소 하 ㄹ 있 시한 < br / > 
107792,소 각하 하 ㄴ 항소심 여 원고 소 각하 하 ㄹ 것 아니 라 기각 하 여야 하 ㄴ다는 주장 상고 이유 삼 있 지 ( ) < br / > 
201835,"아 . 채권자 채권 담보 목적 소유권 이전 청구권 보전 가등기 경 료 하 었 다가 변제 받 지 못하 여 보 ㄴ 등기 경 료 하 ㄴ 법률 관계 < br / > 나 아 . "" 약 하 ㄴ 양도 담보 "" 아 이루어지 ㄴ 채무자 담보 목적 물 ㄴ 가등기 등 말소 하 ㄹ 있 시 적 한계 ( = 정 산 절차 종료 시 ) < br / > "
75724,증인 위증죄 고소 하 ㄴ 형사 사건 증인 신문 기일 증인 출석 하 여 증언 하 고 선고 기일 고지 방청 하 ㄴ 형사 항소심 상고 기간 도과 확정 되 ㄴ 사실 알 ㄴ 시기 < br / > 
230033,"[ 1 ] 경락 소멸 되 선순위 저당권 보다 뒤 등기 되 었 거나 대항력 갖추 ㄴ 주택 임차권 경락인 여 주장 하 ㄹ 있 는지 ( ) < br / > [ 2 ] 주택 임대차 보호법 3 저 1 항 소 정의 주민 등록 대항력 충족 시키 ㄹ 있 공시 되 기 위하 ㄴ < br / > [ 3 ] 주택 관하 여 소유권 이전 등기 경 료 하고 주민 등록 전입 신고 까지 마치 ㄴ 다음 처 함께 거주 하 다가 매도 함 동시 그로 부터 다시 임차 하여 계속 거주 하 기로 약정 하 고 처 명의 임대차 계약 체결 하 ㄴ 야 명의 소유권 전등 기가 경 료 되 ㄴ , 처가 주택 임대차 보호법 임차인 으로서 대항력 갖 시기 ( 始期 ) ( = 명의 소유권 이전 등기 익일 부터 ) < br / > "
139168,"[ 1 ] 부동산 경매 절차 부동산 매수 하 려는 사람 다른 사람 명의 신탁 약정 아래 사람 명의 매각 허가 결정 받 아 자신 부담 매수 대금 완납 하 ㄴ , 명의 수탁자 명의 신탁자 사이 법률 관계 < br / > [ 2 ] 부동산 경매 절차 매수 대금 부담 하 ㄴ 명의 신탁자 매수인 명의 빌리 어 주 ㄴ 명의 수탁자 저 3 사이 새롭 ㄴ 명의 신탁 약정 따르 아 확정 의하 여 명의 수탁자 다시 저 3 명의 소유권 이전 등기 마치 어 주 ㄴ , 부동산 소유자 ( = 명의 수탁자 ) < br / > "
145521,매매 원인 소유권 이전 등기 말소 인하 ㄴ 채무 불이행 손해액 < br / > 
194689,"분양 형 토지 ( 개발 ) 신탁 계약 시 위탁자 ㄴ 정리 회사 채권 담보 목적 저 3 수익자 지정 하 ㄴ , 저 3 수익권 ㄴ 권리 회사 정리 123 저 1 항 소 정의 정리 담보권 으로서 이르 ㄹ 신고 하 지 아니하 면 회사 정리 241 의하 여 소멸 되 것 ㄴ지 ( ) < br / > "
202659,소유권 이전 등기 청구권 보전 가등 기가 경 료 되 ㄴ 부동산 여 아 등기 되 ㄴ 사실 간과 하 ㄴ 채 경매 절차 진행 되 어 채권 자가 경락 허가 결정 따르 아 납입 되 ㄴ 경락 대금 중 채권 변제 배당금 교부 받 법률 원인 없이 이익 얻 었 다고 보 ㄹ 있 는지 ( ) < br / > 
199377,"채권자 대위 계속 중 채무자 취지 원인 같이 하 내용 하 ㄴ , 중복 금지 규정 저촉 되 는지 < br / > "
151169,아 . 변제 충당 관하 ㄴ 476 내지 저 479 임의 규정성 < br / > 나 아 . 변제 충당 약정 있 변제 대한 충당 의사 표시 필요 하 ㄴ 지 < br / > 다 . 485 임의 규정성 < br / > 라 . 보증 채무 이행 ㄴ 과실 상계 법리 적용 < br / > 
127782,채권자 대위 으로서 채무자 무자 력 하 ㄹ 3 명의 소유권 이전 청구권 보전 가등기 마 쳐지 ㄴ 부동산 재산 제외 하 여야 하 는지 ( 원칙적 ) < br / > 
