number,contents
146815,부동산 가압류 결정이 내려진 후 피보전채권이 양도된 경우 채권양수인으로서는 배당표가 확정되기 전까지 피보전채권을 양수받았음을 소명하여 배당을 받을 수 있다.
106164,어느 한사람이 연대보증계약과 물상보증계약을 체결한 경우 부종성을 인정할 특별한 사정이 없는 한 보증책임의 범위가 담보부동산의 가액 범위 내로 제한된다고 할 수 없다.
193867,예금자보호법 제31조 제1항에서는 보험금의 한도를 1인당 국내총산액 등을 고려하여 정하고 있다.
201598,용역경비계약의 약관에 나타난 계약의 목적 및 경비대상물의 정의 규정상 사용자는 계약당사자 외의 다른 제3자를 의미한다.
152462,진정성립이 인정되면 문서에 표시된 의사표시와 내용에 관해 특별한 사유가 없는 한 실질적인 증거능력이 있다.
232495,농지개혁법의 적용대상이 되는 농지는 소유자의 주관적인 농경목적을 이룰 수 있는 상태하에 있어야 한다.
119293,존속회사의 취업규칙은 소멸회사의 직원에 대해 장래에 향하여 적용되므로 합병 전 근무기간에 대한 퇴직금은 합병 전 회사에서 정한 바에 따라 계산해야 한다.
103231,공사도급계약에 대한 이행보증보험계약을 체결하는 경우 공사금액과 공사기간은 고지의무의 대상이 되는 중요사항에 해당한다.
76884,전국버스운송사업조합연합회 공제조합은 원고와 별도의 정관 및 공제규정 및 공제사업약관인 공제금지급기준을 가지고 있다.
225913,구 유통산업발전법은 구분소유자 전원으로 당연 설립되는 집합건물의 소유와 관리에 관한 법률을 집합건물법이라 한다.
220297,"공사도급계약은 대금의 지급방식에 따라 크게 총액계약과 단가계약으로 나눌 수 있는데 총액계약은 계약 목적물 전체에 대한 공사대금 총액을 정하여 체결하는 계약을, 단가계약은 단가와 요율을 근거로 체결하는 계약을 말한다."
197615,甲 주식회사가 내국법인인 乙 주식회사와 태국에서 사우디아라비아까지 공사 설비 등을 운송하기로 하는 계약을 체결한 후 선창 내 적재조건의 선하증권을 발행했다.
151151,농지분배관청은 본법시행령 제32조 소정의 불복신청이 없어 확정된 후 그 분배처분을 취소할 권한이 없다.
73021,가등기에 기한 본등기절차의 이행을 구하는 소에 있어 당초에 경유된 가등기가 채권담보를 목적으로 한 것이라 할지라도 대물변제 완결의 의사표시를 함으로써 담보목적물에 대한 소유권을 취득했다.
204251,공공기관 경영평가성과급은 기획재정부장관의 경영실적 평가결과에 따라 지급되고 있으며 공공기관운영법 제48조 제10항은 경영실적 평가결과에 따른 조치와 경영평가단의 구성·운영 등에 관하여 필요한 사항을 대통령령으로 정하도록 하고 있다.
199147,금융실명거래및비밀보장에관한대통령령 제3조는 대표자 개인의 실지명의만을 실명으로 보도록 되어 있다.
194952,병 회사의 보험자가 보험자대위의 법리에 따라 취득한 을 회사의 을 회사의 보험자에 대한 직접적인 구상권을 회사의 보험자에게 행사할 수 있다.
83680,명의신탁자와 명의수탁자가 계약명의신탁약정을 맺고 명의신탁약정이 있다는 사실을 알지 못하는 소유자와의 사이에 부동산에 관한 매매계약을 체결한 후 그 매매계약에 따라 명의수탁자는 부동산의 완전한 소유권을 취득하게 된다.
107625,원고가 피고의 선박을 원고의 선단에 편입시켜 원고와 동일조건의 입어를 하고 원고는 모든 행정적인 업무처리에 책임을 지기로 하는 선박편입계약을 체결했다.
100643,금원을 대여한 채권자가 영수증들을 발행 교부하지 않은 채 그 채권의 차용증서등 원인증서를 소지하고 있다는 사실은 이례에 속한다.
73091,명의신탁자와의 계약으로 건물에 입주하고 있는 자에 대하여 명의수탁자는 건물의 명도를 청구할 수 없다.
72940,관세포탈품 구입자금조로 금원을 대여한 것은 불법원인급여에 해당되어 반환을 청구할 수 없다.
205254,토지 소유자들이 지적불부합지정리추진위원회를 구성하고 그 총회에서 타인의 토지를 점유한 부분은 감정지가에 의하여 상호청산하기로 하는 내용의 규약을 의결했다.
74957,조합원은 일정한 요건하에 조합에서 탈퇴하거나 조합의 해산청구를 할 수 있지만 일반적인 계약해제의 원리에 따라 조합계약을 해지할 수는 없다.
229613,지가공시및토지등의평가에관한법률 제26조 제1항 소정의 감정평가의뢰계약 체결 당시 그 임대상황에 관한 조사를 의뢰받지 않았다고 해서 결론이 달라지는 것은 아니다.
213721,민법 제495조는 소멸시효가 완성된 채권이 완성 전에 상계할 수 있었던 것이면 그 채권자는 상계할 수 있다고 규정하고 있다.
120273,한국토지공사가 실시하는 입찰절차에서 낙찰자가 분양계약을 체결하지 않을 경우 입찰보증금을 몰취하도록 한 약관 조항은 낙찰자에 대해 과중한 손해배상의무를 부담시키는 것이라거나 공정을 잃은 것으로 볼 수 없다.
197000,지방자치단체가 시행하는 공업단지 조성사업과 관련하여 입주 예정자가 입주를 포기하는 경우 입주자 부담금의 10%를 지방지차단체에 귀속시키는 위약금 조항이 있다.
204961,임대차 종료 후 임차인의 임차목적물 명도의무와 임대인의 연체차임 기타 명도시까지 발생한 손해배상금 등을 공제하고 남은 임대보증금반환 채무와는 동시이행의 관계에 있다.
94270,매매계약의 목적이 된 권리가 법령에 의하여 국유로 귀속되었다는 것만으로 동 매매계약이 원시적 불능에 속하는 내용을 목적으로 한 것이라고 단정할 수 없다.
74968,빈번히 역구내로 무단출입하여 위험한 선로상에서 하화작업을 한 과실이 중대하므로 나라의 손해배상책임이 면책된다.
99706,토지를 등기까지 넘겨준 훨씬 후 매도인이 그 토지에 대한 임료를 수령하고 관리인을 임명하여 동 토지로부터 나오는 수익을 직접받을 뿐 아니라 동 토지의 매각의뢰까지 한 사실이 있다면 가장매매로 볼 여지가 있다.
226525,재건축조합이 신 주택이나 대지를 조합원에게 분양한 경우 권리자의 의사와 관계없이 신 주택이나 대지에 관한 권리로 교환·변경되어 공용환권된 것으로 볼 수 있다.
155409,피신용보증인 갑이 업무상 불성실한 사적이 있어서 신원보증인의 책임을 약기할 염려가 있는 사건에서 사용자의 통지가 있었더라면 신원보증인들은 신원보증계약을 해지할 특별한 사정이 있다.
222733,의료법 제33조 제2항은 의료인이나 의료법인 등이 아닌 자가 의료기관을 개설하여 운영하는 경우에 초래될 국민 건강상의 위험을 방지하기 위해 제정된 강행법규에 속하는 것이다.
200290,택지소유상한에관한법률시행령 제13조 제5호가 택지의 취득을 계약 외의 원인으로 보고 있는 것은 법원이 소유자의 의사에 관계없이 소유자의 소유물을 처분하는 공법상의 처분으로서의 성질을 가지고 있다는 점에 근거한 것이다.
83109,가집행선고의 실효에 따른 원상회복의무는 상행위로 인한 채무 또는 그에 준하는 채무라고 할 수 없다.
173224,영국 출신 사진작가 甲이 乙에게 솔섬 사진 작품에 관한 국내 저작권 등을 양도하였는데 자연 경관은 만인에게 공유되는 창작의 소재이기 때문에 다양한 표현 가능성이 있다고 보기 어렵다.
205079,상가점포를 분양받은 수분양자의 지분 소유권말소등기절차이행의무는 분양자의 수분양자에 대한 을 대지 중 각 점포면적 비율에 의한 지분 소유권이전등기절차이행의무와 동시이행관계에 있는 것은 아니다.
145786,채무자가 수개의 재산처분행위를 한 경우 개별적으로 무자력이 초래되었는지 여부에 따라 사해성 여부를 판단할 것이 아니라 각 행위마다 개별적으로 무자력이 초래되었는지 여부에 따라 사해성 여부를 판단해야 한다.
191616,집합건물의 대지의 분·합필 및 환지절차의 지연 등으로 구분건물의 전유부분에 대한 소유권이전등기가 경료되기 전에 설정된 저당권의 효력은 대지사용권의 분리처분이 가능하도록 규약으로 정했다.
76601,연대보증일로부터 15년 이상 경과한 후에 상속인을 상대로 보증책임을 묻는다 하여 권리남용이나 신의칙위반의 행위라고 단정할 수 없다.
179213,양수인은 건축 관계 법령에 따라 건축관계자변경신고서에 건축주 명의변경동의서를 첨부하여 제출해야 하며 양수인으로서는 의사표시에 갈음하는 판결을 받을 수 있다.
142608,민법 제469조에 따라 채무의 변제는 제3자도 할 수 있는 것인 만큼 제3자가 타인의 채무를 변제한다는 의사를 가지고 있었다면 채무변제라는 지정이 있었다고 볼 수 있다.
76856,소유권이전청구권보전을 위한 가등기가 경료되면 본등기를 한 자 및 소유권 이전등기를 경료받은 자에게 대항할 수 없다.
195152,계약보증이란 수급인이 공사도급계약상 부담하는 모든 채무의 이행을 보증하는 것으로 그 보증책임은 특별한 사정이 없는 한 수급인의 원상회복의무에도 미친다.
203372,제608조 제2항이 부동산상에 존재한 저당권은 매각에 의하여 소멸한다고 규정한 취지는 담보물권은 원래 부동산의 교환가치로부터 변제를 받는 것을 목적으로 하는 권리이다.
106490,징발재산정리에관한특별조치법 제20조가 말하는 환매의 법적 성질은 매도인이 매매계약과 동시에 환매할 권리를 보류할 것을 요건으로 하는 민법상의 환매와 같게 볼 수 없다.
69549,부칙 제5조 제1항에 의해 설립이 금지되는 복수노조는 초기업적인 산업별·직종별·지역별 단위 노동조합의 지부 또는 분회가 설립되어 있는 때에만 한정된다.
200712,근로자가 회사의 정식기사로 취업하기 위해 구비서류를 제출하고 회사의 단체협약과 취업규칙이 정한 수습기간 내의 기간 중 일당제 대무운전기사로 근무해 온 것이라면 근로자와 회사 사이의 근로관계를 반복적으로 발생한 것이라고 할 수 없다.
196077,건설회사가 지방자치단체와 체결한 공사도급계약에서 약정한 하자보수보증금은 수급인의 하자보수책임의 이행을 간접적으로 강제하고 동 금원을 지방자치단체의 소유로 귀속시키기로 하는 위약벌 내지 제재금에 해당한다.
191467,도급인이 건물을 완공하였음에도 공사잔대금을 지급받지 못하는 때에는 공사잔대금조로 공사관련 채무를 인수하고 부동산 소유권을 양도받기로 약정한다.
110740,노동위원회의 구제명령이나 법원의 무효확인판결을 기다릴 것 없이 스스로 징계처분을 취소할 수 있고 적법한 징계처분을 하는 것도 가능하다.
74318,소외인의 임대인에 대한 보관의무위반은 임차인 자신의 귀책사유로 말미암은 임대차계약위반으로 보아야 하고 임대인은 상당한 기간안에 위 임차목적물에 대한 압류가 해제되지 않는 한 임대차계약의 해지를 할 수 있다.
75912,군정법령 제33호 제2조에 의해 그 소유권이 일응조선군정청에 귀속되었고 그 후 한미간에 체결된 재산에 관한 최초 협정에 의해 대한민국 정부에 이양되었다.
208233,금전소비대차계약에 있어서의 약정이율에 관하여는 계약체결 당시의 이자제한에 관한 법령에 의할 것이다.
147499,같은 부동산에 대한 같은 매매를 원인으로 한 소유권이전등기청구 사건이나 전소는 원고의 청구가 배척된 것이고 후소는 감액을 주장했던 대금을 변제공탁한 후 제기한 것이다.
73518,적법한 선임절차를 밟지 아니하였으나 대표이사로 등기한 자가 주주들로부터 아무런 이의를 받지 않고 대표이사의 권한을 행사해 왔다면 표현대표이사의 지위에 있었다고 볼 수 있다.
159788,제약회사가 제조·공급한 혈액제제에 의하여 혈우병 환자들이 후천성면역결핍증에 감염된 것인지 여부는 사실적 인과관계의 존부에 관한 문제이다.
186653,이집트 각주 7일이라는 기획여행상품에 관한 계약을 체결하고 이집트 각지를 여행하려던 乙 회사를 상대로 손해배상을 구한 사안에서 乙 회사는 甲 등에게 여행지 변경 가능성에 관한 정보를 제대로 제공하지 않았다.
152015,원래의 권리자로부터 경작권을 전전양도받아 경작하고 있는 피신청인에 대한 출입금지가처분은 허용되지 않는다.
84601,저작권법 제3조 제1항의 취지는 등기 또는 등록하지 않으면 신탁재산임을 주장할 수 없다는 취지에 불과하며 저작권법 제52조에 따른 저작재산권의 양도등록은 제3자에 대한 대항요건에 불과하다.
119555,채권에 대한 강제집행의 경우 진실한 채권자라고 주장하여 채권의 귀속을 다투는 자는 제3자이의의 소를 제기할 원고적격이 없다.
147465,보험계약자 또는 피보험자의 고의에 의한 손해는 보험계약자 등의 고의에 의한 손해에 해당하지 않아 면책약관이 적용되지 않는다.
207482,권리확정주의에서 말하는 확정의 개념을 소득의 귀속시기에 관한 예외 없는 일반원칙으로 단정해서는 안 된다.
119025,은행원이 통장 비밀번호가 누설된 사실을 은행에 신고하지 않았고 통장을 절취당한 사실을 은행에 신고하지 않은 잘못이 있다 하더라도 예금계약에 기한 예금반환청구사건에 있어서는 과실상계할 여지가 없다.
75426,밀쌀하역작업의 작업감독은 작업지시를 함에 있어 작업원들에게 작업중 무너질 위험이 있는 포대부터 차례로 풀어가도록 작업방법을 교시해 준다.
106731,사용자가 자기 직원으로 근무하다가 사망한 근로자의 퇴직금에 대하여 동인에 대한 대출금채권으로 상계충당할 수 있다.
211823,주주평등의 원칙을 위반하여 회사가 일부 주주에게만 우월한 권리나 이익을 부여하기로 하는 약정은 특별한 사정이 없는 한 무효이다.
81374,상해보험은 피보험자가 보험기간 중 우연한 외래의 사고로 신체에 손상을 입는 것을 보험사고로 하는 인보험이다.
119732,기존 어업계약의 당사자로서의 지위에서는 대의원회결의의 무효확인을 구할 원고적격이 없다.
198367,집합건물의소유및관리에관한법률 제47조 소정의 재건축 결의가 있은 후 그 재건축에 참가하지 않은 자에 대하여 매도청구권이 행사되면 재건축에 참가하지 않은 자의 구분소유권 및 대지사용권에 관하여 매매계약이 성립된다.
82513,甲이 乙에게 금전소비대차계약을 체결함에 있어서 甲을 대리할 권한이 있었다고 믿은 데에 상당한 이유가 있었다고 보아 민법 제126조 표현대리의 성립을 인정한 사례이다.
75168,"원심 실제기대수익에 상당하는 금 17,000,000원을 주겠다고 한 원고가 인감증명등 관계서류를 교부하자 보상금을 지급한다는 면책합의서가 작성되었다면 불공정한 법률행위에 해당한다."
184377,사회적 지위 향상을 위해 노동조합과 사용자가 체결한 단체협약은 근로자의 경제적·사회적 지위 향상을 위해 체결하는 것이므로 근로자에게 불리하게 해석해서는 안 된다.
212357,특허법 제40조 제1항에 의하면 발명자인 종업원이 특허권을 승계시킨 경우뿐만 아니라 특허받을 수 있는 권리를 승계시킨 경우에도 정당한 보상을 청구할 수 있다.
81459,국가와 수급자 사이의 차액보증금에 관한 약정이 불공정거래행위에 해당하기 위해서는 사업자가 자기의 거래상의 지위가 우월함을 이용해야 한다.
75748,다방 마담에는 통상 38세가 끝날 때까지 종사할 수 있으며 모와 성명미상 남자와의 사이에 출생한 혼인외의 자는 특단의 사정이 없는 한 호적상의 부와 친자관계가 있을 수 없다.
114942,귀속재산법 소정의 귀속재산에 관한 점유는 권원의 성질상 타주점유에 해당한다고 보아야 한다.
114988,지게차 운전자가 다른 각재다발을 적재하기 위해 작업을 하던 중 일어난 사고는 지게차의 운행으로 인해 발생했다고 봄이 상당하다.
72015,채권에 대한 압류 및 전부명령은 전부명령이 송달될 당시에 현실적으로 존재하는 채권에 대해서만 그 효력을 미치는 것이고 전부를 청구하는 금액의 일부가 목적 채권의 부존재 사유로 효력을 발생할 수 없을 경우 강제집행도 집행불능으로 종료되었다.
156228,등기 협동신청을 재정한 법률의 지시로 출도하여야 할 대리인은 등기사무를 위임받은 동법서사 자신을 말하고 그의 사무원을 포함한다고 할 수 없다.
95767,1945.8.9 이전에 국내에서 설립된 내국회사라면 그 주식만이 국가에 귀속되고 재산은 귀속되지 않는다.
83546,증권 등을 증서의 전 소지인이 자기의 의사에 기하지 않고 증권 등을 특정인이 소지하고 있음이 판명된 경우 전 소지인은 현 소지인에 대해 반환을 청구해야 하고 이에 대한 공시최고는 허용되지 않는다.
200992,축산업협동조합이 양계업을 영위하는 조합원에게 사료를 판매한 행위가 조합원의 구매사업의 하나에 해당한다고 하더라도 그 외상대금채권은 상사채권이다.
146336,채무자가 채무자가 책임재산을 감소시키는 행위를 함으로써 일반채권자들을 위한 공동담보의 부족상태를 유발 또는 심화시킨 행위는 사해행위에 해당한다.
157263,임대사업자가 임대의무 기간이 경과한 후 건설임대주택을 분양 전환하는 경우 입주자대표회의에 현실적으로 관리권을 인계하는 전날까지 특별수선충당금을 적립해야 하는지 여부와 임대사업자가 실제 적립한 특별수선충당금이 법령에 규정된 기준에 부족한 경우 이를 추가로 지급해야 하는지 여부다.
211831,영농조합법인의 조합원은 조합원의 출자의무 일부 이행이라는 개념을 상정할 수 없으므로 영농조합법인의 채권자는 해당 영농조합법인을 상대로 채무의 이행을 구할 수 있을 뿐 조합원을 상대로 이를 구할 수는 없다.
203434,건축공사도급계약이 해제될 당시 공사가 상당한 정도로 진척되어 원상회복하는 것이 중대한 사회적·경제적 손실을 초래하고 완성된 부분이 도급인에게 이익이 되는 것으로 보이는 경우 도급계약은 미완성부분에 대해서만 실효된다.
196528,점유자가 점유 개시 당시 소유권 취득의 원인이 될 수 있는 법률행위 기타 법률요건 없이 그와 같은 법률요건이 없다는 사실을 알면서 타인 소유의 부동산을 무단점유한 경우 자주점유의 추정이 깨어지는지 여부를 묻는다.
102989,사용카드 거래제도의 취지나 회원규약의 내용으로 미루어 카드발행 은행이나 가맹점이 주의를 한 경우에 한하여 책임을 지운다는 것이 신의칙에 합당하다.
75832,해상운송인이 선하증권에 기재한 면책약관은 특단의 사정이 없는 한 증권소지인이 주장하게 될 운송계약상의 채무불이행책임뿐만 아니라 불법행위책임도 적용할 의도로 기재했다.
199772,주택임대차보호법 제3조의2 제2항에서 임차주택을 양수인에게 인도하지 아니하면 임차주택의 환가대금에서 보증금을 수령할 수 없다고 한 것은 임차주택을 명도한 증명을 하여야 한다는 것을 의미한다.
232021,변호사가 직무의 공공성과 윤리성 등에 비추어 위법하다고 평가할 수 있는 때에는 불법행위가 성립할 수 있다.
76417,민법상 조합의 조합원들이 조합의 사업에 제공하기 위해 매수한 부동산은 조합원들의 합유에 속하는 것이고 조합재산에 속하는 권리에 관한 소송은 합일확정되어야 할 필요적 공동소송이다.
