number,contents
214209,"[ 1 ] 사용자 취업 규칙 정하 ㄴ 해고 사유 하 ㄴ다는 이유 근로자 해고 하 ㄹ 정 당하 ㄴ 이유 있 어야 하 는지 ( ) / 사용자 근무 성적 이나 근무 능력 불량 하 여 직무 수행 하 ㄹ 없 해고 하 ㄹ 있 다고 정하 ㄴ 취업 규칙 등 따르 아 근로자 해고 하 ㄴ , 해고 정당성 되 기 위하 ㄴ 이때 사회 통념 고용 관계 계속 하 ㄹ 없 정도 ㄴ지 하 기준 < br / > [ 2 ] 甲 주식회사 취업 규칙 정하 ㄴ 해고 사유 ㄴ ‘ 근무 성적 능력 현저 하 게 불량 하 여 직무 수행 하 ㄹ 없다 고 되 었 ’ 하 ㄴ다는 이유 乙 등 해고 하 ㄴ , 제반 사정 비추 어 乙 등 직 무역량 상대적 저조 하 였 더 ㄴ 것 아니 라 甲 회사 부여 하 직무 수행 하 기에 실질적 부족 하 였 더 ㄴ 것 보이 며 , 乙 등 업무 능력 향상 의지 있 다고 보 기 어렵 므로 , 해고 정 당하 ㄴ 이유 있 다고 보 ㄴ 수긍 하 ㄴ < br / > "
199761,아 . 화해 나 아 포기 관하 ㄴ 특별 수권 있 당하 어 소송물 ㄴ 권리 처분 이나 포기 ㄴ 권한 수여 되 어 있 다고 보 ㄹ 것 ㄴ지 < br / > 나 아 . 대리인 위임 받 대리권 범위 당해 심급 한정 되 는지 < br / > 
178809,"저 1 책임 보험 계약 저 2 책임 보험 계약 피 보험자 甲 저 2 책임 보험 계약 피 보험자 乙 공동 불법 행위 피해자 丙 사망 하 보험 사고 발생 하 여 저 2 책임 보험 계약 보험자 丙 ㄴ 보험금 지급 甲 , 乙 공동 면책 얻 게 하 였 는데 지급 하 ㄴ 보험금 전액 중복 보험 하 , 저 2 책임 보험 계약 보험자 저 1 책임 보험 계약 보험자 상대 행사 하 ㄹ 있 구상권 범위 ( = 저 1 책임 보험 계약 보험자 중복 보험 부담 부분 중 甲 과실 비율 상당액 ) < br / > "
71375,신용 장의 비서 류 적 조건 문면 자체 완전 하 고 명료 하 지 않 아 유효 하 지 않 다고 하 ㄴ < br / > 
158217,한국인 남자 일본 인의 데리 ㄹ 사위 일본인 호적 입적 하 였 다가 해방 일본인 처 협의 이혼 하 고 한국 호적 복적 하 ㄴ 소유 재산 귀속 문제 < br / > 
150865,"[ 1 ] 구 주택 39 저 1 항 전매 금지 규정 규정 ㄴ지 ( ) < br / > [ 2 ] 당사 자가 표시 하 ㄴ 문언 의하 여도 객관적 ㄴ 명확 하 게 드러나 지 않 , 법률 행위 해석 < br / > [ 3 ] 뉴타운 도시 개발 사업 시행 하 에스 에이치 ( SH ) 공사 상대 이주 대책 신청 하 ㄴ 甲 이주 대 책자 확인 · 결정 분양권 乙 매도 하 였 고 , 乙 다시 丙 매도 하 ㄴ , 甲 분양권 취득 갖추 지 못하 여 수분 양 권 발생 하 지 않 거나 수분 양자 명의 변경 불가능 하 ㄴ 乙 명 변경 필요 하 ㄴ 서류 丙 제공 하 였 다는 사정 만 매매 계약상 필요 하 ㄴ 의무 이행 다하 였 다고 하 ㄹ 없다 고 하 ㄴ < br / > [ 4 ] 뉴타운 도시 개발 사업 시행 하 에스 에이치 ( SH ) 공사 상대 이주 대책 신청 하 ㄴ 甲 이주 대 책자 확인 · 결정 분양권 乙 매도 하 였 고 , 乙 다시 丙 매도 하 ㄴ , 乙 丙 수분 양 권 전전 양도 하 ㄹ 당시 甲 분양권 취득 하 지 못하 ㄹ 있 어 매매 계약 이행 후발 적 불가능 하 게 하 ㄹ 있 하자 존재 하 ㅁ에도 , 장래 발생 하 ㄹ 분양권 丙 이상 없이 인수 하 ㄹ 있 도록 약정 하 였 고 甲 이주 대 책자 선정 배제 되 ㅁ 으로써 수분 양 권 발생 하 지 않 것 확정 되 었 다면 乙 매매 계약 이행 후발 적 불능 귀착 되 ㄴ 데 ㄴ 귀책 사유 있 으므로 , 丙 매매 계약 해제 하 ㄹ 있 다고 하 ㄴ < br / > "
118536,1 . 프로 야구 선수 아 동년 하 ㄴ < br / > 2 . 공동 불법 행위자 중 사람 ㄴ 가집행 선고 부 따르 ㄴ 변 제로 쓰 어 공동 면책 되 는지 < br / > 
216049,"[ 1 ] 건물 신축 이웃 토지 상의 거주자 경면 반사 인하 ㄴ 과도 하 ㄴ 빛 입사 되 불이익 받 , 침해 정도 사회 통념 수인 한도 넘 었 는지 하 기준 < br / > [ 2 ] 甲 주식회사 시공 하 ㄴ 건물 외벽 반사 되 강 하 ㄴ 햇살 주거 생활권 침해 당하 고 있 다는 이유 인근 아파트 주민 ㄴ 乙 등 甲 회사 상대 손해 배상 구하 ㄴ , 甲 회사 손해 배상 책임 하 ㄴ < br / > "
104369,아 . 일실 이익 ㄴ 배상액 산정 있 어 장차 증가 되 ㄹ 수익 고려 < br / > 나 아 . 호프만 식 계산법 의하 여 중간 이자 공제 하 ㅁ 있 어 총 가동 기간 단리 연금 현가 율 240 초과 하 지만 피하 어 자가 순이익 얻 없 기간 포함 되 어 있 일실 이익 산정 < br / > 다 . 촉진 등 관하 ㄴ 특례법 3 저 2 항 취지 < br / > 
216005,건축법 부칙 ( 1991 . 5 . 31 . ) 저 6 시정 명령 이행 하 지 아니하 ㄴ 건축주 여 구 건축법 적용 하 여 ‘ 과태료 ’ 처하 ㄹ 것 개정 건축법 적용 하 여 ‘ 이행 강제금 ’ 처하 ㄴ 조치 위법 ( ) < br / > 
113499,"[ 1 ] 후유증 이나 부작용 등 위험 발생 가능성 희소 하 ㄴ , 의사 설명 무가 면제 되 ㄹ 있 는지 ( ) < br / > [ 2 ] 의사 설명 의무 위반 원인 위자료 만 아니 ㄴ 손해 배상 구하 ㄹ , 요구 되 설명 의무 위반 정도 피해 결과 ㄴ 인과 관계 요부 ( ) < br / > "
97122,"아 . 매매 , 교환 의하 ㄴ 공용 개시 있 었 으나 이전 등기 경 료 하 지 않 토지 행정 재산 ㄴ지 < br / > 나 아 . 환지 예정지 경성 제국 대학 대학 부지 편입 하 ㄴ 동 토지 ㄴ 농지 분배 < br / > "
231415,아 . 공무원 직무 발표 행위 위법성 < br / > 나 아 . 검사 사건 종결 하 처분 ㄴ 사건 관계인 위자료 청구권 < br / > 다 . 형사 피의자 방어 권 행사 입 게 되 ㄴ 고소인 정신적 손해 위자료 청구권 < br / > 
190940,"[ 1 ] 지방 자치 단체 수의 계약 일반 재산 처분 하 수의 계약 상대자 선정 과정 탈락 하 ㄴ 저 3 수의 계약 무효 확인 이나 절차 속행 금지 등 구하 ㄹ 법률 이익 있 다고 하 기 위하 ㄴ < br / > [ 2 ] 甲 지방 자치 단체 공유 재산 중 일반 재산 ㄴ 부동산 수의 계약 매각 하 기로 하 고 乙 주식회사 본계약 체결 위하 ㄴ 투자 약정 체결 하 였 는데 , 수의 계약 상대자 선정 과정 탈락 하 ㄴ 丙 주식회사 매각 절차 중단 등 구하 가처분 신청 하여 인용 되 甲 지방 자치 단체 투자 약정 합 해제 하 ㄴ 乙 회사 지정 하 ㄴ 丁 주식회사 투자 약정 내용 일부 수정 하 여 부동산 매매 계약 체결 하 였 고 , 丙 회사 계약 절차 속행 금지 구하 가처분 신청 하 ㄴ , 丙 회사 가처분 신청 피 보전 권리 ㄴ 소명 부족 하 다고 하 ㄴ < br / > "
191409,"[ 1 ] 자금난 사업 계속 추진 하 기 어렵 ㄴ 상황 처하 ㄴ 채무자 자금 융통 하 여 사업 계속 추진 하 것 채무 변제 력 갖 게 되 최선 라고 생각 하 고 자금 융통 하 거나 사업 계속 하 기 위하 여 부득이 부동산 특정 채권자 담보 제공 하 ㄴ , 채무자 담보권 설정 행위 사하 어 행위 하 는지 ( ) < br / > [ 2 ] 공장 신축 공사 도급 업자 자금난 중단 되 수급 업자 하여금 공사 계속 하 게 하 기 위하 여 공사 대금 담보 조로 신축 공장 건축주 명의 수급 업자 변경 하 ㄴ 것 사해 행위 하 지 않 는다고 하 ㄴ < br / > "
206481,전기 공급자 수용 아 간의 관리 책임 정하 전기 설비 구 분점 < br / > 
182491,"[ 1 ] 체육 시설 설치 · 이용 관하 ㄴ 법률 27 규정 취지 내용 / 체육 시설 업자 ㄴ 회생 절차 체육 시설 업자 발행 하 신주 등 인수 하 ㄹ 저 3 선정 하 고 신주 등 인수 대금 채무 변제 하 내용 회생 계획 입회 금 반환 채권 등 회원 가지 회생 채권 변경 하 사항 정하 ㄴ , 회생 계획 체육 시설 설치 · 이용 관하 ㄴ 법률 27 반하 는지 ( ) < br / > [ 2 ] 회생 계획 ㄴ가 채무자 회생 파산 관하 ㄴ 법률 243 저 1 항 2 호 전단 정하 ㄴ 회생 계획 ‘ 공정 · 형평 ’ / 회생 계획 같 217 저 1 항 1 호 내지 저 5 호 규정 하 5 종류 권리 내부 더 세분 하 여 차등 두 ㄹ 있 는지 ( 원칙적 ) 같 성질 회생 채권 이나 회생 담보권 여 합리적 ㄴ 이유 없이 권리 ㄴ 감면 비율 이나 변 달리하 ㄹ 있 는지 ( ) < br / > [ 3 ] 회생 계획 ㄴ가 결정 여 즉시 항고 되 ㄴ , 회생 계획 인가 충족 하 고 있 는지 하 기준 시점 ( = 항고심 결정 시 ) / 항고 심이 회생 계획 ㄴ가 결정 발생 하 ㄴ 사정 고려 하 여야 하 는지 ( ) 이때 회생 계획 ㄴ가 결정 당시 예정 되 어 있 더 ㄴ 회생 계획 수행 결과 까지 고려 하 여야 하 는지 ( ) < br / > [ 4 ] 회생 계획안 관하 ㄴ 결의 위하 ㄴ 분류 하 면서 채무자 회생 파산 관하 ㄴ 법률 236 저 2 항 각 호 하 동일 하 ㄴ 종류 권리자 2 개 이상 조로 세분 하 지 않 것 위법 하 ㄴ 지 ( 원칙적 ) < br / > [ 5 ] 신고 되 ㄴ 회생 채권 존부 내용 등 관하 여 채권 조사 절차 이의 제출 되 었 으나 관계인 집회 의결권 행사 여 이의 되 지 아니하 ㄴ , 신고 하 ㄴ 액수 따르 아 의결권 행사 하 ㄹ 있 는지 ( ) 같 법리 채권 조사 절차 신고 되 ㄴ 회생 채권 의결권 액수 여만 이의 제출 되 ㄴ 마찬가지 적용 되 는지 ( ) < br / > [ 6 ] 회생 계획안 심리 위하 ㄴ 관계인 집회 회생 계획안 결의 위하 ㄴ 관계인 집회 병합 하 여 개최 하 기로 하 였 는데 , 회생 계획안 심리 위하 ㄴ 관계인 집회 기일 종료 되 기 회생 계획 안이 수정 되 어 회생 계획안 결의 위하 ㄴ 관계인 집회 열리 기 회생 채권자 등 이해 관계인 모두 수정안 사본 요지 송달 하 ㄹ 없었 고 , 회생 계획안 수정 경미 하 지 않 고 이해 관계인 불리 하 ㄴ 영향 미치 , 취하 여야 하 ㄹ 조치 < br / > [ 7 ] 회생 계획 ㄴ가 채무자 회생 파산 관하 ㄴ 법률 243 저 1 항 2 호 단 정하 ㄴ 회생 계획 ‘ 수행 가능성 ’ / 같 243 저 1 항 6 호 규정 취지 같 226 저 2 항 정하 고 있 의견 조회 누락 하 ㄴ , 회생 계획 수행 가능성 관련 하 ㄴ 같 243 저 1 항 6 호 흠결 하 ㄴ 것 ㄴ지 ( ) < br / > "
154815,경매 채권 금융 기관 연체 대출금 관하 ㄴ 특별 조치법 2 저 2 항 단서 규정 의하 ㄴ 연체 대출금 하 지 조사 하 지 아니하 고 동법 적용 하 ㄴ 것 심리 다 하 지 아니하 ㄴ 위법 있 다 . < br / > 
81700,[ 1 ] 금융 기관 정리 회사 부터 매출 채권 담보 제공받 아 기존 대출금 만기 연장 하 어 주 기로 하 면서 정리 회사 체결 하 ㄴ 약정 정리 회사 대출 채무 담보 하 기 위하 여 정리 회사 매출 채권 관하 ㄴ 채권 양도 목적 대물 변제 예약 체결 하 ㄴ 계약 으로서 이르 ㄴ바 예약 형 집합 채권 양도 담보 하 ㄴ다고 하 ㄴ < br / > [ 2 ] 회사 정리 78 저 1 항 소정 부인 대상 되 ' 회사 행위 ' 범위 < br / > [ 3 ] 금융 기관 정리 회사 사이 체결 하 ㄴ 정리 회사 대출 채무 담보 하 기 위하 ㄴ 정리 회사 매출 채권 관하 ㄴ 채권 양도 목적 하 대물 변제 예약 내용 따르 아 예약 완결 권 대물 변제 양도 · 양수 하 ㄹ 매출 채권 선택권 행사 하 고 정리 회사 대리 하 여 저 3 채무자 채권 양도 사실 통지 하 ㄴ 것 회사 정리 78 저 1 항 2 호 소정 위기 부인 대상 되 지 않 는다고 하 ㄴ < br / > 
183397,"[ 1 ] 채무 자가 파산 원인 ㄴ 사실 있음 알 면서 여러 채권자 중 어느 채권자 특별 하 ㄴ 이익 주 ㄹ 목적 변제 행위 ‘ 변 도달 하 ㄴ 채무 내용 좇 아 변제 하 것 ’ ㄴ , 채무자 회생 파산 관하 ㄴ 법률 564 저 1 항 1 호 , 저 651 저 1 항 2 호 정하 ㄴ 면책 불허가 사유 하 는지 ( ) < br / > [ 2 ] 채무자 회생 파산 관하 ㄴ 법률 564 저 1 항 1 호 면책 불허가 사유 존 부르 ㄹ 하 ㄹ 고려 하 여야 하 ㄹ 사항 채무자 행위 면책 불허가 사유 하 는지 심리 · 하 < br / > "
228127,[ 1 ] 주택 건설 촉진법 적용 받 재 건축 조합 조합원 재 건축 조합 여 기존 주택 ㄴ 보상금 구하 ㄹ 있 는지 ( ) < br / > [ 2 ] 수량 적 가분 ㄴ 동일 청구권 기한 금액 감축 착오 인하 ㄴ 소 일부 취하 ( 유 효 ) < br / > [ 3 ] 주채 무인 원금 ㄴ 완제 일 까지 지연 손해금 442 정하 ㄴ 수탁 보증인 사전 구상권 범위 포함 되 는지 ( ) 수탁 보증인 아직 지출 하 지 아니하 ㄴ 금원 여 지연 손해금 하 ㄹ 있 는지 ( ) < br / > 
119898,주택 건설 촉진법 32 3 구 주택 공급 관하 ㄴ 규칙 7 저 4 항 규정 ㄴ지 < br / > 
93944,서울 시가 매립 공사 시행 하 ㅁ 있 어 생기 ㄴ 저지대 물 웅덩이 위험 방지 시설 알 니 하여 생기 ㄴ 사고 여 담당 공무원 과실 있 다고 하 ㄴ < br / > 
104127,아 . 확인 이익 < br / > 나 아 . 읃 상대 소유 부동산 ㄴ 매수 당사 자가 라고 주장 하 면서 소유권 이전 등기 절차 이행 구하 소 자기 매수 당사 자라 고 주장 하 병의 ㄴ 소유권 이전 등기 권부 존재 확인 이익 유무 < br / > 
76238,부동산 등기법 49 소정 보증인 선량 하 ㄴ 관리자 주의 의무 해태 하 ㄴ 것 아니 라고 하 ㄴ < br / > 
156664,도급 계약 보수 지급 시기 < br / > 
198238,자백 취소 허용 되 취소 < br / > 
233111,귀속 재산 매매 자주 점유 < br / > 
83242,"주위 토지 현황 이나 구체적 이용 상황 변동 생기 ㄴ , 기존 확정 등 하 ㄴ 통행 장소 다르 ㄴ 곳 통행로 삼 아 다시 통행권 확인 등 소 하 것 확정 등 기판력 저촉 되 ㄴ다고 하 ㄹ 것 ㄴ지 ( ) < br / > "
197483,"표현 대리 성립 하 , 과실 상계 법리 유추 적용 하 여 본인 책임 경감 하 ㄹ 있 는지 ( ) < br / > "
105555,주주 개인적 회사 채무 부담 하 것 주주 유 하 ㄴ 책임 원칙 반하 는지 ( ) < br / > 
203061,"아 . 지적 공부 복구 당시 지적 공부 등록 되 지 아니하 ㄴ 토지 관하 ㄴ 소유권 확인 확인 이익 유무 관계 공무원 사무 착오 지적 공부 잘못 작성 되 ㄴ 특별 하 ㄴ 사정 < br / > 나 아 . 국가 등기부 지적 공부 지 벌 ㄴ , 지적 일치 하 지 아니하 ㅁ 이유 등기 명의자 소유권 이전 등기 무효 라고 주장 하 면서 소유권 부인 하 고 있 등기 명의 자가 국가 상대 소유권 확인 구하 ㄹ 이익 있 는지 ( ) < br / > "
194317,"구 국토 계획 이용 관하 ㄴ 법률 32 저 1 항 , 저 4 항 , 저 5 항 따르 아 행정청 도시 관리 계획 결정 따르 ㄴ 지형 도면 작성 하 여 일정 하 ㄴ 장소 비치 하 ㄴ 사실 관보 · 공보 고시 하 고 동시 지형 도면 장소 비치 하 여 일반인 직접 열람 하 ㄹ 있 상태 놓아두 ㄴ , 지형 도면 자체 관보 · 공보 수록 하 지 않 았 더라도 지형도 면의 고시 적법 하 게 이루어지 ㄴ 것 ㄴ지 ( ) < br / > "
199641,구 임야 소유권 이전 등기 등 관하 ㄴ 특별 조치법 의하 ㄴ 등기 추 정력 번복 위하 ㄴ 입증 정 < br / > 
85050,[ 1 ] 군종 장교 가지 종교 자유 내용 군종 장교 종교 활동 수행 하 면서 소속 종단 종교 선전 하 거나 다른 종교 비판 하 ㄴ 것 만 종교적 중립 준수 의무 위반 하 ㄴ 직무 위법 있 는지 ( ) < br / > [ 2 ] 종교적 표현 자유 내용 종교적 비판 의하 ㄴ 명예 훼손 행위 위법성 기준 < br / > [ 3 ] 공군 참모 총장 군종 장교 하여금 교계 널리 알리 어 지 ㄴ 특정 종교 ㄴ 비판적 정보 담 책자 발행 · 배포 하 게 하 ㄴ 행위 정 교 분리 원칙 위반 하 위법 하 ㄴ 직무 집행 하 지 않 는다고 하 ㄴ < br / > 
197014,변제 있 어서 급여 당하 어 채무 사이 견련 관계 ㄴ 입증 책임 채무자 있 는지 ( ) < br / > 
166431,"甲 학교 법인 운영 하 대학 병원 입원 중이 덜 ㄴ 환자 乙 계속적 가슴 아래쪽 통증 호소 하 주치의 레빈 튜브 삽입 결정 하 였 는데 , 간호사 삽입 술 시행 등 요구 하 기 위하 여 당 직의 주치의 수차례 연락 하 였 으나 모두 응답 하 지 않 아 乙 약 5 시간 동안 간호사 부터 진통제 2 회 투여 받 것 외 아무런 처치 받 지 못하 ㄴ 채 고통 겪 었 고 , 이르 ㄹ 乙 아들 丙 지켜보 았 으며 , 이후 乙 폐렴 사망 하 ㄴ , 甲 법인 당 직의 주치의 사용자 로서 불성실 하 ㄴ 진료 乙 丙 입 정신적 손해 배상 하 ㄹ 책임 있 다고 하 ㄴ < br / > "
204019,직종별 임금 실태 조사 보고서 상의 배관공 임금 기준 일용 배관공 일실 이익 산정 하 ㄴ 법리 오해 심리 미진 위법 있 다 하여 파기 하 ㄴ < br / > 
70860,"[ 1 ] 유체 동산 선행 압류 있 강제 집행 위임 받 집행관 후행 압류 어서 별도 압류 표시 하여 발생 하 도록 조치 하 여야 하 ㄹ 의무 있 는지 ( ) < br / > [ 2 ] 집행관 직무 과실 인하 여 후행 압류 무효 되 바람 채권 회수 하 지 못하 게 되 ㄴ , 채권자 채권 집행 권원 여전히 보유 하 고 있 으므로 채권 액수 하 손해 입 었 다고 하 ㄹ 없다 고 보 ㄴ < br / > "
