number,contents
223101,상호신용금고 직원이 고객의 대출금을 편취할 목적으로 고객 명의의 대출금을 타에 유용·편취한 경우 상호신용금고는 기망행위를 한 자와 밀접한 관계에 있으므로 제3자의 기망에 의한 사기임을 주장할 수 없다.
93695,등기명의자인 형이 소유권이전등기를 경료한 것은 특별한 사정이 없는 한 형의 배신행위에 가담한 것으로 배신적 악의취득에 해당되어 그 소유권취득행위는 무효라고 할 것이다.
231943,공익사업을 위한 토지 등의 취득 및 보상에 관한 법률 제75조 제1항은 건축물·입목·공작물과 그 밖에 토지에 정착한 물건에 대하여 이전에 필요한 비용으로 보상한다.
76072,수리업자에게 차량수리를 위탁하는 법률관계를 도급계약관계로 본다 할지라도 약간의 정비기술정도만 보유하고 있는 사람에게 그 수리를 위탁한 경우 그 차량의 운행지배는 의연히 수리를 의뢰한 차량보유자에게 있다.
234145,공시송달로 피고에게 송달된 사실을 알고 2주일 이내에 항소를 제기했다면 그 항소기간의 도과는 피고의 귀책사유에 기인한 것이라 할 수 없다.
154173,행정청이 도로의 신설 또는 변경계획을 고지한 때에는 계획의 도로는 도로로 보게 되며 도로를 구성하는 물건에 대해서는 사권을 행사할 수 없게 된다.
107917,약정지연손해배상의무는 임대차계약의 이행으로 이루어진 목적물 인도의 원상회복의무와 임대인이 임차인에게 건물을 사용수익하게 할 의무를 불이행한 것에 대해 손해배상을 하기로 한 각서에 기해 발생됐다.
121707,"건물의 일부에 대하여 전세권이 설정되어 있는 경우 그 전세권자는 민법 제303조 제1항, 제318조의 규정에 의하여 후순위 권리자 기타 채권자보다 전세금의 우선변제를 받을 권리가 있다."
151254,부동산 소유권이전등기 말소등기절차 이행청구나 인도청구는 보전행위에 불과한 것이므로 선임된 부재자재산관리인은 법원의 허가 없이 이를 할 수 있다.
168180,우리 헌법은 교육을 통해 개인의 잠재적인 능력을 계발시켜 주고 인간다운 문화생활과 직업생활을 할 수 있는 기초를 마련해 주고 문화창조의 바탕을 마련하여 헌법이 추구하는 사회국가·복지국가의 이념을 실현한다.
151333,처분함 구 황실재산을 처분함에는 구 황실재산관리위원회의 심의 결의를 요한다.
153920,구 부동산등기법 제49조 제3호 이하의 경우에는 등기공무원의 처분에 대한 이의 방법에 의해 등기의 말소를 구할 수 있다.
199394,갑이 대여금채권에 대한 대물변제조로 채무자 소유의 임야를 아들인 을의 명의로 양도받아 다른 사람에게 매도한 것은 민법 제104조의 불공정한 법률행위이다.
92160,이 재산이 관재당국과 임대차계약이 체결되어 있었던 관계로 매수인 명의를 을이름으로 하여 매매계약을 맺은 다음 대금을 지급하고 소유권이전등기를 넘겨 받았다면 위 부동산의 실체적 소유자는 갑이다.
85855,동일증거 중 동일증거 중 판시인정사실에 저촉되는 부분의 증거자료를 배척치 않고 방임 또는 불문에 부하고 매수사실을 인정함은 이유불비를 면치 못한다.
72161,사해행위 취소의 소의 상대방은 이익반환청구의 상대방인 수익자에 한하고 채무자를 피고로 하여서는 안 된다.
74471,공동 불법 불법행위로 인한 손해배상책임은 공동 불법행위자 상호간에는 부진정연대관계가 성립하고 한채무자에 대한 채무면제는 다른 채무자에게는 효력이 미치지 않는다.
165372,사실심법원이 증거를 배척함에 있어서 특별한 증거가 아닌 한 이를 배척한다는 뜻을 설시하면 충분하고 무슨 이유로 배척하였는가를 설시할 필요 없다.
86537,유대의 분묘가 집단설치된 경우 지상권유사의 물권이 미치는 지역은 그 전분묘를 보전하여 묘 참배함에 소요되는 범위를 참작하여 포함적으로 정하는 것이 관습의 취지이다.
133475,구분소유적 공유관계는 공유자들 사이에서 특정부분을 공유자들에게 배타적으로 귀속시키려는 의사의 합치가 이루어지지 않으면 성립할 수 없다.
111013,징발재산정리에관한특별조치법 제20조의2 규정에 의한 부동산 수의매각공고 당시에도 군사찰 진입도로 내지 군부대 영내시설부지로 사용되고 있었다면 군사상 필요가 없게 된 시점은 수의매각공고시가 아니라 군부대가 철수한 때라고 봐야 한다.
177904,원고의 소송상 상계의 재항변은 특별한 사정이 없는 한 허용되지 않는다.
199780,문화재보호구역 내의 국유토지는 국유재산법 제4조 제3항 소정의 보존재산에 해당하므로 제5조 제2항에 의하여 시효취득의 대상이 되지 않는다.
204712,임야소유권이전등기에 관한특별조치법의 절차에 따라 마쳐진 소유권이전등기는 실체적 권리관계에 부합되는 등기로 추정된다.
201966,명의신탁자는 원인무효로 인한 소유권이전등기 말소절차이행청구권을 대위행사할 수 있고 부동산 공유자의 1인은 원인무효의 소유권이전등기가 경료되어 있는 경우 공유물에 관한 보존행위로서 그 등기 전부의 말소를 구할 수 있다.
199845,유류분 제도의 취지는 법정상속인의 상속권을 보장하고 상속인 간의 공평을 기하기 위함이며 유류분권리자가 유류분에 부족이 생긴 경우 그 재산의 반환을 청구할 수 있다.
234081,본조규정에 의한 인수신청은 2심에서도 가능하며 본조규정에 의한 인수신청은 2심에서도 가능하다.
93645,소유권이전등기에는 소재지관서의 증명이 필요하지 않으며 소유권이전등기에는 소재지관서의 증명이 필요하지 않다.
82208,자동차손해배상보장법 제3조 소정의 타인임을 주장할 수 없는 것이 원칙이지만 상대방이 용이하게 사고의 발생을 방지할 수 있었다고 보여지는 경우에 한하여 자신이 타인임을 주장할 수 있을 것이다.
74037,"주주총회결의부존재확인이나 대표이사지위부존재확인을 구하는 소에 있어서는 그 결의에 의해 선임된 이사, 감사 또는 대표이사들 개인을 상대로 제소할 것이 아니라 당해주주총회나 이사회 또는 대표이사를 기관으로 하는 회사만을 상대로 제소하여야 한다."
106249,점유로 부동산 소유권의 취득을 주장하는 자는 점유사실만 입증하면 되며 그 점유의 권원의 성질이 자주점유인 것까지를 입증할 책임은 없다.
232333,"법정대리권, 소송대리권 또는 대리인이 소송행위를 함에 필요한 수권의 흠결이 있는 경우 대리권의 흠결이 있는 당사자 측에서 이것을 재심사유로 삼을 수 있다."
192568,부동산매매계약에서 매도인의 소유권이전등기절차이행채무와 매수인의 매매잔대금 지급채무가 동시이행관계에 있는 쌍방이 이행을 제공하지 않는 상태에서는 이행지체로 되는 일이 없다.
175356,특허권의 공유는 특허법의 다른 규정이나 특허의 본질에 반하는 특별한 사정이 없는 한 공유에 관한 민법의 공유에도 적용된다.
216583,이혼에 재산분할은 이혼 후에 상대방의 생활유지에 이바지하는 데 있지만 분할자의 유책행위에 의한 정신적 손해를 배상하기 위한 급부까지 포함하여 분할할 수 있다.
212171,집합건물의 공용부분에 대한 하자보수청구권은 보존행위로서 구분소유자 개인과 관리단이 모두 행사할 수 있다.
197545,묵시적인 합의해제를 한 것으로 인정하려면 당사자 쌍방이 장기간 잔대금을 지급하지 않고 소유권이전등기절차를 이행하지 않아 방치한 것만으로는 부족하다.
71906,피고는 소유권의 권리분쟁이 없을 줄 믿고 원고와 자조주택을 짓기로 하는 동업계약을 체결하였으나 결국 건축허가를 얻지 못하여 동업계약이 해제되었다.
152474,대위권 행사의 객체가 되는 채무자의 권리 채권자 대위권 행사의 객체가 되는 채무자의 권리 채권자 대위권 행사의 객체가 되는 채무자의 권리 채권자 대위권 행사의 객체가 되는 채무자의 권리 채권자 대위권 행사의 객체가 되는 채무자의 권리 등이 있다.
234207,본건 소는 기판력에 저촉되어 부적법하며 본건 소는 기판력에 저촉되어 부적법하다.
203675,채무자가 채권자대위권에 의한 소송이 제기된 것을 알았을 경우 그 확정판결의 효력은 채무자에게도 미친다.
107486,소유권이전등기청구권이 소멸시효에 걸리지 않았다는 주장에 심리미진이나 채증법칙위반의 위법이 있다 하여 원심판결을 파기한 사례도 있다.
195317,민법상 채무면제는 채무자에 대한 단독행위이고 계약에 의하여도 동일한 법률효과를 발생시킬 수 있는 것인 반면 피의자신문조서는 검사가 피의자를 신문하여 그 진술을 기재한 조서이다.
201759,약정된 잔대금의 일부를 미리 앞당겨 지급하기로 약정한 것이 금액의 정도 등에 비추어 부수적 약정에 지나지 않는다고 하여 위배하였음을 이유로 한 해제 주장을 배척했다.
197988,시효취득자가 소유권이전등기를 경료하기 전에 명의신탁자에게로 이전된 부동산은 내부적인 소유권의 변동은 없지만 등기명의에도 변동이 있다.
105284,이미 확정된 관련민사사건에서 인정된 사실은 특별한 사정이 없는 한 유력한 증거가 되므로 합리적 이유설시 없이 배척하는 것은 채증법칙에 위배된다.
197208,선대의 점유 시효가 완성된 후 상속인들이 국유재산대부계약을 체결하였으나 변상금은 납부하지 않은 상태에서 소유권이전등기를 청구한 사안에서 어떤 사람이 평온·공연하게 국가 소유의 토지를 점유해 왔다면 점유는 자주점유로 추정된다.
96228,민법 시행 전의 관습에 의하면 호주가 미혼자로서 사망한 경우 형망제급의 원칙에 따라 호주의 재산상속을 하고 호주가 상속할 남자 없이 사망한 경우 망 호주의 사후양자가 선임될 때까지 재산상속을 하게 된다.
103050,민법 제365조는 저당권설정자가 저당권을 설정한 후 토지상에 건물을 축조함으로써 담보가치의 하락을 방지하고자 함에 규정취지가 있다.
73076,매수부동산에 대한 제3자로부터 소유권이전등기 말소등기 청구소송이 제기되어 있다 하여 패소할 것을 조건으로 손해배상청구는 할 수 없다.
203507,사기의 의사표시에 의해 건물을 명도해 준 것이라면 건물의 점유를 침탈당한 것이 아니므로 피해자는 점유회수의 소권을 가진다고 할 수 없다.
85440,가등기담보 등에 관한 법률은 차용물의 반환에 관하여 다른 재산권을 이전할 것을 예약한 경우에만 적용되고 매매잔대금 지급과 관련하여 다른 재산권을 이전하기로 약정한 경우에는 적용되지 않는다.
207754,가처분의 피보전권리는 갑에 대한 소유권이전등기청구권이 보전되어 있는 것이 아니다.
71894,"차용자가 차용금채무에 대한 담보제공계약을 할 당시 계이 제607조, 제608조 의 강행규정에 위반함을 알고 있었더라도 이를 곧 불법원인급부라고 볼 수 없다."
207909,서울특별시가 시설한 도로가 도시계획법에 의한 도시계획사업으로 설치된 도로라면 부당이득반환청구는 인용될 여지가 없고 사실상의 도로라면 피고가 개설하였음을 확정한 후 부당이득반환청구의 인용여부를 결정해야 한다.
232577,토지소유자가 토지 상공의 사용·수익을 제한받게 되는 경우 고압전선의 소유자는 차임 상당의 부당이득을 얻으므로 토지소유자는 이에 대한 반환을 구할 수 있다.
211283,공무원들의 불법행위로 인해 분배농지에 관한 권리를 상실한 피상속인이 사망한 이후 상속인들이 위 채권이 상속재산분할의 대상이 될 수 있는지 문제 된 사안에 대해 원심판단이 정당하다고 했다.
196977,공동 선조의 후손 중 성년 이상의 남자를 종원으로 하여 구성되는 종족의 자연발생적 집단이므로 그 성립을 위해 특별한 조직행위를 필요로 하지 않는다.
116423,국유재산을 점유하여 취득시효가 완성된 후 국가와 국유재산 대부계약을 체결하고 대부료를 납부한 사실만으로는 취득시효 완성의 이익을 포기한다는 의사표시를 한 것으로 봄이 상당하다.
176492,구 채무자 회생 및 파산에 관한 법률 제141조 제1항 본문은 채무자 외의 자에 대한 재산상의 청구권으로서 담보된 범위의 것은 회생담보권으로 한다고 규정하고 있다.
229361,사립학교법 제28조 제2항을 위반한 자 스스로가 무효를 주장함이 권리남용 내지 신의성실 원칙에 위배되는 권리의 행사라는 이유로 배척된다면 입법 취지를 몰각시키는 결과가 된다.
94733,원고와 피고사이의 매매계약을 자의로 해제한 후 반환받은 금원으로 매수한 대지의 등기관계서류를 원고가 소외인으로부터 교부받아 소유권이전등기를 경료한 것은 원고가 매매계약의 해제행위를 추인한 것으로 볼 수 있다.
110897,원소유자로부터 임야를 매수한 사실이 인정된다면 소유권보존등기는 상속인의 소유권을 표상하는 것으로서 실체적 권리관계에 부합하여 유효하다.
107592,원심판 원고에게 직접 위 건물들의 소유권이전등기절차를 이행하라고 판결한 것은 처분권주의에 위배되며 처분권주의에 위배된다.
150476,사법상의 화해계약의 무효나 취소의 주장은 화해조서의 기판력에 의하여 차단될 뿐만 아니라 화해조서의 효력은 재심의 소에 의하여 다툴 수 있을 뿐이다.
205619,甲 외국회사가 중화인민공화국의 제조업체에 LCD 패널을 판매하면서 乙이 보세창고에 보관하고 있던 위 패널을 타사에 매도하자 甲 회사가 乙을 상대로 횡령했다는 이유로 손해배상을 구한 사안이다.
93555,군사원호대상자정착대부법에 의한 정착재산을 적용대상자 아닌 자에게 대부금의 상환완료 이전에 매도하는 경우에도 그 상환완료를 정지조건으로 하는 매매는 유효하다.
106590,당사자 쌍방이 별개의 약정으로 채무를 부담하게 된 경우 당사자간의 특약으로 동시이행을 하기로 특약한 사실이 없는 한 동시이행의 항변권이 생긴다고 할 수 없다.
233703,"도시계획법에 의한 도로계획선에 편입되어 공지로 방치된 토지를 그 인접지에 지점을 개설한 피고가 같은 방법으로 사용하였다 하더라도 소유자의 종래부터의 관리, 점유를 배제하고 점유한 것이라고 볼 수 없다."
