number,contents
115406,도로 교통법 22 저 6 항 소정 ' 차가 통행 하 고 있 도로 폭 보다 교차 하 도로 폭 넓 ' < br / > 
93879,"학교 법인 사건 수임 변호사 ㄴ 보수금 지급 무가 사립학교법 28 저 1 항 소 정의 "" 의무 부담 "" 하 는지 < br / > "
95263,원인 무효 ㄴ 근저당 권 설정 등기 말소 요구 받 고 이에 응하 지 아니하 ㄴ 등기 명의 인의 불법 행위 책임 부정 하 ㄴ < br / > 
222011,"형사 사건 공판 기일 피고인 공소 사실 다투 고 있 음에도 불구하 고 변호인 피고인 동의 없이 검사 제출 증거 전부 증거 함 동의 하 고 , 아무렇 ㄴ 탄핵 증거 제출 하 지 아니하 ㄴ 채 결심 이르 게 하여 실형 선고 되 ㄴ 변호인 손해 배상 책임 하 ㄴ < br / > "
215191,[ 1 ] 구 도시 저소득 주민 주거 환경 개선 사업 위하 ㄴ 임시 조치법 따르 ㄴ 주거 환경 개선 사업 구 공익 사업 위하 ㄴ 토지 등 취득 보상 관하 ㄴ 법률 정하 ㄴ ‘ 공익 사업 ’ 하 는지 ( ) < br / > [ 2 ] 주거 환경 개선 지구 내 주거 용 건축물 소유자 로서 주거 환경 개선 사업 건설 되 주택 관하 ㄴ 분양 계약 체결 하 ㄴ 구 공익 사업 위하 ㄴ 토지 등 취득 보상 관하 ㄴ 법률 78 저 1 항 정하 ㄴ ‘ 이주 대책 대상자 ’ 하 는지 ( ) < br / > 
119180,사찰 소유 더 ㄴ 부동산 관하 여 이전 등 기가 경 료 되 ㄴ 처분 ㄴ 관 하 ㄹ 청의 허가 존재 추정 되 는지 < br / > 
196314,"[ 1 ] 새 롭 ㄴ 지하수 개발 취수 인하 여 인근 토지 소유자 기존 생활 용수 장해 생기 거나 장해 염려 있 , 인근 토지 소유자 생활 용수 방해 제거 예방 청구권 유무 ( ) < br / > [ 2 ] 새 롭 ㄴ 지하수 개발 여 행정청 부터 허가 받 았 다는 사유 만 인근 토지 소유자 ㄴ 생활 용수 방해 정당화 되 는지 ( ) < br / > [ 3 ] 지하 수의 대량 취수 의하 ㄴ 생활 용수 방해 예방 위하 여 필요 하 ㄴ 한도 내 지하수 개발 공사 중지 하 ㄹ 있 는지 ( ) < br / > "
85559,"[ 1 ] 산업 협동조합 임원 부담 하 성실 의무 내용 위반 따르 ㄴ 손해 배상 책임 < br / > [ 2 ] 구 수산업 협동조합 법상 임원 직무 집행 고의 중과실 기준 < br / > [ 3 ] 구 수산업 협동조합 법상 조합장 대표권 제한 되 자기 거래 행위 범위 < br / > [ 4 ] 산업 협동조합 조합 장이 조합 대표 하 여 치 어 양식 사업 집행 하 면서 구 산업 협동 조합법 57 조합 정관 위반 하 여 자신 처의 명의 운영 하 업체 치 어 매수 계약 체결 하 자기 거래 행위 하 ㄴ , 같 58 2 저 2 항 따르 아 조합장 조합 ㄴ 불법 행위 책임 하 ㄴ < br / > "
118859,취업 시 제출 하 ㄴ 이력서 고의 대학 입학 졸업 과정 수형 사실 누락 시키 ㄴ 행위 회사 단체 협약 직업 규칙 소정 징계 해고 사유 하 ㄴ다고 보 ㄴ < br / > 
126498,정기 용선 되 ㄴ 선박 선 장이 항행 상의 과실 충돌 사고 일으키 어 저 3 손해 가하 ㄴ 손해 배상 책임 귀속 주체 < br / > 
192663,"[ 1 ] 건축법 50 2 저 1 항 1 호 소정 ' 맞벽 하여 건축 하 ' < br / > [ 2 ] 건축법 시행령 81 저 3 항 "" 맞벽 방화벽 축조 하 여야 하 ㄴ다 . "" 늘 ㄴ 규정 취지 이에 위반 하 ㄴ 242 적용 되 는지 ( ) < br / > "
76414,주택 임대차 보호법 대항력 갖추 ㄴ 임차인 매수인 사이 새롭 ㄴ 임대차 계약서 작성 하 였 더라도 매수인 종전 임대차 계약 승계 하 ㄴ 것 보 ㄴ 예 < br / > 
234331,"[ 1 ] 범죄 피해자 보호법 17 저 2 항 규정 하 ㄴ 유족 구조금 법적 성격 < br / > [ 2 ] 구조 피해자 상속인 범죄자 여 고의 불법 행위 , 범죄자 사용자 여 사용자 책임 주장 하 며 공동 하 여 손해 배상 구하 하 여 공동 하 여 손해 배상금 지급 명하 되 , 사용자 여만 과실 상계 적용 하 ㅁ 으로써 더 적 금액 지급 명하 , 구조 피해자 나 유족 범죄 피해자 보호법 의하 ㄴ 범죄 피해 구조금 받 음 으로써 소멸 하 부분 ( = 다액 채무 자인 범죄자 단독 부담 하 채무 ) 범죄 피해 구조금 다액 채무 자인 범죄자 단독 채무 부담 하 부분 초과 하 지 않 , 구조금 상당액 전액 단독 부담 하 부분 만 공제 하 여야 하 는지 ( ) / 범죄자 사용자 부담 하 채무 성질 ( = 금액 서로 다른 부 진정 연대 채무 ) < br / > "
184529,"[ 1 ] 구 공익 사업 위하 ㄴ 토지 등 취득 보상 관하 ㄴ 법률 91 저 5 항 정하 ㄴ ‘ 환매권 부동산 등기법 정하 바 의하 여 공익 사업 필요 하 ㄴ 토지 협의 취득 수용 등기 되 ㄴ 저 3 대항 하 ㄹ 있 다 ’ < br / > [ 2 ] 甲 지방 자치 단체 도로 사업 부지 취득 하 기 위하 여 乙 등 부터 토지 협의 취득 하 여 소유권 이전 등기 마치 었 는데 , 토지 택지 개발 예정 지구 포함 되 이르 ㄹ 택지 개발 사업 시행자 ㄴ 丙 공사 무상 양도 하 였 고 , 택지 개발 예정 지구 변경 지정 개발 계획 변경 승인 실시 계획 승인 고시 되 어 토지 택지 개발 사업 공동 주택 용지 등 사용 되 ㄴ , 택지 개발 사업 개발 계획 변경 승인 실시 계획 승인 고시 되 ㅁ 으로써 토지 도로 사업 필요 없 게 되 어 乙 등 환매권 발생 하 였 고 , 乙 등 환매권 발생 하 ㄴ 부터 제척 기간 도과 소멸 하 ㄹ 까지 사이 언제 라도 환매권 행사 하 고 , 이로써 저 3 대항 하 ㄹ 있 다고 하 ㄴ < br / > [ 3 ] 구 공익 사업 위하 ㄴ 토지 등 취득 보상 관하 ㄴ 법률 원 소유자 등 환매권 상실 인하 ㄴ 손해 배상액 산정 하 < br / > "
192461,"매수인 매도인 사이 물품 대금 지급 관하 ㄴ 약정 따르 아 대금 지급 위하 여 지급 기일 물품 공급 일자 이후 되 ㄴ 약속 어음 발행 · 교 부하 ㄴ , 물품 대금 지급 채무 이행기 ( = 약속 어음 지급기 일 ) 약속 어음 지급기 일 이전 지급 거절 되 ㄴ , 물품 대금 지급 채 무가 이행기 도달 하 는지 ( ) < br / > "
105424,아 . 상법 335 저 2 항 단서 시행 주권 발행 되 어 발행 주식 양수인 이외 교부 되 ㄴ 주식 양도 < br / > 나 아 . 부 존재 하 ㄴ 이사회 신주 발행 결의 상법 429 적용 ( ) < br / > 
192654,"[ 1 ] 확정 되 ㄴ 재심 여 재심 소 하 ㄹ 있 는지 ( ) < br / > [ 2 ] 원래 확정 취소 하 ㄴ 재심 ㄴ 재심 소 원래 확정 여 재심 사유 하 ㄴ 종전 재심 재심 사유 있 어 종전 재심 관하 여 다시 심리 하 ㄴ 결과 원래 확정 재심 사유 되 지 않 , 취하 ㄹ 조치 재심 사유 없 원래 확정 사건 본안 관하 여 다시 심리 재판 하 ㄹ 있 는지 ( ) < br / > "
191218,"[ 1 ] 상품 용기 나 포장 구 부정 경쟁 방지법 2 저 1 호 ( ) 목 소정 ' 타인 상품 임 표시 하 ㄴ 표지 ' 되 기 위하 ㄴ < br / > [ 2 ] 구 부정 경쟁 방지법 2 저 1 호 소정 상품 표지 유사성 내지 혼동 가능성 관하 ㄴ 기준 요소 < br / > [ 3 ] 조립식 완구 포장용기 상품 표지 되 지 아니하 고 주지성 없 으며 , 포장용기 표시 되 ㄴ 상호 , 상표 , 상품명 등 의하 어 쉽 게 출처 구별 되 ㄹ 있 어 상품 출처 혼동 일으키 ㄹ 가능성 없다 고 보 ㄴ < br / > "
110835,아 . 임기 정해지 ㄴ 사립 대학 교원 임기 만료 시 당 연 퇴직 하 는지 < br / > 나 아 . 교육 공무원 임용령 5 3 저 2 항 규정 사립 학교 교원 여 준용 되 는지 < br / > 다 . 사립대학 교원 인사 관리 규정 중 “ 교원 재임용 시기 3.1 . 9.1 . 하 ㄴ다 ” 늘 ㄴ 규정 학기 도중 임기 만료 되 ㄴ 교원 임용 기간 학기 말 만료 되 ㄴ다는 뜻 포함 하 것 보 아야 하 는지 < br / > 라 . 대학교수 임기 만료 시 재임용 임용권 재량 행위 ㄴ지 < br / > 마 . 임기 정해지 ㄴ 교원 ㄴ 재임용 거부 결정 · 통지 법적 성격 < br / > 
127759,"[ 1 ] 주식 회사 이사 사실상 이사 비자금 조성 · 관리 하 면서 대표 이사 등 임의 소비 하 게 하 고 이르 ㄹ 정상적 지출 하 ㄴ 것 처럼 허위 회계 처리 하 ㄴ , 상법 399 따르 ㄴ 손해 배상 책임 부담 하 는지 ( ) < br / > [ 2 ] 주식 회사 이사 사실상 이사 계열사 ㄴ 지원 자금 상환 되 ㄹ 가능성 적 다는 것 알 면서 재산 보전 방안 마련 하 지 않 채 자금 지원 하 ㄴ , 상법 399 따르 ㄴ 손해 배상 책임 부담 하 는지 ( ) < br / > [ 3 ] 주식 회사 대표 이사 채무 상환 능력 거의 없 회사 발행 하 ㄴ 기업 어음 합리적 ㄴ 채권 회수 조치 취하 지 않 채 인수 하 ㄴ , 상법 399 따르 ㄴ 손해 배상 책임 부담 하 는지 ( ) < br / > [ 4 ] 주식 회사 대표 이사 회사 내부 일어나 ㄴ 비자금 조성 사용 어 전혀 알 ㄹ지 못하 였 다 거나 알 고서 방 치하 었 다는 것 자체 임무 해태 라고 보 ㄹ 있 는지 ( ) < br / > [ 5 ] 이사 아니 ㄴ 자가 업무 집행 권한 표상 되 직명 사용 하 여 회사 업무 집행 하 ㄴ , 이사 동등 하 ㄴ 정도 의사 결정 권한 있 었 는지 관계없이 상법 401 2 저 1 항 3 호 적용 대상 되 는지 ( ) < br / > [ 6 ] 사실상 이사 자신 업무 영역 내 부하 직원 개입 하 ㄴ 위법 하 ㄴ 업무 집행 어서 알았 거나 알 ㄹ 있 었 음에도 방치 하 ㄴ , 인하 ㄴ 회사 손해 여 손해 배상 책임 부담 하 는지 ( ) < br / > "
144229,"[ 1 ] 송금 의뢰인 착오 자금 이체 원인 관계 없이 수취인 계좌 금원 입금 하 ㄴ , 수취인 금원 상당 예금 채권 취득 하 는지 ( ) 수취 은행 수취인 ㄴ 대출 채권 등 자동 채권 하여 금원 상당 예금 채권 상계 하 것 유효 하 ㄴ 지 ( 원칙적 ) < br / > [ 2 ] 송금 의뢰인 착오 송금 임 이유 수취 은행 송금액 반환 요청 하 고 수취인 착오 송금 임 하 여 수취 은행 반환 승낙 하 고 있 , 수취 은행 수취인 ㄴ 대출 채권 등 자동 채권 하여 착오 송금 되 ㄴ 금원 상당 예금 채권 상계 하 것 신의칙 위반 내지 권리 남용 하 는지 ( 원칙적 ) < br / > "
101917,"아 . 국제 항공 운송 관계 적용 되 ㄹ 법규 < br / > 나 아 . 바 르 샤바 협약 1 저 2 항 소 정의 “ 체약국 ” < br / > 다 . 국제 항공 운송인 어 항공 운송 중 생기 ㄴ 화물 훼손 인하 ㄴ 손해 배상 소구 하 기 위하 ㄴ < br / > 라 . 국제 항공 운송인 화물 손괴 미리 알 고 있 , 서면 의하 ㄴ 이의 없이 소 하 ㄹ 있 는지 < br / > 마 . 바 르 샤바 협약 26 저 3 항 소 정의 “ 운송 증권 ” < br / > 바 . 항공 운송인 운송 물 보세 창고 반입 하 ㄴ 반출 필요 하 ㄴ 서류 화주 교부 하 ㄴ , 운송 물의 인도 < br / > "
147840,[ 1 ] ‘ 자주 점유 추정 ’ 번복 되 < br / > [ 2 ] 아파트 구분 소 유권자 대지 지분 관하 ㄴ 자주 점유 추정 번복 되 었 다고 보 ㄴ < br / > 
75773,당사자 문 서 제출 명령 따르 지 아니하 여 문서 관하 ㄴ 상대방 주장 진실 하 ㄴ 것 하 ㄴ < br / > 
105379,주문 표시 < br / > 
140506,"[ 1 ] 공정 증서 의하 ㄴ 유언 ‘ 유언 취지 구수 ’ 팔 ㄴ단 < br / > [ 2 ] 유언 취지 미리 적 어 작성 하 ㄴ 서면 따르 아 유언자 질문 하 고 유언자 이에 답변 하 ㄴ , 1068 정하 ㄴ ‘ 유언 취지 구수 ’ 갖추 ㄴ 것 ㄴ지 < br / > "
196943,"[ 1 ] 지배인 행위 영업 주의 영업 관하 ㄴ 것 ㄴ지 < br / > [ 2 ] 영업 주가 지배인 대리권 제하 ㄴ 사실 듣 어 대항 하 ㄹ 있 저 3 범위 저 3 악의 · 중과실 ㄴ 주장 · 입증 책임 < br / > [ 3 ] 지배인 내부적 ㄴ 대리권 제한 규정 위배 하 여 어음 행위 하 ㄴ , 이러하 ㄴ 대리권 제한 대항 하 ㄹ 있 저 3 범위 < br / > [ 4 ] 동 일인 ㄴ 일정액 넘 대출 등 금하 고 있 구 상호 신용 금고법 12 위반 하 ㄴ 대출 사법 ( 유 효 ) < br / > "
195170,구 상호 신용 금고 법상 동일인 대출 한도 회피 하 기 위하 여 상호 신용 금고 양해 하에 형식 3 명의 빌리 어 체결 되 ㄴ 대출 약정 ( 무효 ) < br / > 
196060,[ 1 ] 피해자 측 과실 이론 적용 되 ㄴ 공동 불법 행위자 사이 구상 관계 < br / > [ 2 ] 피해자 측 과실 이론 적용 되 ㄴ 손해 배상 선고 치료비 지출 하 ㄴ 피해자 측 공동 운 행자 다르 ㄴ 공동 불법 행위자 상대 치료비 구상 하 구상 범위 < br / > 
204049,보험 회사 대리점 자동차 보험 계약 청약 받 으면서 보험료 현실적 지급 받 기 위하 여 이르 ㄹ 대납 하 기로 약정 하 였 다면 약 정일 보험 계약 체결 되 어 보험 회사 보험료 영수 하 ㄴ 것 보 아야 하 ㄹ 것 라고 하 ㄴ < br / > 
158498,"甲 반려 견 빈뇨 · 혈뇨 등 증상 있 어서 수의사 乙 운영 하 더 ㄴ 동물 병원 찾아가 지 차 ㄹ 받 고 약 처방 받 아 투약 하 였 는데 증상 계속 되 다른 동물 병원 방문 하 여 반려 견 방광염 방광 결석 앓 고 있 다는 진단 받 , 乙 의료상 과실 인하 여 甲 반려 견 방광염 방광 결석 적기 적절 하 게 치료 하 지 못하 여 반려 견 방광염 만성화되 었 으므로 , 乙 의료상 과실 인하 여 반려 견 증상 악화 되 ㅁ 으로써 甲 입 손해 배상 하 ㄹ 책임 있 다고 하 ㄴ < br / > "
201427,아 . 상고 허가 신청 유 하 지 않 사유 주장 하 여 상고 허가 신청 기각 되 ㄴ 민사 소송법 422 저 1 항 단서 적용 < br / > 나 아 . 주지 사망 하 ㄴ 주지 임명 받 고 아직 취임 등록 하 지 아니하 ㄴ 후임 주지 사찰 대표권 < br / > 
196232,"[ 1 ] 125 소정 대리권 수여 표시 의하 ㄴ 표현 대리 성립 < br / > [ 2 ] 호텔 등 시설 이용 우대 회원 모집 계약 체결 하 면서 자신 판매점 , 총 대리점 연락 사무소 등 명칭 사용 하 여 회원 모집 안내 하 거나 입회 계약 체결 하 것 승낙 묵인 하 ㄴ , 125 표현 대리 성립 ( ) < br / > "
182493,"구 고용 보험 산업 재해 보상 보험 보험료 징수 등 관하 ㄴ 법률 9 저 1 항 정하 ㄴ 건설업 등 대통령령 정하 사업 여러 차례 도급 의하 여 시행 되 었 는데 , 하수급 고용 되 ㄴ 근로 자가 하수급 인의 행위 업무상 재해 입 , 하수급 산업 재해 보상 보험법 87 저 1 항 정하 ㄴ ‘ 저 3 ’ 제외 되 는지 ( ) < br / > "
69707,"[ 1 ] 건설 산업 기본법 34 하도급 거래 공 정화 관하 ㄴ 법률 13 2 규정 취지 규정 의하 어 수급 인과 보증인 사이 체결 되 ㄴ 하도급 대금 지급 보증 계약 내용 변경 되 는지 ( ) < br / > [ 2 ] 건설 공제 조합 조합원 사이 체결 되 ㄴ 하도급 대금 지급 보증 계약 법적 성질 < br / > [ 3 ] 공제 사업자 보증 계약자 기망 이유 보증 계약 취소 하 , 취소 로써 보증 채권자 대항 하 ㄹ 있 는지 ( 한정 ) < br / > "
71370,[ 1 ] 구 금융 산업 구조 개선 관하 ㄴ 법률 의하 ㄴ 금융 감독 위원 회의 ' 계약 이전 결정 ' 사법 < br / > [ 2 ] 수익 증권 저축 약관 상의 저축 통장 양도 제한 규정 < br / > [ 3 ] 증권 투자 신탁업 법상 신탁 관계 성질 위탁 회사 투자 신탁 재산 수탁 회사 통하 여 보관 하 고 있 회사채 ㄴ 처분권 귀속 주체 ( ＝ 위탁 회사 ) < br / > [ 4 ] 증권 투자 신탁업 법상 위탁 회사 회사채 보증 채권 자동 채권 하여 수익 증권 저축자 ( 수익자 ) ㄴ 저축금 ( 수익금 ) 지급 채무 상계 하 것 증권 투자 신탁 업 17 저 4 항 금지 하 고 있 상계 하 지 않 는다고 보 ㄴ < br / > 
207239,상사 회사 ( 백화점 ) 지점 외무 사원 상법 16 소정 물건 판매점 포의 사용인 ㄴ지 동인 거래 행위 타인 손해 입히 ㄴ 회사 사용자 책임 < br / > 
