number,contents
199761,위임 받 대리권 범위 당해 심급 한정 되 며 위임 받 대리권 범위 당해 심급 한정 되  다   
178809,저   책임 보험 계약 보험자 보험자 중복 보험 부담 부분 중 재 구상 대상 되 지 않   과실 비율 한하 여 구상 하   있 다   
71375,보증 신용장 설정 되   조건 내용 신용장 기재 자체 의하 여 완전 하 고 명료 하 며 조건 을 수익자 포함 하   신용 장의 개설 당시 당사자 사이 따르 기 합의 성립 되 어 있 어야 하  다   
158217,일본인 호적 입적 하 였 다가 한국 호적 복적 하   공유 등기 되   재산 귀속 재산 다   
150865,구 주택   저   항 을 위반 하   행위 무효 보 입장 을 취하 지 않 고 사업 주체 사후 적인 조치 여하 따르 아 주택 공급 을 신청 하   있 지위 무효 하 거나 이미 체결 되   주택 공급 계약 을 취소 하 입장 을 취하 고 있 다   
118536,공동 불법 행위자 중 사람 가집행 선고 부 따르 아 손해액 중 일부 변제 하 였 다 하 더라도 따르   강제 집행 을 모면 하 기 위하 어 지급 되   것 기 때문 공동 면책 되  다고 하   없 다   
216049,건물 신축 이웃 토지 상의 거주자 과도 하   빛 입사 되 불이익 을 받 침해 정도 사회 통념 일반적 인용 하 수인 한도 넘 어야 하 며 침해 정도 사회 통념 일반적 인용 하 수인 한도 넘 어야 하  다   
104369,금전 채무 불이행 인하   손해 배상액 산정 있 어 기준 되 법정 이율 여 촉진 등   특례법   저   항 사실심 선 고시 까지 저   항 적용 을 배제 하   있 다는 규정 다   
216005,구 건축법 부칙   개정 되   구 건축법 이행 강제금   규정 시정 명령 불이행 을 이유 구 건축법 과태료   규정 을 개선 하   것 지만 구 건축법 이행 강제금 처하 것 위법 고 하 었 다   
113499,의사 수술 의무 위반 의사 주의 의무 위반 동일시 하   정도 것 어야 하 고 위반 행위 환자 사망 과의 사이 인과 관계 입증 되 어야 하  다   
97122,경성 제국 대학 교환 취득 하   사건 토지 환지 예정지 지정 되 어 있 었 으며 환지 확정 처분 소유권 을 취득 하   없 다   
231415,공무원 직무 발표 행위 개인 명예 나 단체 신용 훼손 을 가져오 았 다 하여 위법 고 평가 하   없 고 검찰 역시 국민적 관심 있 사건 처리 어 공보 업무 수행 하 게 되  다   
190940,지방 자치 단체 일반 재산 을 처분 하   수의 계약 상대자 선정 과정 탈락 하   저   수의 계약 무효 확인 이나 절차 속행 금지 등 을 구하   법률 이익 있 하 려면 수의 계약 내용 절차   법률 몰각 하 특별 하   사정 존재 하 어야 하  다   
191409,자금난 사업 을 추진 하 기 어렵   상황 처하   채무자 자금 을 융통 하 여 사업 을 계속 추진 하 것 채무 변제 력 을 갖 게 되 최선 라고 생각 하 고 부득이 부동산 을 특정 채권자 담보 제공 하 었 다면 특별 하   사정 없 사해 행위 하 지 않 다   
206481,전기 공급자 자가용 전기 공작물 설치 수용 갈 원칙적 재산 한계점 하여 전원 부터 수급 지점 까지 전기 공급 설비 수용 가의 소유 하여 유지 보수 책임 있 다   
182491,회생 계획 체육 시설 설치   이용   법률   저   항   호 전단 정하   회생 계획 공정   형평   종류 권리 내부 차등 을 두   있 다   
154815,금융 기관 연체 대출금   특별 조치법   저   항 단서 규정 의하   연체 대출금 하 지 조사 하 지 않 고 동법 을 적용 하   것 심리 다하 지 않 적법 다   
81700,금융 기관 정리 회사 체결 하   약정 대물 변제 예약 을 체결 하   계약 예약 형 집합 채권 양도 담보 하  다고 하   다   
183397,채무자 회생 파산   법률   저   항   호 면책 불허가 사유 파산 범죄 하 행위 대상 하 고 있 다   
228127,주택 건설 촉진법 적용 을 받 재 건축 조합 을 설립 하 여 주택 을 재 건축 하 조합원 되   사업 구역 내 소유 하   주택 토지 신탁 목적 조합 이전 하   의무 등 을 갖 다   
119898,구 주택 공급   규칙   저   항 주택 건설 촉진법     규정 단순 하   단속 규정 라 기 보다 효력 규정 라고 해석 하  다   
93944,토지 구획 정리 사업 일부 매립 공사 시행 하   있 어 설계 변경 저지대 생기 게 하 고 저지대 형성 되   웅덩이 주민 실족 익사 하 였 다면 담당 공무원 과실 있 다   
104127,갑 을과 사이 체결 되   매매 계약 매수 당사 자가 갑 라고 주장 하 면서 소유권 이전 등기 절차 이행 을 구하 고 있 다   
76238,부동산 등기법   소정 보증 현 실적 등기 신청 을 하 등기부 상의 등기 부자 동일인 라는 것 을 선량 하   관리자 주의 확인 하 것 다   
156664,도급 계약 보수 특약 없 완성 되   목적물 인도 요하 지 아니하 인도 동시 지급 하   을 요하  다   
198238,증거 의하 여 자백 진실 부합 되 지 않 사실 증명 되 고 변론 의하 어 자백 착오 기인 하   것 되 자백 취소 허용 하 어야 하  다   
233111,귀속 재산 불하 계약 체결 매수 자가 당하 어 재산 을 소유 의사 로서 하 소위 자주 점유 하  다고 보   없 으며 불하 계약 체결 만 매수 자가 당하 어 재산 을 소유 의사 로서 하 자주 점유 하   없 다   
83242,포위 되   토지 주위 토지 각 소유자 간 원만 하   합의 이루어지 지 않 일방 화해 조서 등 하   통행 장소 다르   곳 을 통행로 삼 아 주위 토지 통행권 확인 이나 기판력 저촉 되  다고 보   있 다   
197483,표현 대리 행위 성립 하 본인 표현 대리 행위 의하 여 전적   책임 을 지 어야 하 며 상대방 과실 있 하 더라도 과실 상계 법리 유추 적용 하 여 본인 책임 을 경감 하   없 다   
105555,상법   주주 유 하   책임 원칙 주주 의사 반하 여 주식 인수 가액 을 초과 하 부담 을 시키   없 다는 불과 하 고 회사채 무르   주주 분담 하 것 까지 금하 아니 다   
203061,지적 공부 복구 당시 관계 공무원 사무 착오 지적 공부 등록 되 지 않 지 번의 토지 토지 로서 존재 하 지 아니하 거나 특정 되 지 않 것 므로 미 등록 토지   소유권 이전 등기 유효 하   것 보   여지 있 다   
194317,구 국토 계획 이용   법률 도시 관리 계획 결정 지형 도면 을 작성 하 여 고시 하 도록 규정 하   토지 이용 제한 을 받 게 되 토지 이용 제한 내용 을 명확히 공시 하 것 다   
199641,구 임야 소유권 이전 등기 등   특별 조치법 의하   등기 등기 말소 소구 하 추정 번복 주장   입증 책임 있 다   
85050,헌법   저   항 모든 국민 종교 자유 가지  다고 규정 하 고 있 으며 종교적 선전 타 아 종교   비판 동시 표현 자유 보호 대상 되  다   
197014,근저당 권 설정 계약 을 해제 하 기 위하   영수증 을 교부 받 갑 입증 책임 피 담보 채무 변제 인하 어 합의 금 채무 범위 내 이행 되 었 주장 하 갑 있 다   
166431,대학 병원 입원 중이 덜   환자   가슴 아래쪽 통증 을 호소 하 주치의 레빈 튜브 삽입 을 결정 하 였 고 주치의   통증 호소 부위 가슴 아래쪽 라 배 문제   있 생각 하 여 레빈 튜브 삽입 을 결정 하 었 다   
204019,직종별 임금 실태 조사 보고서 상의 배관공 임금 을 기준 일실 이익 을 산정 하   을 일실 이익 산정   법리 오해 심리 미진 위법 있 파기 하   다   
70860,유체 동산 압류 있 어 압류 묻 을 채무자 보관 시키 봉인 밖 후행 집행 신청 의하   압류 이루어지 었 음 을 명백히 하 여야 하  다   
125308,재 건축 조합 정관 규정 조합원 이해관계 중대 하   영향 을 미치 시 공사 계약서 포함 되   내용 어 조합원   분   이상 동의 요하  다고 봄 상당 하 다   
207527,당사자 의사 해석 문제 되 당사자 진정하   의사 등 을 종합적 고찰 하 여 합리적 해석 하 어야 하  다   
199699,구 지적법 시행령   지적 공부 복구 하 소유자   사항 부동산 등기부 나 확정 의하 지 않 고서 복구 등록 하   없다 고 규정 하 고 있 다   
161196,채무자 반대급부 이행 등 조건 붙 채권 자가 조건 등 성취 증명 하 여 집행문 을 받 아야 만 의사 표시 의제 효과 발생 하  다   
231955,비 법인 사단 명칭 지리적 명칭 이나 보편적 성질 을 가리키 용어 등 일반적   단어 이루어지 었 더라도 명칭 비 법인 사단 을 표상 하 것 널리 알리 어 지 었 다면 명칭   권리 인정받 을 있 다   
209963,구 민사 소송법   원고   회 걸치 어 변론 기일 불 출석 하 고 달 내 기일 지정 신청 을 하 지 않 한하 여 소 취하 의제 하 고 있 다   
94267,수탁자 신탁 계약 위반 하 여 수탁 재산 을 타인 양도 하   것 다른 특별 하   사정 없 유효 하 다   
120591,마이클 잭 슬   내한 공연 반대 공동 대책 위원회 마이클 잭 슬   초청 공연 을 반대 하 고 이유 공표 하 행위 허용 되   자유 활동 속하  다고 보이 어 지  다   
85358,가처분 피 보전 권리 채권자 만족 을 목적 하 단행 가처분 집행 의하 어 실현 되   것 마찬가지 상태 사실상 달성 되 었 다 하 더라도 임시적   것 지나 지 않 다   
199429,계약 해제 되 면 효력 소급 적 소멸 하   따르 아 이행 되   급부 원상회복 을 위하 어 부당 이득 반환 되 어야 하  다   
74455,규정 의하 여 정하 여 지   친권자 이해 관계인 임의 변경 하   없 다는 약정 무효 라 하   것 다   
196466,지급 보증서 보증 금액 을 정하   것 보증인 보증 책임 을 지 게 되   주 채무   한도액 을 정하   것 한도액 주채 무자 채권자   대출금 채무 원금 이자 지연 손해금 포함 되  다   
172746,구 도시 주거 환경 정 비법   저   항   저   항 공공 시설 확보 효율 적인 유지   관리 위하 어 국가 등에 소유권 까지 일률적 귀속 되 도록 하 것 다   
200227,원고 종중 성격 을 종중 유사 단체 변경 하 결과 되  다면 당사자 변경 을 가져오 것 으로서 허용 되   없 다   
104005,은행 예금자 저   발행 어음 을 교부 하 것 특별 하   사정 없 어음 권리 양도 보 것 합리적 고 이르   단순 하   추심 권한 만 위임 라고 하   없 다   
72376,학도 군사 훈련 단 소속 차량 학교 교수 장례식 참석 하 기 위하 여 운행 하 더   중 사고 일으키   것 직무 행하   당하 여 발생 하   사고 라고 봄 상당 하 다   
110352,한국 통일 상품 분류 품목 번호         중 밀폐용기 넣 것 만 수입자 동 승인 품목 하 고 나머지 축산업 협동조합 중앙회 추천 을 받 아야 하  다   
119543,한국 토지 개발 공사 이주자 택지 공급   예칙 규정 무허가 건물 한정 하 여 이주자 택지 공급 대상자 제외 하   것 저   항 반하  다고 보   없 다   
82824,회사 대표 하   권한 없 표현 대표 이사 다른 대표 이사 명칭 을 사용 하 여 어음 행위 하   회사 책임 을 질 선의   범위 표현 대표 이사 부터 어음 을 취득 하   상대방 뿐 만 아니 라 그로 부터 어음 을 다시 배서 양도 받 저   취득자 포함 되  다   
200995,증인 신청 으로써 이에 대 하   간접적   주장 을 하 였 보   여지 있 음에도 을 유탈하   을 팔  단 유탈 석명권 불행사 위법 있 다는 이유 파기 하   있 다   
230297,채권자 대위 피대 채권 외 채권자   지급 혹은 인도 등 포함 되 어 있 기 때문 소송물 서로 닿  라 선행 채권자 대위 효력 다른 사건 미치  다고 보 기 어렵 다   
71080,자필 증서 의하   유언 유언자 전문과 연월일   주소   성명 을 자서 하 고 날인 하 여야 유효 하 며 유언 엄격 하   요식 성 근거 하   유언자 날인 하 여야 하   문서 복사본 날인 하 것 자필 증서 의하   유언 유효 하 지 않 다   
115062,중첩 적 채무   수인 채권자   손해 배상 채권 을 자동 채권 하여 대등 액 상계 의사 표시 하 였 다면 연대 채무자   상계 절대적 효력 을 규정 하 고 있 다   
215881,의사 무 능력자 나 소유자 배당 절차 근저당 권 설정 계약 무효 주장 하 여 배당 이의 하 것 부당 고 하   없 다   
82777,중재 계약 사법 법률 관계 여 당사자 간 발생 하 분쟁 전부 일부 의하 지 않 고 중재 의하 여 해결 하 도록 서면 합의 하 것 다   
70789,한국 철도 공사 소속 근로자 개인 정보 전사 적 자원 관리 시스템 집적 하 여 관리 하 어 오   사용 자가 인사 노무 관리 행하   있 어 협조 하   근로 계약상 의무 부담 하 고 있 근로자 보유 하 자기 정보 관리   통제권 제한 적이   밖에 없 다   
204227,저   저   항 따르 아 대항력 을 갖추   임차인 있 양수인 임대인 지위 승계 하   것 보  다   
196706,배당 이의 있 어서 원고 상대방 채권 가장 되   것   을 주장 하 여 배당 이의 신청 하   채권자 입증 책임 을 부담 하  다   
82635,구 신기술 사업 금융 지원   법률   저   항 보증 채무 이행 있 기금 주 채무 대통령령 정하 종속 채무 이행 하 여야 하  다고 규정 하 고 있 다   
115242,구 개발 이익 환수   법률 시행령   저   항 저   저   항   호 규정 구법 시행령 위반 되 어 무효 다   
95513,신청인 피 신청 인과 조합 계약 을 맺었다 조합 탈퇴 하 고 조합 재산 토지 분할 을 하 신청인 출자 가액 존부 가액 을 확정 짓 지 않 고서 피 보전 권리 있 단정 하   없 다   
76756,버스 안내원 버스 운전사 운전 보조자 하 므로 자신 안내 하 더   버스 사고 의하 여 피해 입 었 하 어도 타인 하  다고 보   없 어 같 의하   손해 배상 책임 을 요구 하   있 다   
143907,구 근로 기준법   사용자 귀책 사유 휴업 하 근로자 최저 생활 을 보장 하 려는 휴업 수당 을 지급 하 도록 하 었 다   
190304,행정 소송법   원고 고의 중대 하   과실 없이 행정 심급 을 달리하 잘못 되   관할 이송 하 도록 규정 하 고 있 다   
71780,조서 기재 되   재판 화해 재심 소 의하 어 취소 되 지 않 재판 화해 내용 되   계약 화해 하   없 다   
196599,철도 건널목 보안 설비 흠결 영조물 설치   관리 상의 하자 라고 하   있 것  지 건널목 을 건너 려는 사람 열차 발견 하   있 거리   열차 운전자 건널목 을 건너 려는 사람 등 을 발견 하   있 거리 등 모든 사정 을 고려 하 여 결정 하 어야 하  다   
70685,주주제 안 을 거부 당하   주주 신청 하   의안 정가 처분 본안 주주제 안 을 의안 상정 하 것 반대 하   개별 이사 아니 라 회사 되  다   
194956,보험자 보험 약관 명시   설명 의무 위반 하 여 보험 계약 을 체결 하   약관 내용 을 보험 계약 내용 주장 하   있 보험 계약자 통지 의무 규정 하   상법   저   항 소 정의 통지 의무 대상 되 다   
119191,맥 브라 이드 불구 평가 표상 발기 부전 인하   장애 항목 성교 불능 발기 불능 상태   나타나 노동 능력 상실 을 나타내  다   
118537,수술 선택 위험성 내지 불 합리성 을 확정 하 게 하 자료 제출 되 면 의사 측 이에 대 하   반증 을 하 게 하 고 반증 없 을 과실 을 하 것 손해 배상 제도 이념 비추 어 타당 하 다   
73774,사료 제조 판매 업자 양계 업자 판매 공급 하   사료 급식 시키   결과 닭 심하   중독 현상 을 나타내 산란율이 급격히 저하 되   것 위법 행위 다   
169628,가압류 채권자   배당 액 가압류 채권자   배당 액 산정 기준 되 고 가압류 채권자 피 보전 채권 액 가압류 채권자   배당 액 산정 기준 되  다   
110905,공동 상속 인인 원   피고 협의 분할 용 인감 증명서 인감 장 을 교부 하 였 는데 저   임의 협의 분할 의하   단독 상속 을 원인 하여 소유권 이전 등기 경 료 하 었 다   
207256,호주 장남 결혼 하   뒤 사자 없이 사망 하 고 다음 호주 사망 하   사후 차양자 선 정권 망 장남 을 위하 여 사후 차양자 선임 하   있 고 사후 차양자 망 호주 양자   신분 을 취득 하  다   
95812,의료인 동 피해자   치료비 청구권 을 보전 하 기 위하 어 치료비 청구권 을 압류 하 거나 대위 행사 하 것 국가 배상법   위반 되 지 않 다   
70681,무 보험 자동차 의하   상해 보험 가입 하   피 보험자 보험자 손해 배상 책임 보험금 지급 기준 의하   금액 아니 라 피해자 발생 하   실제 손해액 라고 보  다   
108854,교육법   저   항 학교 법인 회계 년도 설치 경영 하 사립학교 학년도 따르  다고 규정 되 어 있 다   
85615,사립학교 법인 설치   경영 하 대학교 산하 한국어 학당 강사 재임용 거절 부당 해고 로서 무효 임 을 주장 하 며 신분 확인 등 을 하   강사 근로 기준법 상의 근로자 성 을 부인 하 것 위법 하 다   
69601,주택 재 건축 조합 설립 인가 매도인 등기 이전 의무 불이행하 사이 건물 멸실 되   매매 목적 물의 소유권 조합원 권리 변환 되 었 고 따르 아 매도 인은 매매 계약 기하 어 재 건축 조합 조합 원명 변경 절차 이행 하   의무 있 다   
76241,시효 취득 점유 목적물   현실적 지배 상태 의하 어 정하 여 지 므로 시효 취득 기간 진행 을 중단 시키 기 위하 어 종래 점유 사유 상태 계속 을 파괴 하 것 되   있 다   
92507,저   채무 자가 정당 하   수령권 알   없 다는 이유 공탁 하   공탁금 어 전부 채권자 국가 상대 공탁금 지급 소 하 고 채무자 동 원   피고 여 독립 당사자 참가 신청 을 하 였 다면 공탁금 지급 을 명하   있 다   
196367,보험 계약자 고지 의무 위반 을 이유 보험 계약 해지 주장 을 배척 하   보험 계약자 고지 의무 위반 을 이유 하   저   차 보험 계약 해지 주장 을 배척 하   다   
113510,사용자 근로자   해고 등 불이익 처분 불법 행위 구성 하 게 되  다고 하   없 으나 부당 해고 등   고의   과실 되 면 근로자 정신적 고통 어 배상 하   의무 있 다   
207627,소장 첩용하   부족 인지의 가첩   보정 없 었 음 을 이유 재판장 소장 을 각하 하 였 을 즉시 항고 인하 어 명령 확정 되 기 부족  지 액 가첩 있 게 되 었 지만 재판 장이 속한 본법   저   항 따르   재판 경정 을 하   없 다   
72144,군인 사법     항 의하 면 장교 진급 장교 진급 선발 위원회 선발 되 어야 하 며 군인 사법     항 단서 의하 면 진급 인원 당해 계급 진급 인원   분   을 초과 하 지 못하  다   
70086,독립 당사자 참가 목적 전부 나 일부 자기 권리 임 을 주장 하 저   당사자 로서   당사자 사이 서로 대립 하 권리 법률 관계 하나 해결 하 려는 것 다   
71078,지급 명령 신청서 증명 자료 첨부 하 여 상대방 주소지 관할 동사무소 장 주민 등록 전입 세대 열람 신청 을 하   구 주민 등록법 등 관계 법령 서 어 정한 열람 을 허용 하   있 하 지 않 는다는 이유 불허 하   것 위법 하 지 않 다   
183587,등기 명의 인의 표시 경정 등기 명의 인의 성명   주소 주민 등록 번호 등에 착오 나 빠지   부분 있 명의 기재 되 어 있 사람 동일성 을 변하   없이 정정 하 것 을 말하  다   
199657,건설업자 건설업 면허 강제 집행 이르   압류 하 여 환가 하 기에 적합 하 지 않 다   
103700,도급 인의 수급인   지휘 감독 건설 공사 현장 구체적   공사 운영 시행 을 지시   지도   독려 하   으로써 시공 자체 관리 하  다   
201757,매수인 매도인 하 있 매매 목적물 을 하 없 물건 교환 하 어 주   것 을 하   권리 있 하   을 파기 하   있 다   
99697,민사 소송법   경매 기일 을 공고 하   있 어 부동산 표시 요구 하 고 있 것 경매 목적 물의 객관적 실가 평가 하   자료 이해 관계인 주자 뜻 다   
95270,부칙   저   항 소정 재산 상속 개시 되 라 하   피 상속인 실종 선고 재산 상속 개시 되 다   
200867,임대 주택 건설 촉진법 의하 여 건설 되   아파트 임차권 양도 금지 되 었 다는 사정 만 임차권 양도 계약 해제 조건부 라고 보   없 다   
75201,목조 건물 석유난로 불 을 끄 지 않 고 석유 붓 다가 흘러넘치   석유 인화 되 어 연소 되 었 다면 중대 하   과실 있 다   
158913,환지 예정지 지정 을 받 종전 토지 소유자 환지 예정지 권원 의하 여 건립 되   건물 기타 공작물 을 소유 하 사람 여 직접 건물 기타 공장 물의 철거 구하   없 다   
153570,준용 하천 관리청 관할 지방 장관 므로 사건 토지 하천 구역 포함 되 관리청 조회 하 어야 하  다   
203230,손해 배상 사건 있 어서 과실 상계 사유   사실 이나 비율 을 정하 것 형평 원칙 비추 어 불합리 고 되 지 않 사실 심의 전권 사항 속하  다   
199562,노동부 저 근로 조건   사항 을 직종 산업별 조사 파악 하   으로써 제반 경제 시책 기업 임금 체계 개선 을 위하   기초 자료 삼 기 위하 어 임금 구조 기본 통계 조사 보고서 발간 하 었 다   
206647,건물 환가 당시 시가 감정 하   있 어 환가 이후 수리 되   상태 시가 감정 하 고 가액 근거 없 증가 가치율 을 적용 하 여 공 제한 위법 있 다는 을 파기 하 었 다   
216709,계약 해석 계약 내용 을 명확 하 게 확정 하 것 당사자 사이 계약 해석 을 둘러싸 고 다툼 있 어 계약 내용   서면 나타나   당사자 의사 해석 문제 되 논리 경험 법칙 따르 아 합리적 해석 하 어야 하  다   
202667,대지 소유권 기한 방해 배제 로서 지상 건물 철거 구하 여 승소 확정 을 얻 지상 건물 여 확정 변론 종결 소유권 이전 등기 경 료 있 다면 민사 소송법   저   항 변론 종결 후의 승계인 라 하   것 어서 확정 기판력 미치  다   
118712,변경 물가 액 감축 되   라 하 더라도 소장 이나 변경 신청서 등에 첩부 되 었 던  지 액 전액 비용 산입 되  다고 보 아야 하  다   
143565,운송 계약 단순히 선적   양륙 비용 화주 부담 조건 만 두   운송 물의 선적   양륙 작업 뿐 만 아니 라 위험 책임 까지 화주 부담 하 기로 약정 하   것 보   있 구 상법   반하 여 무효  지 다   
180252,  동 건물 일부분 구분 소유권 객체 로서 적합 하   구조상 독립성 을 갖추 지 못하   상태 등기 되 고 근저당 권 설정 등기 등 순차 마 아 쳐지 었 다   
208013,원고 사자 피고 하 소 하 었 을 재판장 소장 심사권 보정 을 명하   없 고 소 부적합 하   것 하 여 로서 각하 하 것 타당 하 다   
197334,교육법 시행령   규정 의하   산출 따르 면   명 되 실업 학교 법정 교원 과원 을 이유 면직 처분 하   것 정 당하 지 않 다   
194429,상법   저   항 규정 되   주주 명부 명의 개서 회사   관계 주주 권리 행사 하 기 위하   대항 지나 지 않 다   
106885,사건 본래 표시 경남 창원군 웅남 면 창곡 리   고 사건 토지 최 상로 소유 다   
227275,수용자 인간 으로서 존엄 가치 보장 하 기 위하 어 수용자 기본권 을 일정 하   범위 제한 하   있 지만 수용자 인권 최대한 존중 되 어야 하 고 수용자 인간 으로서 존엄 가치 침해 하 어서 안 되  다   
190399,피해자 교통사고 인하   손해 배상 어 합의 하   당시 유 장애 발생 을 예견 하   있 었 보 아 일실 수익 자료 상당 손해 배상 부적 고 하 었 다   
199777,좌측 하지 근육 위축 고관절 장해 라는 기왕증 노동 능력 을 감손 당하   후행 노동 능력 상실 률 을 산출 하 려면 기왕 장해 후행 장해 합치 어 현재 노동 능력 상실 률 을 알아내 아야 하  다   
73934,원고   요도 협착증 을 일으키 어 더 호전 되   가망 없 지만 생존 여명 까지 생존 하 것 보   밖에 없 다   
177906,제조 물 책임 조물 통상 적 기대 되 안전성 을 결여 하   결함 인하 어 생명   신체 재산 손해 발생 하   제조 업자 등 지우 손해 배상 책임 다   
94138,임대차 보증금 담보 하 월세 지급 채무 발생 하 고 있 이상 보증금 반환 을 구하 원고 이르   주장   입증 하 어야 하  다   
154767,피고 시가 피해자 측 만들   사고 수습 대책 위원 회의 대표자 절충 끝 장례비   만 원 조의금   만 원   위자료   만 원   도합   만원 씩 을 지급 키 하 었 다면 수수 명목 사건 을 마무리 하 고 완결 지우   전제 밑 나오   조처 라고 추리 하 것 당연 하 다   
95326,고용 계약 상의 노무 제공 을 거부 하 고 기업체 내의 질서 문란 하 게 하 행동 고용 계약 위반 행위 며 신문 사내 질서 문란 하 게 하 행동 고용 계약 위반 행위 다   
120829,  차 진료 하   의사 부모 아기 병세 악화 되 었 다는 사정 을 알 게 되 었 고 아기 연령 비추 어 단기간 지속 되   심 하   설사 구토 증세 인하 어 발생 하   있 위험 을 방지 하 여야 하   의무 있 다   
111746,사용자 취업 규칙 새롭   해고 사유 정하   없 다는 아니 지만 사용자 취업 규칙 새롭   해고 사유 정하   없 다는 아니 다   
70703,피 보험자   사항 보험자 보험 계약 을 체결 하   있 어서 사고 발생 위험률 을 측정 하 여 보험료 수준 을 결정 하 데 영향 을 미치 사항 고지 의무 대상 되 중요 하   사실 다   
116724,가하 어 자가 처 동생 가해자 피해자 괴롭히   연대 하 여 손해 배상 책임 을 질  다고 약속 하 였 다면 피해자 입 손해 배상 하   책임 있 다   
203422,노동조합 규약 임원 되   있 자격 을 일정 하   이상 조합원 추천 을 받 노동 조합원 되   부터 일정 하   기간 경과 하   자로 제한 하   것 노동 조합법   위반 하 것 아니 라고 봄 상당 하 다   
203994,도급인 완성 되   목적물 하자 있 것 을 이유 보수 지급 을 거절 하 기 위하 어서 하자 보수 갈음 하 여 손해 배상 을 하 것  지 부터 명료 하 게 하 어야 하  다   
203049,망인 임기 만료 일용 노동 만 종사 하   것 추정 하   없 으며 임기 만료 장차 종사 가능 고 보이 어 지 직업 소득 을 조사 심리 하 여 이르   일실 수익 산정 기초 삼 아야 하  다   
75164,일실 임금 을 산정 하   있 어서 퇴직 당시 농업 노동 임금 을 기초 각 농업 노동 종사 하 여 얻 을 있 수입 을 공제 하   금액 을 기준 손해 금 을 산정 하 어야 하  다   
93633,지방 자치 단체 차량 담당 공무원 지출 원인 행위 하   있 권한 을 위임 받 경리관 라는 점 여 증거 자료 없 음에도 동인 분임 경리관 으로서 자동차 수리 일괄 하 여 의뢰 하   것 라고 하   것 지방 재정법   오해 하   위법 있 다   
110820,약속 어음   제권 효력 당해 어음 을 무효 하 고 공시 최고 신청인 어음 을 소지 하   동일 하   지위 회복 시키 것 그치 것 다   
102004,감정 결과 만 노동 능력 상실 을 하   위법 있 을 파기 하   감정 결과 만 노동 능력 상실 을 하   위법 있 을 파기 하   있 다     
